 	se	vieni	alle	sette	io	sto	cucinando	</S>
a31	8.2534545e-05	5.960674e-05	3.14152575e-05	0.00168884095	0.65113694	0.185488714	0.0886554418	0.0728564645
a21	0.000177031436667	0.000272879084667	0.000382580649833	0.111223438383	0.568860996667	0.0686139106667	0.0469552384667	0.2035138965
a31	0.00335875891222	0.00206582196156	0.000852816249944	0.246564612794	0.445174625556	0.0257721801889	0.0312155922889	0.2449955595
a21	0.00443786447074	0.00275582810719	0.00272920254998	0.239127424265	0.475197035185	0.0337114466963	0.0396165788963	0.2024245905
a31	0.00241231509025	0.0050453200224	0.00862180238333	0.173855581422	0.417674578395	0.0436323422321	0.0681875799654	0.280570450167
a13	0.00163521663508	0.0057238134408	0.0106166105278	0.0997098448073	0.314680366132	0.0619365354107	0.178081281655	0.327616316722
a35	0.00092374388336	0.0059651009136	0.0108870245759	0.0404341508024	0.162083218711	0.0931348598036	0.361303727218	0.325268185574
a37	0.00243392979445	0.0130337539712	0.0154741635253	0.0191419929675	0.11228325757	0.105398543268	0.419556022406	0.312678331858
a31	0.0102045895982	0.0168559853237	0.0199541028418	0.0163108451558	0.09040496719	0.213237244423	0.359407137469	0.273625120619
a37	0.0134338292994	0.0157477931079	0.0213418616139	0.0181481923853	0.0975860890633	0.241821588141	0.336550929156	0.25536972354
a31	0.0088471249998	0.0167774613693	0.0315934432046	0.0285402651284	0.120860893021	0.237507062714	0.311160996385	0.244712772847
a24	0.00870624413327	0.0248442951231	0.0376431930682	0.0464105483761	0.158530667674	0.224279114238	0.278103762128	0.221482179282
a31	0.00967091904442	0.044553060041	0.0549831543561	0.0778820861254	0.181497045891	0.164138551413	0.247968964043	0.219306196427
a13	0.0556367993481	0.0729735066803	0.075237101452	0.107244675375	0.171617921964	0.147960507138	0.196074581348	0.173254885476
a31	0.0783868297827	0.0896104322268	0.0792191971507	0.120921281792	0.161592877321	0.130326492379	0.175698620449	0.164244255159
a27	0.141686279928	0.0915086274089	0.0808350107169	0.118539987264	0.14400226244	0.131416659126	0.148241516816	0.143769628386
a31	0.174197838643	0.0995083991363	0.0891662185723	0.116991112421	0.130855930813	0.124959594709	0.133313392272	0.131007482795
a35	0.239480251548	0.0928029030454	0.0871820675241	0.111406870807	0.117627193604	0.11542934157	0.119541024091	0.116530320932
</S>	0.359163175774	0.0784988065227	0.072299545762	0.0977133704035	0.098421936802	0.096458135785	0.101059937045	0.096385055466
