 	Valeria	legge	il	giornale	</S>
a31	0.23921110975	0.04816899788	0.0603230385	0.36882225	0.2834746
a39	0.0800879617833	0.0161445947783	0.0226212297167	0.39786827	0.48327794
a8	0.0274624712278	0.0535808251578	0.0598644177889	0.33154682	0.52754546
a31	0.0104894126093	0.0872305030526	0.0763609985963	0.380038163333	0.44588094
a11	0.00427327807977	0.0905964390175	0.116479495532	0.452498691111	0.33615215
a13	0.00161840900992	0.105069051006	0.273299581844	0.436289533704	0.183723483333
a31	0.00139407890997	0.118734541669	0.318637510615	0.388972344568	0.172261547778
a18	0.00139959606999	0.0970208628897	0.269882386872	0.454800388189	0.176896754259
a37	0.00345300292333	0.0535599699632	0.264717928957	0.46108777273	0.217181319753
a11	0.00569254350778	0.0412832499877	0.264572616319	0.361420674243	0.327030919918
a41	0.00787154536926	0.0426347243292	0.255911712106	0.310036028081	0.383545993306
a14	0.0129570227898	0.0545622857764	0.248706010702	0.276441672694	0.407333004435
a31	0.0538818525966	0.0664694985921	0.243633093567	0.257336590898	0.378678941478
a35	0.0703894875322	0.093941262864	0.251178307856	0.260567636966	0.323923267159
a31	0.121109272511	0.112505784288	0.239923372619	0.248766932322	0.27769460572
a41	0.17064207417	0.127976874763	0.223662350873	0.228873927441	0.24884476524
a31	0.183465724723	0.149325014921	0.217923436958	0.222020925814	0.227264901747
a35	0.159422211574	0.162293224974	0.225700412319	0.230664801938	0.221919343916
a31	0.193851240525	0.163262331658	0.214015564106	0.219608950646	0.209261911305
a8	0.213285773508	0.177901797219	0.204529194702	0.206070650215	0.198212587102
a20	0.279556167836	0.16894367574	0.186967528234	0.185267623405	0.179265022367
a31	0.398877182612	0.14207045858	0.153438412745	0.153231194468	0.152382787456
a37	0.335128677537	0.160616186193	0.168276850915	0.167826591489	0.168151719152
</S>	0.293096473769	0.173634103097	0.178600195457	0.177145540745	0.177523699576
