 	mia	sorella	ancora	non	è	venuta	qui	</S>
a8	0.0161455888914	0.015188670773	0.253750958	0.130110415	0.342290578	0.0922080775	0.0150636855	0.13524197
a23	0.00542442992473	0.00518296733967	0.207476881333	0.116939568333	0.431319659333	0.0853431215	0.0104400386667	0.137873306667
a31	0.0147710190082	0.0134082743466	0.250189533778	0.177105572778	0.370557886444	0.0406345055	0.00487070412223	0.128462492222
a8	0.0179059993927	0.0160551294505	0.203821451259	0.164071924259	0.253605078815	0.2200468945	0.00888926077408	0.115604264074
a20	0.0062339927309	0.0055207110185	0.133708727086	0.142900568086	0.156128346272	0.449211488167	0.0215218325914	0.0847743496913
a24	0.00253580090697	0.00202071015283	0.104436740362	0.276034266029	0.141771435424	0.389648462722	0.0318058778638	0.0517467325638
a31	0.00181068665566	0.000770633090943	0.152047151454	0.327403885343	0.123185156475	0.254328527574	0.0607444646213	0.0797095151879
a20	0.00134164356522	0.000321484379981	0.140226419818	0.274699441781	0.092869306825	0.271268682525	0.0989848048738	0.120288191729
a31	0.00506396596841	0.00020582684966	0.186072359273	0.24644399726	0.074380763275	0.249953064175	0.109399011625	0.128480957243
a37	0.00681211315614	0.000175467642553	0.246903876424	0.229566615753	0.0655491587583	0.241754438058	0.0894873455417	0.119750952414
a41	0.00382925841871	8.5143622851e-05	0.175427522141	0.260559645251	0.0767633662528	0.305444836019	0.0735702851806	0.104319940805
a37	0.00862293500624	0.000378769790284	0.159042554047	0.246448208417	0.0825380940843	0.322347362006	0.0790547367269	0.101567340268
a13	0.0132693146687	0.000685895896761	0.140169889682	0.201629242806	0.0870784700281	0.351712250669	0.0945655655756	0.110889350089
a38	0.0194269248896	0.00177042133225	0.098055109894	0.172282717602	0.0978440300094	0.349774060223	0.125301675192	0.135545026696
a35	0.0239170949632	0.00253867261075	0.073194658298	0.186677389201	0.13112371667	0.279408580074	0.150526121731	0.152613748899
a39	0.0490277633211	0.0102394042369	0.072413277766	0.203299363067	0.15477067889	0.204530913358	0.154103950577	0.151614652966
a35	0.094549406107	0.0311521594123	0.096828675922	0.181095647689	0.139122412963	0.170921011119	0.142817290192	0.143513410989
a20	0.133065028702	0.100770658804	0.0934939336407	0.138135852563	0.109971760988	0.152759483706	0.134076873397	0.137726426996
a31	0.153043686234	0.199577516268	0.0568236475469	0.0761438121877	0.0758810936627	0.144626544569	0.143363811132	0.150539885665
a46	0.113077492078	0.163359375956	0.0759045421823	0.114835875396	0.0956426112209	0.139072884856	0.145084740377	0.153022485222
a37	0.0996691606927	0.137221182519	0.0945144167274	0.141134230132	0.112818990407	0.135456508285	0.135822633459	0.143362915074
a17	0.141622020231	0.184008547506	0.0864607349091	0.108684148377	0.0984752001357	0.126901839428	0.123875151153	0.129972405025
a31	0.161129310077	0.241321732502	0.0714176649697	0.0869649561257	0.0862988860452	0.116908579809	0.115896797051	0.120062115008
a20	0.159754626692	0.281367020834	0.0627585549899	0.0762274653752	0.0808913813484	0.111188849936	0.11184040235	0.115971708336
a39	0.184336012231	0.270511713611	0.09102279833	0.0894347551251	0.0813696504495	0.096349135312	0.0919710791167	0.0950048594453
a31	0.20591071741	0.329429251204	0.0691138067767	0.069575212375	0.0697443378165	0.085962467104	0.0842058647056	0.0860583498151
a33	0.143131685803	0.257157294068	0.158059802926	0.0997663447917	0.0773142502722	0.0907073090347	0.0860913199019	0.087771971605
a21	0.116428968601	0.233844481689	0.214441774309	0.120530144931	0.0794287110907	0.0835408830116	0.0751352049673	0.0766497978683
a31	0.147349989534	0.370683560563	0.10839253277	0.0792307163103	0.0685698313636	0.0766970210039	0.0738291183224	0.0752471962894
a29	0.152014959845	0.397200873521	0.07652398559	0.0696247134368	0.0695469721212	0.078376093668	0.0775265007741	0.0791858600965
a31	0.167025766615	0.41319326784	0.0666527451967	0.0656492411456	0.0668927840404	0.0737748758893	0.0726583315914	0.0741529666988
a8	0.159760752205	0.31604235028	0.161649025066	0.0900831003819	0.0666528463468	0.0721079099631	0.0664208318638	0.0672831835663
a31	0.179085070735	0.30323906776	0.196571989022	0.0944049221273	0.0588803861156	0.0607558146544	0.0532723642879	0.0537903668554
a17	0.248046316912	0.351632449253	0.159106910341	0.0721513360424	0.0442807440385	0.0453098342181	0.039597585096	0.0398747966185
</S>	0.277052273456	0.285456264626	0.20481290517	0.0800655780212	0.0415063940192	0.042026369109	0.034440444548	0.0346397483092
