 	sembra	che	il	ladro	è	entrato	da	qui	</S>
a31	0.0410705597175	0.32264636275	0.08382892	0.0057933158	0.000363548375	0.00026688810295	0.009344258	0.091310508	0.445375665
a28	0.0137042534861	0.107899325257	0.069806635	0.0244173006667	0.00131598655833	0.00132141290098	0.0050567625	0.0772007153333	0.699277621667
a37	0.0442163895973	0.198685507593	0.108468123333	0.0471047088889	0.00160577837944	0.00150273383033	0.00334857543333	0.0451411101111	0.549927060556
a31	0.0552907473658	0.246451412531	0.234199251111	0.0875012362963	0.00112075705315	0.000558239053443	0.00776514457778	0.0429101723704	0.324203040185
a11	0.0209886462886	0.10526634351	0.302830257037	0.195243678765	0.000943611784383	0.000246722546481	0.0105280439926	0.0692963054568	0.294656400062
a31	0.0128959990962	0.0858129338367	0.350786725679	0.220232846255	0.00121892702813	0.000200693377494	0.00869890679753	0.0683011588189	0.251851800021
a20	0.0132776566987	0.0926130089456	0.41612068856	0.192407862085	0.00135716034271	0.000182530310831	0.00730623326584	0.0614502919396	0.21528456334
a31	0.0284176545662	0.168492217315	0.400412026187	0.155315880028	0.0014060655809	0.000159493785277	0.00672330075528	0.0592795299799	0.179793871113
a39	0.0325255961887	0.192669475772	0.368237725396	0.133265072676	0.0014868082103	0.000151035145759	0.00997464525176	0.08062721266	0.181062470371
a31	0.0524914090629	0.172916585257	0.319768028465	0.119038869225	0.0017224765201	0.000114552759253	0.0159487937506	0.11519620422	0.202803093457
a13	0.0631633226876	0.195795971752	0.294098919488	0.0997685514083	0.0021794152067	0.000113824956418	0.0176250872502	0.11696757474	0.210287354486
a31	0.0706572522292	0.171714183917	0.253611719829	0.0920741244694	0.0034471118689	0.000173891602139	0.0245850660834	0.15235575158	0.231380938162
a13	0.0831634507431	0.191475187972	0.226784789943	0.0826434121565	0.00527834228963	0.000215842784046	0.0294133783611	0.163358800527	0.217666812721
a31	0.075687478581	0.174584792657	0.200010862314	0.0777475040522	0.00686132642988	0.000279317371349	0.0368476274537	0.198373000176	0.229608090907
a39	0.0900707378603	0.172101614219	0.177447049771	0.0854513313507	0.01445037681	0.00032493157045	0.0493517278179	0.199481653392	0.211320574302
a11	0.16066089262	0.29909866474	0.179528633257	0.0878615454502	0.01602620027	0.000207710223483	0.043746813606	0.108350383131	0.104519163101
a46	0.222718530873	0.400616914913	0.131821501086	0.0521531428167	0.0238216817567	0.000466215471161	0.039053871202	0.0670466830437	0.062301489367
a18	0.253841790291	0.380694471638	0.0992677520287	0.0380226191056	0.0320612219189	0.00174059965705	0.0508493954007	0.0739337510146	0.069588443789
a31	0.298292580097	0.278666073879	0.0496346171762	0.0185417540352	0.033274016973	0.00453603758568	0.0849859868002	0.117257597005	0.114811364596
a39	0.329737903366	0.24660446796	0.0716658705587	0.0210495818451	0.0362096583243	0.00764081552856	0.0817148982667	0.103875894335	0.101500922532
a18	0.415378021122	0.27061023932	0.0803462975196	0.0212615684484	0.0329149497748	0.00831317884285	0.0522386207556	0.060173174445	0.0587639485107
a46	0.476632397041	0.27212448644	0.0545885798399	0.0156480429828	0.0310023562583	0.00989561728095	0.0436990989185	0.0484150181483	0.0479943648369
a31	0.434774162347	0.233800702147	0.0474137366133	0.0166377793276	0.0457011900861	0.0143075307603	0.0649047163062	0.0712001450494	0.071259990279
</S>	0.397658691174	0.173646111074	0.0354218433066	0.0162342011638	0.0616913700431	0.0165363418802	0.0929025081531	0.102797752525	0.10311114014
