 	il	ladro	è	entrato	da	qui	</S>
a31	0.0843016581462	0.0231455322287	0.00051697032265	3.9807848e-05	0.0248978639	0.1536201675	0.71347795
a17	0.0281011313051	0.00771539697101	0.00018826278365	0.000497781835333	0.00884506836667	0.0851086208333	0.869543683333
a37	0.0137635952606	0.00687581239933	0.00407668322222	0.00142432831178	0.0311053805889	0.0797780336111	0.862976117778
a35	0.0104971603202	0.00968880546644	0.0114060675741	0.00170926670393	0.0662784651963	0.151060501204	0.749359695926
a18	0.0201804243401	0.0313339494888	0.0631672031914	0.010782692968	0.115248810065	0.192608587068	0.566678298642
a31	0.0613691621134	0.0901839731629	0.0922800977305	0.019289629656	0.143357040022	0.129483819023	0.464036242881
a24	0.105377127371	0.127334741054	0.0659754585768	0.0139752302187	0.123349303341	0.126425056341	0.437563077627
a31	0.16062689579	0.162915477018	0.0543466201923	0.0100265787396	0.113414244447	0.12447917878	0.374191019209
a16	0.150792508597	0.142569924673	0.0478560587308	0.0083559657132	0.212067351482	0.149259929593	0.289098266403
a31	0.189273912866	0.133882017224	0.0516285635769	0.00784905737107	0.258459947161	0.153364909864	0.205541608801
a46	0.207007060955	0.133976689075	0.048375656859	0.00685286209036	0.327467232387	0.127045726621	0.149274782934
a31	0.182273536985	0.100117433025	0.053037967953	0.00580483766345	0.388514654129	0.136127022207	0.134124530978
a46	0.195373182328	0.106328441008	0.0557083183177	0.00622200568782	0.39072908471	0.124497637402	0.121141320326
a31	0.202854230776	0.102130067003	0.0643317417726	0.00867568802927	0.367185214903	0.130632142467	0.124190906775
a35	0.220820350259	0.144242549001	0.0866652155909	0.0138261446764	0.285475778301	0.127804854156	0.121165103592
a31	0.24708096342	0.160268696334	0.0948869435303	0.0196971412255	0.241569469434	0.121613494719	0.114883299197
a8	0.269191517807	0.216599922111	0.105545467843	0.0223225974085	0.172787733145	0.10901565324	0.104537119732
a31	0.295215602602	0.23636467537	0.106832842614	0.0275488751362	0.140169961048	0.0987117494133	0.095156323244
</S>	0.347422686301	0.176436024685	0.102878606307	0.0346293110681	0.126514740524	0.106861854707	0.105256821622
