 	non	deve	parlare	davanti	a	Anna	di	questo	</S>
a31	0.00156954032	0.001476156585	0.3887888764	0.0527235915	0.049004731	0.249743394	0.185515182	0.02879357225	0.042384946
a28	0.00106193612	0.00516855016167	0.682038992133	0.0785844971667	0.0182857234667	0.09289342748	0.0940932385	0.009852148858	0.0180214408767
a37	0.00612900484	0.00979465205389	0.570655014044	0.0949072240556	0.0350846819556	0.0951006393067	0.146989712667	0.019285014894	0.0220540191689
a20	0.0136332549467	0.011924842018	0.248940801348	0.0844867873519	0.0467911743185	0.136771024436	0.390992990889	0.0325643229647	0.0338947953896
a37	0.0107509572156	0.00832154925933	0.0926280314493	0.0461703869173	0.0321987081062	0.182388696145	0.502739130296	0.0980795209882	0.0267230347965
a24	0.00383274583187	0.00283897779811	0.0314113175498	0.0166373466724	0.0262433740354	0.259399128715	0.470134776765	0.151016270329	0.0384860779322
a21	0.00150942984729	0.000983348647703	0.0108999109966	0.0093761487908	0.0844540946785	0.317996826238	0.362315762255	0.16944652011	0.0430179679774
a28	0.00437428699243	0.000406398825901	0.00546379707887	0.0327219752636	0.16317871156	0.297959858746	0.199938744085	0.273121400037	0.0228348524925
a24	0.0316774159975	0.00565660496197	0.0164958150263	0.0730426550879	0.164055247187	0.198869301249	0.125726623362	0.358533723346	0.0259426333308
a31	0.0401039939992	0.00760048455399	0.0193154668088	0.0718554783626	0.151574265729	0.16861736875	0.139832646454	0.330145654449	0.0709546257769
a20	0.0382062466664	0.00411786775133	0.0100156140696	0.0681849727875	0.159136075243	0.16139162625	0.142512750485	0.327368324816	0.089066506259
a24	0.0863770588888	0.0256385175838	0.0291772663565	0.0910091309292	0.148969378414	0.129989915417	0.105912648495	0.305708561605	0.0772175430863
a20	0.142315636296	0.0703574558613	0.0580853737855	0.0993997369764	0.123668149471	0.112490298472	0.0936319494983	0.222403567202	0.0776478626954
a33	0.186285998765	0.0854727539538	0.0680177795952	0.0998156723255	0.111232935157	0.101525884157	0.0793243864994	0.202226062401	0.0660985415651
a20	0.171549876255	0.0844039516513	0.0775747331984	0.102269182775	0.108290080386	0.103200156052	0.0850730554998	0.196658867467	0.0709801195217
a31	0.112980853752	0.0651443908838	0.0699183933995	0.106575829592	0.120145583462	0.122506832017	0.117078131833	0.179822022489	0.105827983174
a3	0.0876301629173	0.0367447336279	0.0530887181332	0.106950199864	0.127352944487	0.133905000672	0.132175190611	0.20514404083	0.117009016391
a20	0.0982326509724	0.055927945876	0.0647126073777	0.105626696621	0.118555553162	0.123413540224	0.118768280204	0.21381664361	0.10094609413
</S>	0.113080210486	0.077321337938	0.0769816836889	0.10637606331	0.114691794081	0.116498080112	0.110170150102	0.187987866805	0.096892827065
