 	l'	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
a8	0.0526592226673	0.0397806453505	0.050597498	8.7304019e-05	0.0262571061725	0.0310434755	0.0838613865	0.102651223	0.0535394084	0.0706774095	0.136152228	0.1017333415	0.250959745
a31	0.0185972558006	0.0162174870172	0.0262360503333	5.93480223333e-05	0.00944587743917	0.2130316265	0.158489143167	0.099571411	0.0525752227333	0.06745357571	0.118304347833	0.0475423173333	0.172476336
a23	0.00724295485237	0.00836142819577	0.0188801017778	3.59767734444e-05	0.00391641446639	0.274341530833	0.306240261056	0.0980653636667	0.0225994765111	0.0335023801133	0.0909346844443	0.0218228696111	0.114056569667
a31	0.00241611636316	0.00278985183096	0.00789911611927	2.40120471481e-05	0.00146586898546	0.0999593993777	0.271476293685	0.187647597889	0.0578973011704	0.0932096290378	0.141775221481	0.018436122537	0.115003476556
a39	0.000807574032253	0.000933322110887	0.00283823841642	4.64773583827e-05	0.000759309638487	0.0366134832259	0.141315727895	0.188621520963	0.0905509870568	0.161633606346	0.25760176716	0.0277850968457	0.0904928975187
a8	0.000276630904418	0.000314398478762	0.00917872565547	0.000283206564128	0.00186999021283	0.0224132530753	0.0995286506317	0.114410967654	0.0729963936856	0.159761755449	0.401743729053	0.0486925869486	0.0685297228396
a31	0.000129459897473	0.000119206287487	0.0338927045518	0.000379377878043	0.00311794707094	0.0352749213584	0.0964886148772	0.086257983218	0.0558642498952	0.131255968483	0.386972783018	0.105172352316	0.0650744159465
a13	0.000152227275824	5.7632767829e-05	0.0393814595173	0.000192588431681	0.00616154722365	0.0488603571195	0.0883701599591	0.0600081887393	0.0374893422984	0.0877456594943	0.279437304339	0.276184660772	0.0759588419822
a31	0.00369967541527	0.00110699448361	0.0431505578391	0.000142772316227	0.00925090857455	0.0587434477065	0.0750347449864	0.0339167022464	0.0217608034328	0.0630582831648	0.254445098113	0.360432393591	0.0752576153274
a46	0.00485107584842	0.00145458357704	0.0403244815464	0.000115961786909	0.00740496035818	0.0545288402355	0.0885862616621	0.0254162857488	0.0169365078109	0.0510613367216	0.208532562704	0.417584271197	0.0832028897758
a35	0.00213279122614	0.000517595744847	0.0334096394488	4.95347281363e-05	0.00649846145273	0.0723037710785	0.123135060554	0.0176368609163	0.0137532606036	0.0352281935739	0.129790240901	0.470079410399	0.0954651885919
a24	0.00701638497538	0.00378165221828	0.0358203404829	0.000743851607045	0.0147155448176	0.0997039236928	0.114525196851	0.0203833999721	0.0166967632012	0.0693274801913	0.2060893403	0.314037540133	0.0971585901973
a18	0.00926069499179	0.00503836677276	0.024963956161	0.00269604133568	0.0221183352725	0.0733201205643	0.069815462617	0.023768353324	0.0217377734004	0.10706182873	0.329759573433	0.213406373378	0.0970530987324
a17	0.00742921566393	0.00228577605759	0.0278542327203	0.00662787967856	0.0245646327575	0.0449425008548	0.056069799539	0.0301803374413	0.0236019494668	0.0976591415767	0.336455951144	0.231820037793	0.110508512911
a43	0.00980976722131	0.00129184118586	0.0783950129068	0.0102521255595	0.0220922532525	0.0517955349516	0.070619963513	0.0394196278138	0.0311697041556	0.0920966438589	0.299978067048	0.203662009264	0.0894174419703
a31	0.0270656337404	0.017414081462	0.0840078907689	0.0806129848532	0.112783821084	0.0602089749839	0.0591106355043	0.0308869972713	0.0325804780519	0.084109357953	0.225106749016	0.127701569755	0.0584108366568
a20	0.0313213899135	0.0240293134873	0.0424247623896	0.103817424284	0.155541483695	0.054850557328	0.0598125475014	0.0590866570904	0.030740622684	0.0908844493177	0.194820543005	0.0934620499183	0.0592082025523
a24	0.0314443619712	0.0227193571624	0.0309114471299	0.0763585890947	0.159727787898	0.102913254776	0.0890695925005	0.0730666296968	0.031735321228	0.0869014791059	0.171644241002	0.0740593196394	0.0494485761841
a49	0.0415058756571	0.0262075637208	0.0205345063766	0.120871164698	0.206348862633	0.157859471592	0.1078974175	0.0428847972323	0.0315265337427	0.0626312173686	0.104370150334	0.0428082205465	0.0345541690614
