 	dovevo	comprare	il	pane	ogni	giorno	</S>
a20	0.025125595005	0.1343892485	0.189605115	0.20552293	0.165277643	0.09741563	0.182663845
a31	0.0103261036717	0.0699262651667	0.372744368333	0.17298197	0.125967766263	0.0884829396667	0.159570588333
a37	0.00642317889057	0.0560527163889	0.489132602778	0.243761463333	0.053872827351	0.0501340535556	0.100623177111
a31	0.00417878279686	0.0396738911296	0.349962684259	0.301637277778	0.0328931762837	0.161308545185	0.110345670037
a7	0.00238882055229	0.0252698723232	0.188262989753	0.198563822593	0.0946593259279	0.372494648395	0.118360543346
a31	0.00100092573743	0.0100237332877	0.0823017815843	0.120898210864	0.168795181976	0.506285316132	0.110694881115
a44	0.00139466354581	0.0141933343292	0.0698347938614	0.0819247516213	0.229536810659	0.477539898711	0.125575760372
a31	0.0144162460486	0.0420832814431	0.0836267712871	0.0493868975404	0.259528206886	0.382135212904	0.168823380124
a7	0.0268402606829	0.0696937401477	0.112037317096	0.0351326395135	0.239906438962	0.314120270968	0.202269323375
a3	0.0651475188943	0.124113494716	0.132934247032	0.0333882461712	0.222748296321	0.240647596989	0.181020571125
a20	0.123246869631	0.173487088239	0.105844149011	0.0263655447237	0.194575872107	0.20093196233	0.175548510375
a31	0.18229403321	0.14934479108	0.0597046840037	0.0223868052412	0.195326894036	0.201727920777	0.189214876792
a0	0.184175184403	0.216063198693	0.101167220335	0.0307302094137	0.155075561345	0.159828066926	0.152960547264
a31	0.278903168134	0.269752666231	0.115813878112	0.0361685958046	0.100345960448	0.101353366975	0.097662372088
a8	0.326008999378	0.299332048744	0.134263000704	0.0323757862682	0.0699012311493	0.0699524546583	0.0681664910293
</S>	0.241019394689	0.367972724372	0.203288600352	0.0327625231341	0.0527339220746	0.0517010038291	0.0505218340147
