 	le	melanzane	vogliono	girate	</S>
a20	0.12154282305	0.321953425	0.23162971	0.040089999	0.284784037
a31	0.08999562305	0.286136475	0.210741972667	0.0235409943333	0.389584945667
a39	0.0788957779167	0.244639144333	0.0802029985557	0.0267628851111	0.569499188556
a41	0.0270829771722	0.0889355267777	0.0477831311852	0.121791034037	0.714407329519
a18	0.00990305862407	0.0370814975926	0.0395804140617	0.314612321346	0.59882270984
a28	0.00451068414136	0.0185758348642	0.0296451423539	0.476970723782	0.47029760328
a13	0.00333717568045	0.0100069055214	0.0278779524513	0.523128074594	0.43564986776
a14	0.00635066652682	0.00968551574047	0.0474458371504	0.487686551531	0.448831399253
a39	0.00747136690894	0.0104604394135	0.0841740357168	0.461799977177	0.436094143084
a31	0.0267869673696	0.0221616243045	0.154427269906	0.416114702392	0.380509401028
a6	0.0416421557899	0.0764524481015	0.219777409969	0.342379754131	0.319748200343
a20	0.06487738393	0.2128148027	0.212918533323	0.262434081377	0.246955166781
a31	0.09063896331	0.245653102567	0.212173157774	0.229132970459	0.222401775594
a46	0.09924791777	0.217608169189	0.226382712591	0.23031456682	0.226446621865
a18	0.173639219257	0.29426286973	0.184479974197	0.175222672273	0.172395280622
a24	0.253248493086	0.342438236577	0.142226571399	0.132324115424	0.129762563541
a31	0.213126414362	0.288513152192	0.170067777133	0.165011319808	0.16328130118
a17	0.251515101454	0.251395364064	0.168132855711	0.165067935269	0.163888721727
a11	0.403323097151	0.259312601355	0.11655410857	0.111070490423	0.109739708576
a20	0.45922866905	0.244787957118	0.10236752619	0.0972464068077	0.0963694815253
a24	0.444208463017	0.235541432373	0.110128392063	0.105540755603	0.104580989175
a31	0.313924181006	0.212838680791	0.159301100688	0.157386391868	0.156549646392
a37	0.247338183669	0.22462896693	0.178533973563	0.176141967289	0.173356893797
a31	0.256482574556	0.23054090231	0.173022044521	0.17181683243	0.168137659599
a20	0.312782054852	0.23197999077	0.152792738174	0.15238159081	0.1500636532
a31	0.374255791617	0.227279480257	0.133028956058	0.13361010027	0.131825697733
</S>	0.340055755809	0.201619100129	0.150108338029	0.154742135135	0.153474693867
