 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
a31	0.01817878507	0.0032917498315	0.500283685	0.1033451285	0.093872485	0.044372749	0.0077120359	0.001381090515	0.0037101066	0.00405058265	0.0318821983	0.100200292	0.017430571	0.0702885985
a15	0.00612975763943	0.00387832864383	0.442809141667	0.0453678905	0.060394489	0.050829463	0.0159510328	0.00251207808167	0.00536415086667	0.00313423045	0.0155151486333	0.068255702	0.0424842373333	0.237374381833
a20	0.00377789711591	0.106243182748	0.221760097222	0.0236195247333	0.0337173035	0.0337680273333	0.0315149396	0.00776120292722	0.0281891472889	0.01835392015	0.0361098132111	0.0572483698333	0.0782492124444	0.319687370611
a31	0.00304558936197	0.238398500916	0.145091942407	0.0100287207778	0.0140252171667	0.0198921106778	0.0392083782	0.0105750789757	0.041337495763	0.0294494667167	0.0615229344037	0.0337448957778	0.101184957481	0.252494713537
a39	0.00117447158399	0.179880190739	0.127093434136	0.0122329475593	0.0156603465556	0.0180552401259	0.0360115964	0.0113868554919	0.0454658232543	0.0274603665722	0.0679255548012	0.0456635885926	0.138837872494	0.273151691179
a31	0.00052535827133	0.15969046068	0.112676718045	0.0143251788531	0.0164653795185	0.0174368816086	0.0348881308	0.0137609413306	0.0494797204181	0.0255008451907	0.0620615332671	0.0530238928642	0.152709387498	0.28745554706
a15	0.00041023733711	0.15220133216	0.102584139348	0.046718471951	0.0163974978395	0.0153924784362	0.0474819702667	0.0269256684435	0.0634743114727	0.0258599630636	0.0543174494224	0.0651008509547	0.124411432499	0.25872420902
a31	0.00291033208904	0.114735402653	0.115686636449	0.0820890806503	0.0193273106132	0.0192105291454	0.135916583422	0.0377637521478	0.0649251424909	0.0256036176879	0.0452162644741	0.0654078379849	0.0853882191663	0.18581929634
a18	0.00490466442968	0.106368395051	0.119308158816	0.12986404355	0.0266543682044	0.0201952093818	0.214566544474	0.0410890703826	0.048591229497	0.0233839295626	0.0496210228247	0.0463648223283	0.0492267580554	0.119861802113
a8	0.00873079820989	0.049963705517	0.118276709605	0.164931621183	0.0308738524015	0.0222354957939	0.280089491491	0.0621584397942	0.0501381508323	0.0232986168542	0.0521593202749	0.0463917294428	0.0266197723518	0.0641323507043
a31	0.0222100827366	0.057193609839	0.121441513202	0.140846165061	0.0467296784672	0.023613302598	0.249439800497	0.0579836885981	0.0404126262774	0.0321076106181	0.0355688337583	0.0727716564809	0.0366034837839	0.0630779902348
a3	0.0242676799122	0.053972497613	0.161547164401	0.140335966354	0.0569508961557	0.020933119866	0.163731400166	0.057153966866	0.0339561857591	0.033521399206	0.0419216779194	0.103805375494	0.0414986492613	0.0664040634116
a31	0.0223541989707	0.0291933172043	0.139626811467	0.133040830451	0.0657114753852	0.022493069622	0.130953100055	0.0571691089553	0.0388849239197	0.0654365187353	0.0561811083065	0.142781011831	0.0377977804204	0.0583767911372
a39	0.0215528298236	0.0201694224014	0.168597950489	0.13784405515	0.0704082541284	0.0225283165407	0.0974796833517	0.0485667296518	0.0349033349732	0.0739771881451	0.0531361327688	0.158761287277	0.0370517204735	0.0550231153791
a31	0.0183830924412	0.0127474484671	0.171724502496	0.132518506383	0.0750578137095	0.0288904145136	0.0812073711172	0.0452466532173	0.0367056736577	0.0936066912817	0.0573306109229	0.173523579092	0.0287734951578	0.044284118793
a17	0.0181799528137	0.0117884828224	0.198963986499	0.123620400128	0.0780351712365	0.0303982138379	0.0694100403724	0.0446238077391	0.0356483588859	0.0997682200939	0.0573515513076	0.171119176364	0.0236275010526	0.0374651082643
