 	mi	si	gonfiò	il	dito	</S>
a41	0.0102807837801	0.32508853666	0.059517841	0.0429163365	0.5272404475	0.0349560922
a20	0.00343660201907	0.109671810727	0.128176851	0.0297837265	0.714703199167	0.0142278205333
a39	0.00215418341202	0.0646132826423	0.184974490333	0.0240997868333	0.686603216389	0.0375550551778
a31	0.00289853130401	0.0596453968808	0.167357530111	0.0174384542778	0.643383805463	0.109276325059
a37	0.00379557333467	0.0440702592936	0.14946932537	0.0169089617593	0.525218268488	0.260537658353
a21	0.00304299835156	0.0345224264312	0.0906371321233	0.0174880915864	0.435232856163	0.419076539451
a38	0.00121039859052	0.0219015471437	0.0640191423744	0.0505153118621	0.432602308721	0.429751306484
a18	0.00295517213017	0.0568950467146	0.210132664125	0.109465480621	0.326551142907	0.294000492161
a46	0.00404807831006	0.133607432238	0.350380008042	0.14043235354	0.149047741969	0.22248440072
a31	0.09479918357	0.177542344079	0.269066289347	0.131256549847	0.0911621549897	0.236173503573
a20	0.14138639619	0.216219448026	0.201455329782	0.119415320282	0.0746901649966	0.246833377858
a46	0.123512350397	0.334775749342	0.178766016594	0.103001179761	0.0452661636655	0.214678572619
a31	0.315963396799	0.306110403114	0.110009437198	0.077188164587	0.0278662085552	0.16286239754
a8	0.359009248933	0.332640721038	0.0902646687327	0.063400977529	0.0284284548517	0.126255917847
a31	0.392661176311	0.342226997013	0.0884695829109	0.0600345225097	0.0330940776172	0.083513647949
</S>	0.548272038155	0.208877333507	0.0709502544555	0.0602890372548	0.0321024428086	0.0795089189745
