 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
a48	0.02313095658	0.01464137931	0.021979789885	0.01404109905	0.0293120299	0.01176470275	0.01635573974	0.1315021685	0.0474614575	0.0204571151312	0.499998408	0.1693551815
a31	0.00774345618373	0.0049262479208	0.00761177052367	0.00493674995933	0.01065908819	0.00489388763167	0.00556154966667	0.0521276294133	0.0205517639333	0.00682129801735	0.780701999333	0.0934645695
a0	0.00259989404298	0.00166346575973	0.00255139080722	0.00166067806711	0.00405313545333	0.00180792402556	0.00219841681556	0.0186199697178	0.0083166238111	0.0022850920086	0.884662849778	0.0695805801667
a37	0.00266375365899	0.000832724118577	0.00102158985641	0.000634348847037	0.0149894042511	0.00475568760852	0.00520274993852	0.0564382455726	0.0799705006704	0.0220903147862	0.746272629926	0.0651280923889
a25	0.0127292414863	0.0101926303962	0.0068558448788	0.00576900493568	0.10102128275	0.0427664762028	0.0829273653128	0.120958001858	0.129633135223	0.0510457432621	0.382190822975	0.0539104711963
a31	0.0178991214954	0.0145917065987	0.00904996979293	0.00759576767856	0.12074228425	0.0549754270676	0.107260057104	0.155896803953	0.166943486741	0.0439868924207	0.259182717325	0.0418757707988
a3	0.0125636654985	0.0145483193329	0.00967528376431	0.00429378175952	0.05755495475	0.0269782860225	0.0624743010347	0.235409754651	0.244134868914	0.0264186158069	0.261743685775	0.0442044869329
a20	0.0161089714995	0.0289694264443	0.0266776555881	0.0187859057532	0.114466044917	0.0605192006742	0.104901023678	0.24829181155	0.195712829638	0.0229636059356	0.136630789592	0.025972726311
a24	0.0439615048332	0.0600835584814	0.074475207196	0.0775751285844	0.175272211639	0.114124306891	0.122975837893	0.14270075385	0.0983683448793	0.0243454813119	0.0509024435307	0.015215202437
a18	0.0905624549444	0.0932883244938	0.136700872399	0.133928249528	0.161075517213	0.11911445063	0.086693666631	0.0666398272833	0.0514199766264	0.028479751104	0.0205861945102	0.0115106971457
a31	0.113960924981	0.0984561581646	0.154080957466	0.129146039843	0.137394649071	0.10202541521	0.070670112877	0.0537292550944	0.0482185188755	0.0451121187013	0.0209535611701	0.0262522867152
a28	0.112923124994	0.0979406360549	0.166300175822	0.127999639948	0.128882603024	0.0975165237367	0.0647494642923	0.0502403306981	0.0481875626252	0.0465466929004	0.0252297890567	0.0334834642384
a37	0.116103658331	0.100814825352	0.187946335274	0.137716306649	0.127318004341	0.0943039532456	0.0575085347641	0.0406308058994	0.0401555422084	0.0390735499668	0.0277450680189	0.0306834357461
a31	0.11015788611	0.0921666384507	0.159317041758	0.116501328883	0.110165016447	0.0866517844152	0.063708251588	0.0546050019665	0.0546893924028	0.0569662239889	0.0462880380063	0.0487834252487
a20	0.106070058703	0.0900135544836	0.156515987253	0.118020609628	0.110228310482	0.0879248781384	0.063797162196	0.0551313363222	0.0555232941343	0.0580500763296	0.0485244570021	0.0502002700829
a13	0.115347287568	0.0938223248279	0.183273862418	0.131749703209	0.116290730161	0.0870364793795	0.057123105732	0.0442136194407	0.0446467247114	0.0491360721099	0.0385591406674	0.038800928361
a20	0.118789103856	0.0935925549426	0.181326204139	0.12605949907	0.110682010054	0.0827883331265	0.057910044244	0.0462876434802	0.0466214869038	0.0531134580366	0.0413493375558	0.0414803194537
a31	0.106316987952	0.0889731033142	0.14866982138	0.110734079023	0.100959306685	0.0827562810422	0.066639813748	0.0593597264934	0.0596846409679	0.0645788616789	0.0552269625186	0.0561004178179
a44	0.0992646026507	0.0891248877714	0.12661885046	0.096908014341	0.122885705562	0.0925113003474	0.074847417916	0.0601272178311	0.0604165503226	0.0710213152263	0.0528050948395	0.0534690509393
a31	0.0981621442169	0.0887791025905	0.123653573487	0.0938238267803	0.131357015187	0.0959461601158	0.0759250493053	0.0587935049437	0.0592014534409	0.0721430717421	0.0510914722798	0.0511236326464
a23	0.113031431406	0.0943230541968	0.128352827829	0.0922094642601	0.129883308396	0.0914896933719	0.0713985724351	0.0560642829812	0.0563254168136	0.0683058752474	0.0493651777599	0.0492508978821
</S>	0.133992790703	0.104433112098	0.143654358915	0.0927363271301	0.149391994198	0.0924358916859	0.0662151302176	0.0439110034906	0.0438626819068	0.0603485866237	0.0347570543799	0.0342610764411
