 	le	melanzane	vogliono	girate	</S>
a31	0.131305277	0.27398184875	0.0369497075	0.150943094	0.406820047
a35	0.0523619164667	0.0935986054167	0.0145882765	0.137547637333	0.701903549
a41	0.0188500343222	0.0348238871389	0.0120749838333	0.163733895111	0.770517183
a10	0.00783648737407	0.0185284640463	0.0147577512778	0.373035925037	0.585841361
a18	0.00408634046802	0.0104156685821	0.0135124967593	0.558730388346	0.413255093667
a35	0.00168321223601	0.0041334683107	0.0126900569198	0.671877989449	0.309615257889
a31	0.034740821382	0.0237250106536	0.0613194713066	0.638293489816	0.241921195963
a34	0.0618616604607	0.0516396735512	0.141457100436	0.510858463272	0.234183108654
a8	0.0383469451536	0.0437993975171	0.163275986812	0.501190291091	0.253387412885
a31	0.0662223200512	0.0813351155057	0.143961935604	0.451549693697	0.256930974295
a8	0.0833232856837	0.116548493835	0.214627941868	0.340730004566	0.244770271432
</S>	0.0557537863418	0.0999098349175	0.294744620934	0.313393542283	0.236198185716
