 	loro	non	vengono	non	li	aspettiamo	mangiamo	</S>
a20	0.007248721111	0.00758071873	0.02518885025	0.00440197701	0.02631654564	0.06352624495	0.268032785	0.597704175
a46	0.002492577931	0.00298088943	0.04909513925	0.00892681834333	0.01409666664	0.0418078362833	0.261907118333	0.618692968333
a39	0.00555474846367	0.0681884528433	0.17833658975	0.0203044191144	0.01360076488	0.0370690057611	0.245216902778	0.431729119444
a31	0.0144291961546	0.109125445614	0.42523284325	0.0375167757048	0.01769142896	0.016559843587	0.121228566926	0.258215883148
a20	0.0158170857182	0.0638114252047	0.606603181083	0.0539829675683	0.02288834232	0.008800608029	0.0667672489753	0.161329144383
a31	0.0170627085727	0.0374369924016	0.656542247028	0.0661553691894	0.0222137081067	0.00656196067633	0.0504051636584	0.143621864794
a15	0.0144838977042	0.0214440576005	0.466612113343	0.0614054803965	0.0285319570356	0.0138883783921	0.0587386478861	0.334895461598
a11	0.0183770117481	0.0422556206668	0.309602088781	0.0862065174655	0.0603310943452	0.0230987351307	0.055402134962	0.404726777199
a31	0.026599086916	0.0607375468889	0.420291169594	0.141516279155	0.0843550781151	0.0217755747102	0.032123652654	0.212601579066
a46	0.0163156471387	0.0332422438963	0.332841440865	0.155395153052	0.165141922705	0.0423691865701	0.029478395218	0.225215953022
a31	0.0133779552129	0.0277265062321	0.250233504622	0.164807644351	0.216516327568	0.0568639455234	0.026731552406	0.243742531007
a46	0.0127215492043	0.0274753235774	0.218060188874	0.168845814784	0.272786342523	0.0709604251745	0.028048021802	0.201102317002
a31	0.0089237523681	0.0241419660258	0.144031570291	0.165902248261	0.339422454174	0.115314261725	0.0269752786007	0.175288445667
a15	0.0076839807227	0.0254752233419	0.12610626343	0.164144412754	0.347775918058	0.145721943908	0.0379018515336	0.145190425222
a31	0.00659648200757	0.0331462657806	0.0904142191433	0.157377710918	0.348022092686	0.208854247969	0.0420446118445	0.113544408407
a20	0.00798181046919	0.0439160505935	0.0945605960478	0.173344330306	0.307820864229	0.26107946599	0.0349354572815	0.076361429469
a18	0.0206579829564	0.0938139555312	0.0920919136826	0.175042716769	0.26675593141	0.256109211997	0.0370068510938	0.058521429823
a46	0.0291982463188	0.124018085177	0.0926545865609	0.16583219559	0.225582493803	0.241244170666	0.0565590986979	0.0649111386077
a31	0.0298393531063	0.115001415059	0.0843805798536	0.160322951863	0.215538411268	0.239503590222	0.0718385518993	0.0835751632026
a15	0.0323456463688	0.105810921686	0.0957444589512	0.167217220621	0.212067750423	0.235082493407	0.0791250792998	0.0726064420675
a31	0.0491511284563	0.113093657229	0.106788426317	0.169678940207	0.196470260141	0.210395171136	0.0886956010999	0.0657268200225
a37	0.0713585781521	0.142584545743	0.101759942106	0.155223443402	0.177155690047	0.188860067045	0.0893783637	0.0736793766742
a35	0.108701698051	0.187718881914	0.101538740702	0.135637524467	0.145328846682	0.152059099015	0.0932434512333	0.0757717655581
a31	0.133703312684	0.205281167305	0.093265590234	0.120501368156	0.129660772227	0.134329029672	0.0914528617444	0.0918058985194
a46	0.117667160895	0.183540429102	0.0997939434113	0.124520329385	0.132114880742	0.135897689891	0.101209261915	0.105256316173
a31	0.122179680298	0.176138483034	0.105775237804	0.123654509795	0.127670306914	0.129985929964	0.107384847305	0.107211032058
a11	0.151734093433	0.208741281011	0.0973208859347	0.111123893265	0.114383468971	0.116154023321	0.0987426971017	0.101799700686
a31	0.161054197811	0.217091370337	0.0973221586449	0.107334995755	0.109382129657	0.110584957774	0.0979677137006	0.0992625168953
a46	0.150017362604	0.199032660112	0.102538469548	0.112745844585	0.113892959886	0.114770782591	0.104440322567	0.102561605632
a20	0.165230787535	0.199650823371	0.0997907231827	0.109441044862	0.110060013295	0.110760860864	0.102753968856	0.102311775211
</S>	0.182386068768	0.180774876686	0.0990019315914	0.108307780431	0.110045646647	0.110903550432	0.101846479428	0.106733677606
