 	perché	aveva	lavorato	tutta	la	settimana	</S>
a31	0.02690078909	0.212768637	0.432135181	0.0828540765	0.0440550676	0.07466211509	0.1266241822
a20	0.00915304142333	0.0843755266667	0.700567040333	0.122654132167	0.0151312072767	0.0249642687133	0.0431547815
a31	0.00431589264111	0.0481024618889	0.735069860111	0.183301444056	0.00516261952223	0.00839957324443	0.0156481073
a18	0.00290572874704	0.0283327146296	0.57695495337	0.338498201352	0.00483056459408	0.00564302613148	0.0428347819333
a31	0.00212186171568	0.0150946962099	0.45126412779	0.440809033784	0.00498585224803	0.00592445844383	0.0797999793111
a37	0.00344412957189	0.0123846307366	0.402983909263	0.380453011261	0.00809602113268	0.0208560035479	0.171782366437
a13	0.0089454817573	0.0285842795789	0.359453006421	0.31060822042	0.0297289557109	0.0382942481826	0.224385858812
a31	0.0656778152524	0.107915334526	0.34972812214	0.23944592514	0.0504203085703	0.0353814337275	0.151431069604
a20	0.100207868417	0.183434121509	0.315876480713	0.154362820047	0.0852795061901	0.0442332412425	0.116605953201
a46	0.0790272108057	0.17969930717	0.261845470238	0.114597190016	0.159201835397	0.0763943617475	0.129234607734
a31	0.133995278269	0.16399229239	0.178221243413	0.0800620193387	0.232267085132	0.0967519599158	0.114710129245
a13	0.145562349423	0.164344457463	0.139212144471	0.0648006691129	0.269632558377	0.103934941305	0.112512903082
a20	0.103449103141	0.181389355821	0.134359236157	0.0533573447043	0.293211522792	0.110835863768	0.123397581027
a31	0.0924445477137	0.149660688607	0.097985526719	0.0460362022348	0.390237900931	0.121080857923	0.102554275342
a46	0.0648618259046	0.165007369536	0.10210496224	0.0598058430783	0.391887566977	0.115638232641	0.100694203447
a39	0.0584202319682	0.289012863179	0.11229021408	0.0572112910261	0.268686565659	0.104690377547	0.109688477816
a41	0.0898095373227	0.355974927726	0.09278451136	0.042467538342	0.19491234522	0.115961285849	0.108089875939
a46	0.134985879108	0.408595765909	0.0983505437867	0.0416065727807	0.12919612174	0.100572228616	0.0866929059797
a39	0.189764819703	0.458203828636	0.0993277929289	0.0440578315936	0.0789072672467	0.0679836055387	0.0617548583266
a8	0.264216309901	0.449763029545	0.0958772693096	0.0414404115312	0.0534515490822	0.0490210395129	0.0462303441089
</S>	0.303085374951	0.437109184773	0.100038704655	0.0395770442656	0.0424816145411	0.0396491272564	0.0380588705545
