 	avete	cucinato	le	verdure	</S>
a29	0.0662679575	0.6068132	0.21346327	0.037700738	0.07575486
a38	0.0301055651667	0.568795166667	0.32222416	0.0386814253333	0.0401937406667
a31	0.0141844072222	0.405081008889	0.318957823333	0.182840060111	0.0789367542222
a11	0.0127386682407	0.363872462963	0.179008216111	0.276515190037	0.167865478074
a37	0.0227410734136	0.452186027654	0.173083657037	0.173117253346	0.178871996025
a11	0.0297704331379	0.490797675885	0.198824362346	0.100330897782	0.180276605342
a31	0.070770267046	0.565724901962	0.149014737449	0.0597764692607	0.154713606447
a20	0.157130779015	0.605696610654	0.119052642483	0.0407350870869	0.077384884149
a31	0.295846159672	0.456311113551	0.135916960828	0.049341811029	0.0625839620497
a39	0.371009723224	0.36489914785	0.159191463609	0.049754562343	0.0551451233499
a13	0.375491067741	0.377559909283	0.184721394536	0.0319100791143	0.0303175901166
a18	0.467759415914	0.307737666428	0.170902628179	0.0286344620381	0.0249658563722
a39	0.563457185305	0.219684318809	0.13764753106	0.040857765346	0.0383531854574
a31	0.468557171768	0.189041049603	0.148211685353	0.0974005851153	0.0967895084858
a46	0.410348533923	0.181527266534	0.157851601784	0.125670945038	0.124601649495
</S>	0.472407916961	0.169888483267	0.144438585892	0.108194342519	0.105070644747
