 	un	forno	che	fa	buon	pane	</S>
a31	0.0203970378925	0.09189879315	0.094238213	0.020577549	0.0074693599	0.252262585	0.513156475
a20	0.00680474853573	0.0309917417309	0.0388740984467	0.01278214277	0.00338809121	0.248105198333	0.659054001667
a28	0.00227161984881	0.0103663855979	0.0157164679289	0.0300921390267	0.00552018138	0.306779272778	0.629253970556
a31	0.000761205556603	0.00360709167263	0.0139325613096	0.0596712316756	0.0138095787933	0.384997007593	0.523221360185
a18	0.000255829269201	0.00134671250421	0.0140582144365	0.0558376478919	0.0198075232644	0.429518982531	0.479175130062
a13	8.90453474003e-05	0.000688018181403	0.0177219351455	0.0609777562973	0.0975000924215	0.42959338751	0.393429783354
a39	3.82944374668e-05	0.000696874040468	0.0196209770485	0.0746217804324	0.225421267474	0.430714965837	0.248885829451
a20	0.00154397061349	0.00514636989349	0.0207158880162	0.0611581688108	0.275525855825	0.444069545279	0.19184018815
a31	0.0101883091045	0.0125612692978	0.0291636703387	0.0604234396036	0.359276561942	0.365364978426	0.16302176105
a20	0.0116985929815	0.0108302144993	0.0266306414462	0.0668906785345	0.349448060647	0.379011036142	0.15549077535
a39	0.00604342007383	0.00806134989977	0.0273925714821	0.0896198835115	0.254682773549	0.419644575381	0.19455540845
a18	0.0134431554913	0.0152729776333	0.034041986494	0.108253037837	0.25564725785	0.350241721794	0.223099829483
a39	0.0184904338304	0.0180412178778	0.0312709711647	0.116351262612	0.25788018595	0.309587070598	0.248378833161
a46	0.0161650519435	0.0186239339593	0.0318353107216	0.149021690871	0.257707865317	0.285081756866	0.241564384387
a38	0.0366317166478	0.0308202446531	0.0355102845739	0.14885383029	0.248432278439	0.263266968955	0.236484698129
a39	0.0622466408826	0.0472315132177	0.045952846858	0.142991260097	0.230209932813	0.241395106318	0.229972706043
a31	0.0838279652942	0.0403802340726	0.045703796286	0.141678126699	0.226964257604	0.234459502106	0.226986125348
a18	0.100291483431	0.0358633440242	0.0463724360953	0.133545125566	0.222061815868	0.233003740702	0.228862095116
a31	0.13247420781	0.0371165960081	0.0518869730318	0.137353128522	0.207076188623	0.218866970234	0.215225975039
a41	0.149111062603	0.0503099586694	0.0619840203439	0.140109149507	0.194999889541	0.203578470078	0.199907485013
a35	0.131667214201	0.0894140795565	0.0801335951146	0.145957769836	0.17976596318	0.187562366693	0.185499021671
a31	0.195267758067	0.0818606311855	0.0711528750382	0.140784878612	0.16836732106	0.172230402231	0.17033612389
a28	0.221488346022	0.0904486417285	0.0811438816794	0.131186258204	0.156215610353	0.16043981741	0.159077457963
a27	0.252901342007	0.147282130576	0.0899732555598	0.114199372735	0.129285730118	0.133496950803	0.132861229321
a13	0.354088184002	0.176432900192	0.0708757415199	0.0915277409117	0.101245336706	0.103028938601	0.102801128107
a46	0.331761571334	0.175855850064	0.0710468951733	0.0990902769706	0.106833022235	0.107858449534	0.107553891036
a24	0.294817603778	0.150467206688	0.0781037617244	0.11199881899	0.120733884078	0.122055471845	0.121823263679
a39	0.310449314593	0.145702642229	0.0848175139081	0.10761763633	0.115994331359	0.117702845948	0.117715756226
a31	0.319543048198	0.121849310743	0.0843650179694	0.110562875443	0.12021784712	0.121685395316	0.121776520409
a11	0.295415942733	0.0955467769143	0.0903208226565	0.118918403481	0.131273392373	0.134164008439	0.134360660136
a31	0.285581567578	0.0897542079714	0.0972934042188	0.121708592827	0.132928524124	0.136306312813	0.136427406712
a21	0.281230362526	0.0986273583238	0.101145651406	0.121293237609	0.130618394708	0.133532887604	0.133552115571
</S>	0.253340321263	0.124881394162	0.110511300703	0.119992873804	0.127993497354	0.131631788802	0.131648822785
