 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
a31	0.016762622523	0.031402856	0.0456645305	0.227766395	0.087510583	0.0153832458	0.0030505731	0.00335632995	0.0031180525	0.0010395076	0.05114471035	0.01306199075	0.0020081348	0.0043364761	0.0152778003	0.0301848305	0.1913181	0.173367942	0.08424529
a37	0.00559687928057	0.0108898634484	0.0307154170317	0.220848195867	0.0838517488	0.01422545855	0.0023006872	0.00217354968667	0.00171011662333	0.000948287156667	0.0505908729833	0.0645605875833	0.0154748314667	0.0163670765333	0.00755734473333	0.0177018238333	0.0849016633333	0.137196915333	0.23238862
a8	0.00186574264227	0.00363127932507	0.0102937757889	0.0753992321557	0.0284247754867	0.0050691237	0.00113867336667	0.00093174808889	0.00079910783111	0.000851914108889	0.0183658520278	0.141889799194	0.117149823822	0.0449225821778	0.0107451896778	0.0197477672778	0.0576962117778	0.130095893444	0.330981483333
a31	0.000622206323617	0.00121196509302	0.00347879856463	0.0262012032852	0.0116826195822	0.0077994008	0.00877555298889	0.0044375943863	0.00283529587704	0.00265868650296	0.0099947828426	0.285468869731	0.162806422941	0.0586274197259	0.0130816185593	0.0214587537593	0.0477714012593	0.093321456148	0.237765947778
a39	0.000207892397649	0.000409412550173	0.00128593936321	0.00952090149507	0.0063428643274	0.00868850047333	0.0112781079096	0.0055361278621	0.00352900152568	0.00585700783432	0.0141843866142	0.332221536577	0.120478279314	0.076608482242	0.00995781351977	0.0239020092531	0.0386835580864	0.0934639920493	0.237844159259
a3	7.01860966163e-05	0.000144040193058	0.00066693394107	0.00473760726502	0.00284671970913	0.00322753285111	0.0041553978832	0.0025768839207	0.00434319907523	0.0291157362781	0.0261308298714	0.262162142192	0.143207376438	0.106080787414	0.0167052941733	0.0294463724177	0.0534977436955	0.0830339926831	0.22785119642
a8	7.30629781721e-05	0.000142404135686	0.00166481201369	0.0107125506883	0.00152290573638	0.00184523267037	0.00211994902773	0.0027451713069	0.00873337469174	0.061338121426	0.0345956996238	0.215056644064	0.168609645479	0.101029295805	0.0318328700578	0.0261893618059	0.106475544565	0.0491927728944	0.176120578807
a31	0.000286894556057	0.000629261835229	0.00290383017123	0.0129770482294	0.00110978411213	0.00198529862346	0.00208723747591	0.00595804053563	0.0319976745639	0.132774458475	0.105312645541	0.164622198021	0.132480758493	0.065018334935	0.0301131466859	0.0190147059353	0.116414103855	0.0281408302981	0.146173759602
a7	0.000563524175352	0.00137582134508	0.00483968789041	0.0107713234098	0.00129311267071	0.00169538076449	0.0018439920753	0.00650641431188	0.0401827425213	0.186561009492	0.147626448514	0.135498080674	0.0854773061643	0.0412342773117	0.023731208562	0.0154594106451	0.170754643618	0.0200020494327	0.104583573201
a27	0.00738069877178	0.016460373715	0.0394104482968	0.0471068074699	0.00616526469024	0.0014550193115	0.00189941630843	0.00727756357063	0.0354651478404	0.171256246497	0.123722502838	0.0895226482247	0.0589708673881	0.0312715694372	0.0318962261873	0.016336202215	0.207826717873	0.0185397204776	0.0880365577337
a31	0.0101162832573	0.0228304984383	0.0522062530989	0.05766285049	0.00752797309675	0.00127495868717	0.00193689798948	0.00878295072354	0.0384167856135	0.124927784832	0.141240017613	0.0556901254082	0.0369558754627	0.0265420548124	0.0350411637291	0.025519468405	0.183430179291	0.0315324441592	0.138365422578
a0	0.00419032617243	0.0100702824461	0.0227440015996	0.02534985383	0.00343115503225	0.000987093579057	0.00159270231649	0.00551952604118	0.0236620250712	0.0651306086107	0.107634761204	0.0661568778027	0.0784063394876	0.0530204722708	0.0466710925764	0.0332523888017	0.210671593097	0.0595782180531	0.181930677526
