 	dopo	Giovanni	é	tornato	a	casa	</S>
a31	0.0119549907817	0.0181535799958	0.0047502349	0.00951244	0.24463638	0.46506694	0.245925465
a20	0.00398500036979	0.00605123395253	0.255089749967	0.0297373936667	0.1406906139	0.373944753333	0.190501273333
a17	0.00132834236092	0.00201809772797	0.437568046656	0.0524884165556	0.1036318452	0.246163024444	0.156802249444
a31	0.000442842602267	0.00067381232878	0.376268578885	0.0899901475185	0.1181688084	0.242501194815	0.171954639815
a39	0.000147692173682	0.000225451275617	0.311422832962	0.126381662506	0.185812686133	0.176061732938	0.199947946605
a31	4.9451146744e-05	7.73290759723e-05	0.268383830987	0.136472024169	0.245560398711	0.141861685646	0.207595282202
a20	1.67675158147e-05	3.14125037908e-05	0.283778243662	0.132940588056	0.288615386237	0.118993921882	0.175623670734
a31	1.88612715049e-05	0.000336199162597	0.271212864554	0.102604349352	0.361021845412	0.113480533961	0.151325340245
a13	2.25741361683e-05	0.000667229854199	0.263413241518	0.070463058784	0.406957178471	0.129242367987	0.129234328415
a24	0.000630933510056	0.00521540911807	0.203057530506	0.0439040085947	0.42797383949	0.198831282662	0.120386964472
a46	0.000831328472552	0.00708620970602	0.122946393502	0.0302348511982	0.472853846497	0.252137310887	0.113910044824
a31	0.0101684901267	0.026443795902	0.0724837981673	0.0253950707327	0.546956602166	0.228828013629	0.0897242132747
a20	0.0135019402256	0.0346062133007	0.0647546783891	0.0217542365776	0.520215364055	0.242384927876	0.102782646092
a31	0.0170470712585	0.0445570771002	0.0589877681297	0.0179166651925	0.478427988018	0.266165379292	0.116898077031
a18	0.0189696042528	0.0503333123667	0.0555006427099	0.0168692127308	0.458422346006	0.272399623097	0.12750529401
a20	0.0210269815843	0.0757672907889	0.0556009102366	0.0148329309103	0.389284665335	0.274442427699	0.16904480467
a31	0.0686043245281	0.135462020263	0.0276168160789	0.0116158253034	0.313619555112	0.260412382566	0.182669068223
a11	0.0813691048427	0.130152458088	0.025954787693	0.0144355127678	0.294769438371	0.257281330855	0.196037369408
a31	0.135696384948	0.146709060696	0.024587361231	0.0151104715893	0.255879149457	0.230801000285	0.191216553136
a28	0.158077708316	0.161744455565	0.032694800077	0.0280785391964	0.230852086486	0.208249613428	0.180302767712
a41	0.182260049439	0.215963790522	0.035050930459	0.0324438663988	0.195679902162	0.177109562809	0.161491869237
a8	0.180092131146	0.277895586841	0.0234391089197	0.0339180764663	0.167496184054	0.161354095936	0.155804786412
a33	0.0706231330487	0.26400941228	0.0254971353066	0.0457355048221	0.200125941351	0.198095321979	0.195913532137
</S>	0.0441646285243	0.26547195614	0.0239135336533	0.044282162411	0.208364310675	0.20757667599	0.206226716069
