 	se	vieni	ogni	sabato	ti	compro	il	pane	</S>
a31	0.029191648	0.0134055905	0.0076410975	0.069153738	0.4125355925	0.1470599775	0.0421699113	0.06942020255	0.20942224035
a29	0.0263604329947	0.00501710479013	0.00414299381167	0.06619355	0.724588520833	0.0542938947333	0.0153322586333	0.0238783309833	0.0801929450167
a31	0.00918542352623	0.00175521501351	0.00176234988222	0.038886028	0.873011760278	0.0225348228111	0.0063385683111	0.00874323859443	0.0377826253389
a20	0.00390666697541	0.00085270518117	0.00269196749407	0.029500764	0.779819040093	0.0158306232704	0.00319021394703	0.0382460626981	0.125961957446
a31	0.00547474592514	0.000600772277057	0.00354466506469	0.0184462036667	0.513196826698	0.0130690327568	0.00154968811568	0.120682330899	0.323435729149
a28	0.00561487714171	0.000404767002352	0.00214303483156	0.0111904092056	0.250602870233	0.0269175189189	0.00495674976189	0.164859023633	0.53331077305
a3	0.00242682494724	0.000730713110784	0.00097436172052	0.0040289233852	0.0875804989777	0.0793280076396	0.0158248765873	0.146681504544	0.662424327683
a35	0.00689419771575	0.00629590007026	0.00121274520684	0.00198754256173	0.0323531199926	0.236037199213	0.0564977388624	0.112389438181	0.546332102561
a31	0.0566877879052	0.136118709357	0.0186058197356	0.0121911002872	0.0554777394309	0.273806373071	0.0672479962875	0.072111652727	0.307752794187
a20	0.0799690006351	0.214586473119	0.0294861962452	0.0171506648957	0.0679419411436	0.25137898769	0.0760041620958	0.056728440909	0.206754134729
a31	0.0874577848784	0.270995047706	0.0366046500817	0.0174984447652	0.0695006750479	0.22187298923	0.0792567226986	0.0495116856363	0.167302018243
a28	0.0843271772928	0.255894549235	0.0374532546939	0.0176549683884	0.068550102016	0.231386019743	0.0885072228995	0.0527392572121	0.163487486081
a13	0.0572417947643	0.117515784745	0.0228489062313	0.0125901535961	0.049023575672	0.351979859914	0.131296350966	0.061513542404	0.195990072027
a41	0.0706716349214	0.120321049915	0.0362518387438	0.0226552588654	0.151118796557	0.286850263305	0.125627693655	0.045467187468	0.141036285342
a28	0.0827464616405	0.128138089972	0.0631310195813	0.0441986682885	0.337172965519	0.150314962768	0.0946968532183	0.027411899656	0.0721890657807
a31	0.0776433338802	0.130816969991	0.0823897845271	0.0514232760962	0.425386508506	0.0816139649227	0.0712888297394	0.0253261977187	0.0541111445936
a20	0.0665146212934	0.132187398664	0.0899031578424	0.0560997800321	0.448848856169	0.0653344139742	0.0666601385798	0.0258342729062	0.0486173615312
a31	0.0650638204311	0.120338388221	0.100108670947	0.066406403344	0.432236052056	0.0662380379914	0.0682753448599	0.0317067253021	0.0496265255104
a24	0.0750058901437	0.12768898274	0.128970223649	0.102082457781	0.371552237352	0.0562137449971	0.0575284779533	0.0333698397674	0.0475881235035
a46	0.110426013381	0.0957368692467	0.138669957883	0.18070447926	0.344060399117	0.0419697093324	0.0380939373178	0.0223670232558	0.0279716205012
</S>	0.136772461691	0.0615434371233	0.130222558941	0.22435967963	0.334240149559	0.0369640776662	0.0324410861589	0.0201341266279	0.0233224392506
