 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
a8	0.0503096726491	0.10696370775	0.02748844	0.0466691145	0.00767852315	0.559806325	0.01997789125	0.05891166885	0.122194693
a31	0.0168184893791	0.0717737844167	0.069388724	0.0483287645	0.0107009228167	0.618292491667	0.06116862025	0.0343011921833	0.069227061
a20	0.00565825149303	0.0601067491389	0.0782011498333	0.0548114098333	0.0159789586056	0.537941813889	0.10773669175	0.0432468497278	0.0963181883333
a29	0.00239081370101	0.0282273940463	0.0635532584444	0.0698347149444	0.0477559838685	0.534745061296	0.10210068025	0.0598128322426	0.0915793237778
a37	0.00170802750034	0.0259344523488	0.0888243861481	0.0993918516481	0.0744726719562	0.461043977099	0.100240478083	0.0938427074142	0.0545414855926
a8	0.00100184915545	0.0179277348163	0.065381508716	0.0772455698827	0.0500843374854	0.491924649033	0.103895941361	0.152257662471	0.0402807385309
a20	0.00212969467382	0.0126943799721	0.0623990862387	0.106488975961	0.114847591995	0.420131533011	0.0962143724537	0.151886834157	0.033207548177
a31	0.0113307222246	0.041819065324	0.11635524208	0.191415051987	0.192051363998	0.237001321004	0.0856031141512	0.097368149719	0.0270560083923
a29	0.0153714564082	0.0584480094413	0.15585780736	0.207466373996	0.184358821333	0.188937490335	0.0756849547171	0.0813694369063	0.0325056754641
a37	0.0137504248027	0.0541824761471	0.18008060912	0.193132007999	0.186916257111	0.188340146778	0.061422728239	0.0822912826354	0.039884087488
a29	0.0183857512676	0.062541954049	0.191663419707	0.198903236	0.200428189037	0.157894395593	0.054571319413	0.0785141358785	0.037097612496
a31	0.0316233620892	0.062683203683	0.169734266569	0.192268152	0.200053119679	0.143887395198	0.0659680348043	0.0899289986262	0.043853466832
a20	0.0429369273631	0.0835432702277	0.176638338856	0.175156010667	0.185768729893	0.128274301733	0.0679170286014	0.0888542302087	0.0509111516107
a31	0.0524275304544	0.108248926743	0.177969086285	0.154494656889	0.162362719964	0.118351443911	0.0764693048671	0.0901810324029	0.0594953018702
a37	0.0588325101515	0.153998122248	0.178134005428	0.15012628563	0.137336343321	0.10279544697	0.0776922616224	0.085662025801	0.0554230269567
a46	0.10393752205	0.236833714083	0.177960113143	0.15026207521	0.116691341107	0.0686611513233	0.0495471642075	0.0559675886003	0.0401393356522
a31	0.231952014017	0.230892101361	0.125853359048	0.116569319737	0.0911729687023	0.0596368871078	0.0478265850692	0.0520880328668	0.0440087242174
a0	0.271066391339	0.20713518712	0.114307946349	0.112688064579	0.0901093079008	0.0571013747026	0.0500241950231	0.0519170092889	0.0456505320725
a31	0.27381718378	0.20143865904	0.110591227116	0.111918291526	0.0893758993003	0.0581531072342	0.052288138341	0.0538560600963	0.0485614140242
a1	0.310354104593	0.17799479968	0.0973588740387	0.108216027175	0.0916862931001	0.0576915580781	0.054356734447	0.0534855166988	0.0488560546747
a13	0.373444921531	0.201863509893	0.0862677646796	0.0971565090583	0.0826149923667	0.0432434043594	0.040984531149	0.0388923778996	0.0355319532249
a39	0.439887543844	0.246487919964	0.0697930982265	0.0636873020194	0.0547897877889	0.0330439534531	0.032460121383	0.0306553996332	0.029194835075
a18	0.448157347948	0.263921759988	0.0659857854088	0.0541158480065	0.047256748263	0.031230561151	0.0312382027943	0.0294598722111	0.0286338496917
a8	0.439893422649	0.279168443329	0.0671001078029	0.0531978476688	0.044849139421	0.0299562923837	0.0300637375981	0.028195873737	0.0275751555639
a28	0.392750540883	0.291607057776	0.0734783559343	0.0581016772229	0.0498469464737	0.0346546161279	0.0348550465327	0.0326739152457	0.0320318808546
a31	0.303122080294	0.224207495925	0.0846328719781	0.0742600304076	0.0712302521579	0.061451909376	0.0618355455109	0.0599424724152	0.0593173592849
a8	0.220795460098	0.237725131975	0.0952062006594	0.0868595418025	0.0798101340526	0.071128659792	0.0709910671703	0.0690569108051	0.068426901095
a37	0.241156920033	0.268198103992	0.0918614335531	0.0816541172675	0.0730140180175	0.0625986485973	0.0622949477234	0.0599624202684	0.0592593966983
a31	0.224579890011	0.185748291331	0.0944901011844	0.0879529474225	0.0869740160058	0.0810840881991	0.0812849892411	0.0792920667561	0.0785936238994
a21	0.177933083337	0.169882243777	0.101312373728	0.0932914791408	0.0975794586686	0.0913803860664	0.0918819730804	0.0888956789187	0.0878433459665
a31	0.168080314446	0.165319787926	0.102992237909	0.0946068080469	0.10002934289	0.0936687686888	0.0942383943601	0.0910914429729	0.0899729066555
a20	0.176375964815	0.162477529309	0.101605364636	0.0941269110156	0.0986189442967	0.0929017795629	0.0934166827867	0.090729260991	0.0897475588852
</S>	0.203784597407	0.189124854655	0.097629160318	0.0871281055078	0.0921987971483	0.0840596597814	0.0846330483934	0.0812955454955	0.0801462444426
