 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
a31	0.000516472164785	0.0021769385775	0.1327055285	0.050120215	0.16697471	0.295812215	0.20465698	0.099600047	0.047436935
a18	0.000172289563295	0.00134153311083	0.0479434810333	0.0274825306667	0.15383058	0.270699305	0.178173443333	0.130576407	0.189780489667
a24	6.6185955275e-05	0.00456601403694	0.0192399306778	0.0270841465556	0.127385413333	0.247061188333	0.185869241111	0.138379602333	0.250348289889
a31	3.3051784425e-05	0.00790518601231	0.0098263756926	0.0271931225185	0.155629881111	0.345379129444	0.194268587037	0.0885229207777	0.171241759963
a37	1.66308281417e-05	0.00940386933744	0.00665352863087	0.0311028285062	0.12368333037	0.295110389815	0.288334309012	0.0838159769259	0.161879171321
a0	1.40487323806e-05	0.00745033127915	0.00549330281029	0.0268410661687	0.06642654879	0.297270686605	0.441798183004	0.061520349642	0.0931854964403
a28	0.000131464890794	0.00877592359305	0.00592776513676	0.0222359207229	0.0488906625967	0.309930812202	0.507920941001	0.0528139338807	0.0433725781468
a18	0.0014676451236	0.0302102118644	0.0219437817123	0.030407386241	0.0441000151989	0.191742012401	0.501364387	0.137114291294	0.0416502980489
a31	0.00523804580787	0.0405505032881	0.0290852952374	0.0316014650803	0.046280046733	0.133222522467	0.492067955667	0.172635901765	0.0493182983496
a37	0.00603632066929	0.0279847294294	0.0213217387458	0.0255686600268	0.042334591911	0.124627820822	0.496157961889	0.197608495255	0.0583596611165
a20	0.00536929495643	0.0250242608098	0.0243152542486	0.0200454126756	0.027907015637	0.111085943607	0.427864937296	0.282776015085	0.0756118537055
a31	0.0107421339855	0.0247039999366	0.0270101760829	0.0231012142252	0.0264601222123	0.110354631202	0.449881495765	0.258933385028	0.0688128469018
a24	0.0127549729952	0.0197520373122	0.0332583110276	0.0266203434084	0.0277175587374	0.132442360401	0.426790128588	0.231743208343	0.0889210713006
a31	0.0152379506651	0.0175691701041	0.0449621820092	0.0307312691361	0.0272486442458	0.162367863467	0.383990982863	0.224285669448	0.0936062487669
a20	0.0181259502217	0.025456853368	0.0542194623364	0.0552907390454	0.0404780500819	0.184121807822	0.352945984288	0.196268613149	0.0730925279223
a31	0.0278078387406	0.029283134456	0.0704963487788	0.0769586210151	0.0527453770273	0.194037132607	0.281893274763	0.19327706105	0.0735012209741
a18	0.0376200972469	0.062353508152	0.0948649342596	0.0946681103384	0.0596274040091	0.178553024202	0.232656071588	0.172858353683	0.0667985153247
a41	0.049839204749	0.0964856527173	0.12946073142	0.102801713446	0.0643226546697	0.147771351401	0.174981880529	0.147738117894	0.0865986817749
a35	0.075167367583	0.107039744239	0.129150990473	0.0907850378153	0.0736543648899	0.1311243858	0.145672960176	0.136364345965	0.111040777258
a24	0.088231693861	0.094106341413	0.099287095491	0.0883298992718	0.0836567082966	0.1331072406	0.142969383392	0.140162638655	0.130148995753
a28	0.095630411287	0.0810344938043	0.103302647164	0.0897983814239	0.0799647960989	0.1318321302	0.141094177797	0.140781936218	0.136561031918
a31	0.093486160429	0.0710876046014	0.112134171055	0.093679998808	0.0748435386996	0.131480966733	0.141952035932	0.142451542073	0.138883997306
a11	0.0962245834763	0.0675664348671	0.103165459018	0.0951011462693	0.0799320462332	0.132569417244	0.142386215311	0.143071927358	0.139982802435
a31	0.106244139825	0.0721279539557	0.100197719673	0.0985579104231	0.0886345120777	0.129016360748	0.135546658437	0.135976482453	0.133698287478
a20	0.113119788608	0.0941815136519	0.101634988558	0.0990183768077	0.0906612353592	0.122123728916	0.126890176146	0.127155284151	0.125214902493
</S>	0.120562989304	0.132017526826	0.099865292279	0.0943931509039	0.0923988596796	0.113168412458	0.116158413073	0.116306452075	0.115128886247
