 	io	non	ho	cosa	da	mangiare	</S>
a31	0.0376456386475	0.088313636	0.261402975	0.343438362	0.0815164825	0.0512133775	0.136469485
a37	0.0125855153707	0.0299985474067	0.195209265	0.511139520667	0.0382353405	0.0298125805	0.183019218333
a31	0.00419694351476	0.0100772377136	0.0765871672333	0.621935956889	0.0205830508333	0.0293460731667	0.237273599444
a18	0.00140601143359	0.0034328267592	0.0312342933111	0.77165678563	0.0231247886111	0.0270150583889	0.142130254148
a31	0.00048016443553	0.00128757027973	0.018861722437	0.850023841877	0.0301630562037	0.0188641581296	0.080319509716
a11	0.000181506722177	0.000568466475243	0.021340038479	0.802209070626	0.0593742797346	0.0351858540432	0.0811408072387
a37	0.000148338827392	0.00198054369708	0.135292324493	0.550043673542	0.0773443142449	0.0597506880144	0.175440112413
a15	0.000194248369131	0.00357025723236	0.227980891498	0.265821287847	0.100212092415	0.138957439338	0.263263757471
a39	0.00248859617638	0.00883570891079	0.181314658833	0.122276335282	0.186158647472	0.213365849779	0.285560169157
a31	0.0312981500588	0.0321473196369	0.115525603278	0.0544455147607	0.241356075824	0.21831155326	0.306915749719
a39	0.0391207780196	0.0438948932123	0.111101469759	0.0341147952536	0.267575011941	0.223342497753	0.28085055324
a20	0.0436080006732	0.0821917744041	0.118503146586	0.0231772264179	0.259204680647	0.221340322584	0.251974867747
a24	0.0713490102244	0.142945394801	0.082387126862	0.015173491806	0.217389210216	0.214665164195	0.256090615916
a31	0.0992765534081	0.135129358267	0.0515380236207	0.013272840602	0.208757266739	0.227967034732	0.264058918639
a46	0.0897200358027	0.218397752756	0.0848611712069	0.0208668352007	0.177503158913	0.196043734911	0.212607289546
a31	0.127789529934	0.320292954252	0.096398947069	0.0246251417336	0.138805616304	0.143455908304	0.148631879849
a3	0.174262589978	0.384719128084	0.11054300569	0.0229439259112	0.100700328101	0.102327406101	0.10450356895
a31	0.228568626659	0.404597332695	0.11916496723	0.0267999916371	0.0734737320337	0.0733784820337	0.07401678865
</S>	0.307405388329	0.354650701347	0.073318771615	0.0286863923186	0.0784312310168	0.0785631660168	0.078944259325
