 	ora	che	loro	non	vengono	più	</S>
a39	0.0132273395918	0.09752622858	0.0164354029	0.00324904834	0.021691289385	0.10750389675	0.7403668
a20	0.00577110792513	0.04593008258	0.0133390629	0.00199940920667	0.00882053321833	0.0789506734167	0.845189133333
a13	0.00605751297504	0.0969143681933	0.0720924883	0.0100396022689	0.00973372823944	0.0907857478056	0.714376584444
a17	0.00614409832501	0.123793226064	0.102408366767	0.017582266423	0.0240146637465	0.162575642602	0.563481768148
a39	0.00420859444167	0.077955427688	0.0666933042557	0.017538675141	0.0497151455822	0.291803067534	0.492085806049
a8	0.00296342888056	0.0592567072293	0.0674727460852	0.016859507047	0.0589722751941	0.351337332511	0.443138008683
a31	0.0153266346935	0.0998461147431	0.0766243653617	0.0285555206823	0.113293178398	0.275055917504	0.391298266228
a15	0.0188412715478	0.096881544581	0.0524379479539	0.0410481252274	0.202881239466	0.267050412501	0.320859438743
a38	0.0209843878326	0.0733982311937	0.032692858818	0.0436843217425	0.249887293155	0.2803315175	0.299021356248
a31	0.0931158876109	0.0957318537312	0.050271889606	0.0916285205808	0.224929041052	0.167125919167	0.277196878749
a13	0.10865967587	0.0793868439104	0.049175118202	0.110374903527	0.276993390351	0.131007629722	0.244402452916
a20	0.0561959709567	0.0621473306368	0.0258320824007	0.0791810978423	0.40327321345	0.134166499907	0.239203850972
a7	0.0401852046522	0.0579879302123	0.0165590904669	0.0747975709474	0.482891547817	0.120953546636	0.206625163657
a11	0.0339517442174	0.0645395920708	0.012321854989	0.0834891199825	0.516006615939	0.107575858879	0.182115234552
a24	0.0366800887391	0.0803616026903	0.0113841729963	0.0963068246608	0.474697768646	0.107285589626	0.193283948184
a15	0.0268185195797	0.0658919955634	0.0100141571654	0.0980954648869	0.514201422882	0.103045576542	0.181932846061
a24	0.0628378265266	0.0846865365211	0.0152089960551	0.123272091629	0.449419897627	0.100871577514	0.163703045354
a31	0.103349128842	0.11280021884	0.0272221723517	0.18447491721	0.288194319209	0.108625019505	0.175334205118
a0	0.0809829062807	0.11392472628	0.0312137037839	0.179022222403	0.258929359736	0.138049144835	0.197877928373
a18	0.0925911220936	0.157235772093	0.0313902062613	0.136546514134	0.223006806579	0.159501471612	0.199728066124
a31	0.107137174031	0.166150710698	0.0391660554204	0.157785631378	0.190094802193	0.152472390537	0.187193172041
a38	0.11516414801	0.163467326899	0.0454597884735	0.158130423793	0.181035814064	0.153945936846	0.182796547347
a31	0.12916887267	0.168355348966	0.0547626328245	0.150768417931	0.172496191355	0.151432415615	0.173016125782
a20	0.16811781089	0.173173372989	0.0605781296082	0.141468792644	0.159763483785	0.139611978538	0.157286428594
a31	0.22674394363	0.17518046433	0.0687478418694	0.126926870881	0.145295147928	0.121202682846	0.135903059531
a35	0.20744503121	0.17073092811	0.0694188139565	0.119481113627	0.163582605976	0.126378410949	0.142963123177
a31	0.278855913737	0.156729602703	0.0644320813188	0.0963944745423	0.149595605325	0.121163430316	0.132828867726
a18	0.349393144579	0.210855994234	0.0642879071063	0.0793237415141	0.107019377108	0.0909557834387	0.0981639659087
a31	0.37313206486	0.228374308078	0.0654384757021	0.0734159271714	0.0925789977027	0.0807660678129	0.0862941086362
a46	0.344116758287	0.212178219359	0.069213215234	0.0797159103905	0.105866955901	0.0915687426043	0.0973401828787
a39	0.400394519429	0.20307746312	0.0594061917447	0.0677746114635	0.0961729536337	0.0844768165348	0.0886974259596
a31	0.509647306476	0.129139539373	0.0626841539149	0.0690235504878	0.0785355928779	0.0746057725116	0.0763640736532
</S>	0.477925073238	0.113934962186	0.0728189919575	0.0809555702439	0.0856922864389	0.0836849782558	0.0849881318266
