 	quella	famiglia	non	ha	da	mangiare	</S>
a20	0.017037606	0.129604671	0.25536879	0.323511145	0.083981993	0.0910104155	0.099485425
a31	0.00929685593333	0.097755271	0.46271471	0.300537335	0.0460605883333	0.0326778234333	0.050957444
a37	0.0102393549111	0.092390402	0.566305143333	0.233358238333	0.0195344878778	0.0207594640778	0.057412937
a31	0.0312366869704	0.0932121656667	0.433838937778	0.265971066111	0.0074476853926	0.0206149400259	0.147678545667
a13	0.0337173629235	0.0806504265556	0.268185990593	0.373397748704	0.0409023047975	0.0225270826753	0.180619081889
a31	0.0359034519078	0.0319807585185	0.197026024864	0.519858729568	0.0670945449325	0.0268505585584	0.12128593063
a43	0.0434052473026	0.0541401278395	0.317201964955	0.405510423189	0.0704540316442	0.0252056635195	0.0840825288767
a31	0.0560730837675	0.11859160928	0.427556351652	0.228418991063	0.0851281405481	0.0222105435065	0.0620212192922
a20	0.0693094535892	0.20161815976	0.431904380551	0.131862045354	0.0950778501827	0.0187915641688	0.0514365300974
a31	0.0740319035297	0.225195633253	0.341977320184	0.107566833451	0.157262126728	0.0250222560563	0.0689439560325
a11	0.0769192531766	0.222075304418	0.270898776728	0.10439582115	0.207795082243	0.0303974316854	0.0875183166775
a31	0.0594024320589	0.213360341473	0.205917248909	0.100001473717	0.274804144081	0.0359581182285	0.110556203559
a30	0.064255498353	0.212994163824	0.169000419636	0.0930652279057	0.29503982136	0.0418880660762	0.123756789186
a31	0.0604406757843	0.186728044608	0.151989246545	0.101594869302	0.30495025712	0.0515843553587	0.142712571062
a42	0.158075326261	0.160864638203	0.142832478848	0.0981371087673	0.25730830004	0.0548998027862	0.127882348021
a20	0.233470332087	0.192507182734	0.152950629616	0.0904454085891	0.14938805768	0.0766186785954	0.104619717007
a31	0.173473227362	0.179901400911	0.131217056539	0.11607390953	0.148476315893	0.118616572865	0.132241545669
a20	0.227111722454	0.183561760304	0.137997398846	0.106965733177	0.120627715298	0.108667600955	0.115068078556
</S>	0.302551981227	0.198059680152	0.144743099423	0.0866027615885	0.092673257649	0.0858271454775	0.089542069278
