 	qui	dentro	vuole	un	tappeto	</S>
a31	0.173804914525	0.109994517	0.0286812505	0.056918507	0.48980854	0.1407922642
a18	0.0579606678388	0.0408512035333	0.0304694301667	0.041837798	0.778497966667	0.0503829265333
a10	0.0692577092601	0.0437423310444	0.0279147623889	0.0478579593333	0.677134322222	0.134092921178
a31	0.0735692212534	0.0446860464148	0.0173687368463	0.0318472977778	0.607318374074	0.225210350393
a14	0.0254737962178	0.0163701093383	0.0083885823321	0.0298201522593	0.655816858025	0.264130510131
a31	0.0308096963726	0.0143486275794	0.0069367071107	0.0575996447531	0.524077106008	0.366228180044
a39	0.0331547427909	0.0136465692931	0.0156452077036	0.183680114918	0.443295328669	0.310578003348
a31	0.092731351597	0.0197335011977	0.0191522052345	0.239906674973	0.40667620289	0.221800067783
a39	0.132150361866	0.0444566417326	0.0757341244115	0.246120378324	0.31326247763	0.188276032594
a33	0.197596271955	0.148128007244	0.13437964147	0.227870634775	0.190789770543	0.101235679531
a31	0.360840157318	0.217720385748	0.112501117157	0.130035860258	0.106892393514	0.0720100718437
</S>	0.423356018659	0.196544532874	0.0945721385785	0.108750090129	0.097125169757	0.0796520309218
