 	qui	dentro	deve	mettere	un	tappeto	</S>
a20	0.1020378983	0.03269438	0.0134708375	0.005584696805	0.01871967665	0.56418995	0.263302522
a31	0.0355859954333	0.0679205	0.275841316833	0.00232712047167	0.00723141048333	0.500921109333	0.110172580433
a4	0.0502050622778	0.0807401986667	0.359817477711	0.00203476099056	0.0312158439944	0.224893695778	0.251093015244
a46	0.107692620759	0.0429636015556	0.126005401337	0.00573368499685	0.0497088913315	0.194526855259	0.473368938415
a31	0.090313597853	0.0294474408519	0.0473984621123	0.00612889972895	0.0284133087772	0.157355511753	0.640942762805
a28	0.0345520528843	0.037413329284	0.0281249857041	0.00255062763965	0.0114200752591	0.113354997251	0.772583920935
a27	0.0218024912948	0.070137088428	0.043868158568	0.0184742948799	0.0159362270864	0.16898039575	0.660801353645
a31	0.0211365887649	0.056917783076	0.0373695130227	0.0238832952266	0.0792341603621	0.275387618583	0.506071064548
a49	0.0209888119216	0.024460473292	0.0131974301409	0.0110023306755	0.164423730121	0.402132319528	0.363794911516
a23	0.0603650389739	0.0153822084307	0.0077806906803	0.0505184945585	0.169686151374	0.437882923176	0.258384483839
a31	0.136005759658	0.0455681981436	0.0078579335601	0.0625361185195	0.195410838458	0.332011557725	0.22060956128
a29	0.209359129886	0.120670576048	0.0161376468534	0.0318762255065	0.244143436153	0.222926985908	0.154885947093
a17	0.260039323295	0.197006245349	0.0454662196178	0.0609656941688	0.212137818718	0.136694133636	0.0876905413643
a20	0.267535674432	0.24545408845	0.0762585832059	0.102283908056	0.170286766239	0.0800358245453	0.0581451561214
a17	0.253015498144	0.259927652817	0.0903630710686	0.119297222685	0.15718987208	0.0666402765151	0.0535663967071
a31	0.211993452715	0.226668117606	0.104876157023	0.120669209228	0.157295354027	0.0936600721717	0.0848376269024
a20	0.173582267572	0.217127592535	0.113398850674	0.117588011409	0.170849228009	0.109757677391	0.0976963689675
a31	0.161422499191	0.192888204178	0.0803583192247	0.082094356603	0.203828766003	0.14993524913	0.129472619656
a3	0.18933159973	0.188336834726	0.0570199670749	0.0566508716677	0.218884345334	0.15506880471	0.134707600552
a31	0.197660183243	0.183388591575	0.0477306853583	0.0474987678892	0.226459611778	0.159745393237	0.137516774184
a8	0.222022994414	0.166916090525	0.0498982167861	0.0633811132964	0.213661463926	0.152269146746	0.131850971395
</S>	0.271512412207	0.198701035262	0.0692678513931	0.100133661648	0.187572921963	0.093421456873	0.0793906556975
