 	può	che	sono	ancora	svegli	</S>
a31	0.0065895709125	0.09216869905	0.054262907	0.18367611	0.35141924	0.31188345
a7	0.00220066885533	0.03180092405	0.051324117	0.21520574	0.343203373333	0.356265136667
a31	0.00085495231461	0.0123330011167	0.0518505433333	0.202883203333	0.365014364444	0.367063912222
a7	0.00046472710487	0.0052613284389	0.0361469007778	0.174738281111	0.461055014815	0.322333744074
a31	0.00160123484829	0.00512738877963	0.0350293855926	0.130031857037	0.530022651605	0.298187471358
a37	0.00305838094943	0.00757812325988	0.0441087925309	0.0741868290123	0.577368250535	0.293699623786
a31	0.0173982220831	0.05784204542	0.0425585948436	0.0436262430041	0.549434540178	0.289140361262
a39	0.0215094895277	0.07376249814	0.0442092616145	0.0664872010014	0.528981503393	0.265050053754
a31	0.0105555976759	0.0318464290467	0.0396182958715	0.0897348770005	0.506274357798	0.321970474585
a20	0.00784302489197	0.0287860720156	0.0507303439572	0.0916532810002	0.450839842599	0.370147478195
a31	0.00570959073066	0.0273599633385	0.0582296059857	0.122375765667	0.420400907533	0.365924196065
a46	0.00977614634355	0.0492514647795	0.129965246662	0.153961165222	0.350509949178	0.306536045355
a8	0.0386635947812	0.196918954927	0.200133625554	0.141111146407	0.237668596393	0.185504050118
a46	0.0750425049271	0.305894294976	0.154936331851	0.131953070136	0.175253685464	0.156920061706
a8	0.0836456416424	0.320801091659	0.123794950617	0.144363670045	0.165989475155	0.161405163902
a31	0.0557679047808	0.24495859722	0.105710715539	0.180280703348	0.205128435052	0.208153641301
a20	0.0489680991603	0.180630972407	0.10471466718	0.202741104449	0.228773911684	0.234171243767
</S>	0.0667658595801	0.217554371203	0.11762047859	0.187096337225	0.203836270842	0.207126691883
