 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a8	0.00251036815735	0.001793874121	0.002920466333	0.0401572412	0.238609545	0.273932535	0.283871375	0.15620461
a31	0.00095484600735	0.001124657821	0.00106678661633	0.0381069412	0.182420191667	0.176059200333	0.308803775	0.291463613333
a8	0.000461863279117	0.001040146717	0.000690437655443	0.0684503654	0.121848583889	0.114804432111	0.258198928333	0.434505244444
a31	0.000281103613039	0.000813698639	0.000522872065148	0.0646326001333	0.101191631296	0.12013099737	0.188702242778	0.523724888148
a46	0.000199879299013	0.000616516763	0.000272259598383	0.0420459557111	0.110939717099	0.221520179123	0.133194117593	0.491211422716
a31	0.000119226967671	0.000329654557667	0.000182228509461	0.032540971237	0.1064298067	0.276416336374	0.118840462531	0.465141334239
a20	9.2322789557e-05	0.000235452372556	0.000234883436487	0.0274931854123	0.0820422132333	0.359929462125	0.113483834177	0.416488641413
a31	0.000165234376852	0.000497849567519	0.0010575086655	0.0263868131374	0.0705378757444	0.444649944042	0.168206674726	0.288498087138
a13	0.000251140972284	0.00110132912251	0.00416842032183	0.0269765793791	0.0783124599148	0.411682578014	0.254690368242	0.222817105713
a17	0.000461854957428	0.0034520095075	0.0104586987739	0.022354567793	0.0928699633049	0.422884732671	0.304785172747	0.142733005238
a8	0.00157423555248	0.0184176325025	0.0433029209246	0.0262916212643	0.0864735977683	0.35539697089	0.336962790916	0.131580251746
a31	0.00544095995083	0.0236001028342	0.0513222473082	0.0255687962214	0.0950022592561	0.296692310297	0.382540960305	0.119832373915
a8	0.00649658021694	0.0175479556114	0.0362512827694	0.0507364105405	0.113736676419	0.306605516766	0.373002476768	0.095623131305
a20	0.00814886597231	0.0206921328705	0.0369225762565	0.0607130711802	0.126349585473	0.290463598922	0.322823955589	0.133886253768
a31	0.0107396393241	0.0175390452902	0.0245175634188	0.0262170613934	0.137323308491	0.285064212974	0.341181771863	0.157417434589
a28	0.0128918347747	0.0238300474301	0.0304175804729	0.0511516721311	0.16726210283	0.284669684325	0.310525260621	0.119251863196
a31	0.0173358149249	0.0293208381434	0.0339341808243	0.0677891607104	0.19091474761	0.277567441442	0.279189500207	0.103948349399
a38	0.0257638806416	0.0331876123811	0.0328224142748	0.105336870237	0.197726652537	0.259882337147	0.249251483402	0.0960287464663
a31	0.0366143198805	0.037028660127	0.0329399324249	0.124347723412	0.200663320846	0.234106862382	0.220301584467	0.113997598822
a17	0.0504916292935	0.0346006343757	0.026875668475	0.163817787804	0.196299080282	0.216807354127	0.193280501489	0.117827372941
a3	0.110149021764	0.0724957791252	0.0389712974917	0.201240165935	0.164914453427	0.167637176376	0.13989770383	0.104694424314
a10	0.153325480588	0.0874334350417	0.0412810688306	0.121805660312	0.155958454476	0.156782923792	0.14866257461	0.134750401438
a20	0.158660356863	0.0670659303472	0.0323311886102	0.0783623467707	0.165647581492	0.168359691264	0.167264821537	0.162308077146
a35	0.190965778954	0.0645935334491	0.0290505095367	0.0787872039236	0.157762073831	0.160170280421	0.160272087179	0.158398529049
a37	0.208698866318	0.0696616478164	0.0296409165122	0.0854077063079	0.148000811277	0.152199543474	0.153523715726	0.152866779683
a23	0.236476858773	0.0910581092721	0.0366754705041	0.0972409237693	0.131018963759	0.134714307825	0.136462545242	0.136352829894
a20	0.210883906258	0.079844405424	0.0334810168347	0.0812477795898	0.144357844586	0.148799085942	0.150655811747	0.150730183298
a31	0.109694809086	0.044202251808	0.0222424997782	0.0609169515299	0.180682651529	0.191269028647	0.195487130582	0.195504731099
a0	0.0886437466953	0.0327095982693	0.0186088617594	0.0527175031766	0.192114507176	0.202575842882	0.206365170194	0.2062648337
a31	0.0835775088984	0.0318507094231	0.0186287342531	0.0569323137255	0.193653039059	0.203058194294	0.206300803398	0.205998744567
a13	0.0840305996328	0.032662272141	0.0188575880844	0.0616538229085	0.19267652302	0.201370318098	0.204537687799	0.204211201522
a31	0.0953233952109	0.0413097973803	0.0229470900281	0.0730478959695	0.186008277673	0.192460216033	0.1947643826	0.194138933841
a39	0.122074430404	0.0481207981268	0.025198775676	0.0842985353232	0.176685582558	0.180891835344	0.1815385242	0.181191497947
a17	0.199297766801	0.0499134340423	0.0233719185587	0.0772824317744	0.162087637519	0.163065958448	0.162376878067	0.162603949316
</S>	0.2316915134	0.0532599770211	0.0234141072794	0.0813208058872	0.152561358759	0.152728909224	0.152463719033	0.152559589658
