 	possono	essere	ancora	svegli	</S>
a31	0.00436849294015	0.0825635028313	0.1005909539	0.338354695	0.47412233
a20	0.00145814483635	0.0275373066433	0.0340963078667	0.255187012333	0.681721206667
a23	0.00049934920165	0.00943467465977	0.0166972445889	0.356210004778	0.617158705556
a31	0.000427448293883	0.00347635982659	0.0116834885963	0.553774954926	0.430637728519
a20	0.000428375402961	0.00153028691553	0.0303510519321	0.510650884975	0.457039399506
a11	0.000690365705987	0.00337530173851	0.0707108059774	0.385906984992	0.539316549835
a20	0.00174363316866	0.0200248393462	0.104063890659	0.246674038331	0.627493603278
a31	0.0119862538562	0.0879731131154	0.107888823553	0.184235759444	0.607916054426
a37	0.0153953820854	0.131101497705	0.141670361184	0.186484196481	0.525348551475
a31	0.0178948108285	0.167806045902	0.168016197061	0.20450974216	0.441773173825
a11	0.0232665429428	0.229019125301	0.189725025687	0.207311717387	0.350677571275
a46	0.0445766289809	0.373579941767	0.186139905229	0.168005613796	0.227697875425
a31	0.0865966729936	0.432975827256	0.154897421743	0.148773065932	0.176756970142
a46	0.129161877665	0.418514409085	0.148707733914	0.143466769977	0.160149206714
a31	0.190291389222	0.396799423028	0.139495954638	0.132633971326	0.140779248905
a20	0.269166216407	0.377876101009	0.118171405546	0.114866518109	0.119919709635
a28	0.370631138802	0.398666127003	0.079261751182	0.074597503703	0.076843456545
</S>	0.429166269401	0.360108463502	0.072046928591	0.0684890218515	0.0701893382725
