 	questa	canzone	ee	l'	ha	scritta	un	poeta	</S>
a8	0.00407478921016	0.0132653356037	0.00788189601	0.043220376575	0.0837779955	0.183411105	0.433865285	0.147655595	0.082847585
a23	0.00136117996183	0.00454029831373	0.00305123631	0.0241828802417	0.0541477388333	0.171168891667	0.378362562667	0.145910135	0.217275071667
a31	0.00336783307228	0.00771636681458	0.00971931140333	0.0420672084139	0.112723362944	0.164997680556	0.139528218889	0.128682815	0.391197220556
a28	0.00492162115743	0.00917106253819	0.0128974355678	0.057831448138	0.155354280981	0.150193526852	0.10340328663	0.102930631667	0.403296723519
a20	0.00554884685248	0.00497766161273	0.00800656415593	0.0718077447127	0.15513316366	0.143049682284	0.159165945543	0.124926247222	0.32738414784
a31	0.00621176661749	0.00348395883758	0.00541308625198	0.0639070355709	0.13490003922	0.132800997428	0.192105258514	0.163348455741	0.297829412613
a8	0.00342002667916	0.00158198203336	0.00219129950999	0.0334769831903	0.102971924407	0.138997929143	0.280941469505	0.169997745247	0.266420654204
a31	0.00381639236639	0.000980023931953	0.000884658252663	0.0236501790634	0.099711073469	0.135065879714	0.320277699835	0.194835121749	0.220778951401
a20	0.00681057112213	0.00136859514398	0.000535981674221	0.0286707053545	0.128039083156	0.127731839905	0.262305536612	0.23763179725	0.206905847134
a31	0.0104621587074	0.00229264841466	0.000547336891407	0.0277693257848	0.138169555719	0.142844316635	0.272628332204	0.229544422417	0.175741899045
a36	0.0094212448358	0.00209362751489	0.000508116560469	0.0223371542616	0.112186579906	0.205509988878	0.288999737401	0.201567370806	0.157376193015
a24	0.0125290432119	0.0261781113816	0.00520248938349	0.0263340840872	0.111444893302	0.205073324293	0.263869922467	0.239762213602	0.109605901005
a37	0.020636200404	0.0550210167939	0.00965864762783	0.0393522833624	0.123210784434	0.125629746098	0.219651727489	0.323886901201	0.0829526670017
a27	0.0208243401347	0.0655612892646	0.00913578704261	0.0518018837875	0.134130874811	0.102925058699	0.20260098583	0.340644023734	0.0723757523339
a8	0.0136845987116	0.0482553859715	0.00607425108087	0.0481682272625	0.135377814937	0.1225610129	0.180403875277	0.376079744578	0.069395110778
a23	0.0065131112372	0.0163090656872	0.00213044607696	0.0680778264208	0.183123498312	0.141036800967	0.128197210426	0.369318298193	0.0852937452593
a31	0.00824335607907	0.0261025990424	0.00975249400899	0.0654001401403	0.195810226104	0.131313873656	0.151253298809	0.299391336064	0.112732656753
a37	0.0217983480264	0.0735962973475	0.028727881003	0.0421298250468	0.151172485368	0.119042371219	0.180909782936	0.250733658688	0.131889332251
a29	0.0343970070088	0.152594279116	0.0434539563343	0.0579972600156	0.136179416789	0.108800525073	0.155373924312	0.193496309563	0.117707294084
a31	0.0323144700029	0.213817403039	0.0516552001114	0.0567599323385	0.127365880596	0.107148509691	0.153378561437	0.170360769854	0.0871992256947
a13	0.0359702106676	0.190252822346	0.0575284573705	0.0667774164462	0.131067123532	0.11335871323	0.153169890479	0.165880166618	0.0859951962316
a31	0.0422490795559	0.206860778782	0.0747887461235	0.0734385571487	0.124618616177	0.109705831077	0.136560403493	0.147260385539	0.0845176264105
a8	0.030347114852	0.173015878827	0.0605246081745	0.11134676405	0.134358253726	0.121084823692	0.132227614498	0.153031588513	0.0840633481368
a31	0.0298539296173	0.159154965509	0.116921657191	0.124609583017	0.124656591242	0.112754993231	0.112626048166	0.137226359504	0.0821958437123
a21	0.0435036462058	0.163631758503	0.15355389573	0.154907242672	0.113274633747	0.0957297297437	0.0954239860553	0.110621136501	0.0693539372374
a31	0.0599768847353	0.182657016168	0.171062498577	0.164718312891	0.102942647916	0.0835059265812	0.0820368653518	0.094021621167	0.0590782180791
a29	0.0883008195784	0.250552048723	0.199174719526	0.169083056297	0.0767461943053	0.0572063988604	0.0561941407839	0.0613642347223	0.0413784043597
a31	0.112251179859	0.267969879574	0.188697579842	0.172479980432	0.0699095921018	0.0505084069535	0.0495264302613	0.0523291135741	0.0363278561199
a46	0.102447493286	0.209219302525	0.158960680614	0.147085991811	0.0863965630339	0.0788087796512	0.0770080744204	0.082463397858	0.05760972404
a31	0.092424857762	0.188961470175	0.172789520871	0.13648607827	0.088393875678	0.0845856232171	0.0823445698068	0.0888816159527	0.06513242468
a49	0.129153859254	0.268349350058	0.217038626957	0.125405443757	0.0596953818927	0.052296217739	0.0511682756023	0.0533686163176	0.0435242682267
a3	0.192402746418	0.254373166686	0.210931788986	0.143590463252	0.0494577559642	0.038857284913	0.0378371035341	0.0385209097725	0.0340287744089
a18	0.184271588806	0.270635022229	0.286863516329	0.099065773084	0.0376402736547	0.0311579296377	0.0306402355114	0.0307577865908	0.0289678674696
a31	0.131149362935	0.295556234076	0.301902855443	0.0689321536947	0.0430155895516	0.0399377755459	0.0400870251705	0.0401229055303	0.0392961168232
a8	0.121221264312	0.199836099025	0.204647813814	0.154311250565	0.0718850465172	0.0625936885153	0.0622340270568	0.0620690018434	0.0612018236077
</S>	0.121407957156	0.114114366012	0.146894624907	0.243132225283	0.0894612582586	0.0726612842577	0.0713672515284	0.0709821009217	0.0699789438039
