 	il	muro	vuole	uno	specchio	</S>
a46	0.016747027283	0.06542989985	0.114899177	0.097188125	0.095071568	0.6106642
a31	0.009746176283	0.110339353183	0.103521420333	0.0831610993333	0.0604787313333	0.6327532
a24	0.0103676314277	0.150176807728	0.126864670111	0.0412782964444	0.120362525778	0.550950083333
a37	0.00658395464257	0.0780180964093	0.104217766037	0.0348226644815	0.225938285259	0.550419264444
a18	0.00243628544752	0.0288638911698	0.0575406460123	0.0345280768272	0.248335545086	0.628295574815
a20	0.00109604820251	0.0107511206566	0.0398994700041	0.0574037242757	0.246752348362	0.644097314938
a41	0.00286691092084	0.0082068869522	0.0635297633347	0.116346164759	0.223257069454	0.585793241646
a31	0.0323648788403	0.0945511339841	0.0764232224449	0.132188718253	0.182859939818	0.481612127215
a11	0.0410126835801	0.126252136995	0.112131875482	0.154470106084	0.161569306606	0.404563895738
a31	0.0323461028267	0.139284721332	0.120039008494	0.167726035361	0.165536748869	0.375067385246
</S>	0.0425064429133	0.204949985666	0.080063404247	0.135406647681	0.172971474435	0.364102042623
