 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
a31	0.0235690020571	0.019744044618	0.0194467710375	0.003202344905	0.26221914525	0.02630759605	0.17916886	0.06565842365	0.0979350625	0.0853669989	0.107348191095	0.110033593997
a24	0.00785633937749	0.00660047561037	0.00650231313683	0.00110397341563	0.337670858417	0.0282301028167	0.38305371	0.0720032558833	0.0509593401667	0.0285514206867	0.0387753517617	0.0386929027637
a31	0.00261878181783	0.00220077174592	0.00216984058994	0.00036840062341	0.296543452806	0.0123330329389	0.577726046667	0.0340924414944	0.0311496193889	0.0096256231289	0.0161121107539	0.0150599040679
a8	0.000873011468786	0.00077481402874	0.00120564927498	0.00022265146537	0.283246290935	0.011342266513	0.571362735556	0.0202914723648	0.0270940047963	0.0273896921563	0.0253762180846	0.0308212024026
a20	0.000291203498329	0.00033704874958	0.00101938194499	0.000198954125123	0.257178500312	0.0134606738377	0.492613855185	0.0214860361216	0.0420074609321	0.0618306207188	0.0520650193615	0.0575112274675
a31	9.71916606423e-05	0.000217166126527	0.00049242948933	9.33477525743e-05	0.288886133437	0.0102737306126	0.491402361728	0.0256630710405	0.0442063609774	0.0509174931063	0.0448179514538	0.0429327299225
a8	3.29544594301e-05	0.00117473974218	0.00055645568411	0.00242126277506	0.271414851146	0.0118588745375	0.429173183909	0.0398761830135	0.0541456383258	0.0498271972354	0.0721082671513	0.0674103840742
a31	1.49101726434e-05	0.0111874982474	0.0010460667947	0.00329892811502	0.182858297049	0.0328623971792	0.256918286636	0.0463069706712	0.112394696109	0.0972676490785	0.158754015717	0.0970902880247
a20	1.70818858811e-05	0.0148779795158	0.00113633029823	0.00475664539501	0.11499623335	0.0363037535597	0.133154806212	0.0312235667237	0.111674053036	0.106198993026	0.291029528572	0.154631039342
a31	0.000162459619627	0.0147348889386	0.00126372873274	0.005236268475	0.06627757845	0.0200233443532	0.065731262404	0.0183583677412	0.103399102012	0.154089137675	0.365868149524	0.184855743114
a20	0.000235787323209	0.0144837052129	0.00144717971091	0.00845991916833	0.0373791644833	0.0136521241177	0.034333529468	0.0121356772471	0.0960910006707	0.167733259225	0.411738259841	0.202310394371
a41	0.000785258004403	0.012105439971	0.00238569210364	0.0230266343894	0.0227425081611	0.0083807517059	0.0204868638227	0.00880405974903	0.0584881835569	0.149416213075	0.44307677328	0.250301621457
a11	0.00262537390147	0.017030981657	0.00559884303455	0.0893172461298	0.015017181387	0.00725191090197	0.0121571057742	0.00952698591634	0.0708233378523	0.172029334358	0.361007834427	0.237613883819
a6	0.00436041200049	0.0233241488857	0.00750143834485	0.119337822043	0.0107316786623	0.00525723530066	0.00911922642473	0.00979816497211	0.0670963159508	0.156528401453	0.321461318142	0.265483874606
a31	0.0182830538335	0.0227545842952	0.0103516891149	0.0806354323477	0.0080995805541	0.00679311910022	0.00776589214158	0.0107269199907	0.0957520486503	0.186449023818	0.296983549381	0.255405138202
a24	0.0240876119445	0.0207378170984	0.0163972003716	0.0848535871159	0.0074584461847	0.00904965290007	0.00991703004719	0.0239336673302	0.132512872883	0.206997641273	0.249040929794	0.215013566067
