 	se	si	era	vestito	il	mio	fratello	l'	avessi	portato	con	me	</S>
a20	0.0194317170632	0.0215197797369	0.193294095	0.242112185	0.30177247	0.0847195925	0.0040130276	0.002183400925	0.0031773033	0.0325994637254	0.0264034059135	0.0113454532535	0.0574280891
a31	0.0064773720467	0.0073008567102	0.181231169333	0.170021880333	0.271483383333	0.220471869167	0.0555535872	0.0362482995917	0.0052921053	0.010907688092	0.00937458564683	0.0049413712535	0.0206958147667
a37	0.00216135025974	0.00261446435673	0.0892811657777	0.205445755444	0.265201477778	0.250696869722	0.0854175924	0.0530341788639	0.00888642143333	0.003876792514	0.00843319528228	0.00613640275117	0.0188142852556
a31	0.00072641734358	0.000971935225577	0.0466565819259	0.262823315148	0.314713049259	0.190715536574	0.0581858791333	0.031885546288	0.0125903854778	0.00697685295467	0.0226606067608	0.00899532425039	0.0420985264185
a7	0.000248283610627	0.000403328315192	0.027915872642	0.189643740049	0.448707199753	0.168815296525	0.0447518763778	0.022294759096	0.0128630292926	0.00908750238489	0.0252533027203	0.0076487159168	0.0423670468062
a31	8.5238934319e-05	0.000169861085397	0.020236905014	0.119460207683	0.564569349918	0.153099156508	0.0563590904593	0.0217022046987	0.0130714805642	0.0081771780283	0.0149651900401	0.00664213747227	0.0214619352687
a21	0.000114296309116	0.00142990506213	0.041551102138	0.103709678561	0.464235436639	0.196325315503	0.0730949101531	0.0307112648996	0.0224697058547	0.0229029458428	0.0171447273467	0.0122702871574	0.0140403673229
a31	0.000176452223039	0.00217931412071	0.062973404046	0.094029686187	0.316443195546	0.204235031834	0.089726720051	0.0503732892999	0.0510379652849	0.0338152109476	0.0342425521156	0.0472944773858	0.0134726860076
a24	0.00194352026101	0.0199959028069	0.0560320253487	0.0504035430623	0.207024186849	0.201483040611	0.13606792335	0.0930012464333	0.0742871917616	0.0297832213159	0.0426724217052	0.0677741664619	0.0195316203359
a20	0.015015793587	0.062003254269	0.0911060691162	0.0726154753541	0.19022655395	0.177216713537	0.119045219783	0.0840489661444	0.0549941935872	0.0275298081053	0.0298271875684	0.051031617154	0.025339147112
a31	0.019080151629	0.059623692423	0.0917462097054	0.0923197064514	0.18952040465	0.152587154512	0.0883524919277	0.0647655127148	0.0584602395291	0.0319208150351	0.0513689195228	0.0742863133847	0.0259683733707
a39	0.0176988893097	0.0414939768077	0.0970069465685	0.10454047015	0.161109794883	0.134036589504	0.0807607773092	0.0588912055716	0.069066961843	0.0385943106784	0.0658409771743	0.0895812637949	0.0413778057902
a3	0.0331880097699	0.123938273936	0.142968585523	0.109027675717	0.131836891628	0.107263265835	0.0546667064364	0.0367562431905	0.0570814826143	0.0321656778928	0.0476213973914	0.0703994805983	0.0530862895967
a11	0.0509653882566	0.224223077979	0.116538418508	0.0735480109057	0.0936308372093	0.0862249766117	0.0574907414788	0.0468049093968	0.0610327208714	0.0230229279643	0.0487517644638	0.0654427001994	0.0523235328656
a37	0.0658254660855	0.265771279326	0.0688396271693	0.0575769103019	0.0767033857364	0.0759070855372	0.0666242524929	0.0605125194656	0.0636602756238	0.0220725319881	0.0538433658213	0.0641344867331	0.0585288082885
a17	0.103272035362	0.298424926442	0.0497457800564	0.0511833801006	0.0649720005788	0.0652566485124	0.0622052274976	0.0585504034885	0.0582769758746	0.0218171603294	0.0517114399404	0.0588953765777	0.0556886327628
a28	0.182435398454	0.316487125481	0.0397194826855	0.0439484787002	0.0518091555263	0.0518289908375	0.0505823611659	0.0486831358295	0.0491013876249	0.0243378491098	0.0452990036468	0.0492944485259	0.0464731675876
a31	0.209339642818	0.235684081827	0.0361526258952	0.0461130489001	0.0545664985088	0.0550395949458	0.0546499223886	0.0539710889432	0.0544316682083	0.0427289073699	0.0525852135489	0.053888734842	0.0508489541959
a28	0.180345657606	0.200545617276	0.0420449319651	0.0517387036334	0.0596591295029	0.0602463216486	0.0601477091295	0.0597430863144	0.0599261714028	0.0505797481233	0.058689130183	0.0594426682807	0.0568911150653
a31	0.169471585869	0.190172082425	0.0494354099884	0.0555338512111	0.0606449898343	0.0610229585495	0.0610450980432	0.0607402974381	0.0608133424676	0.0521963950411	0.0597844773943	0.0604607940936	0.0586787236884
a16	0.181525928623	0.180125894142	0.0517497616628	0.056212417737	0.0598754332781	0.0601191281832	0.0601482093477	0.0599488108127	0.0600571634892	0.0529043516804	0.0592580741314	0.0597787193645	0.0582961278961
a31	0.215884396208	0.176749894714	0.0524686522209	0.0543874899123	0.056534633426	0.0566333987277	0.0567294841159	0.0565516446042	0.0566846594964	0.0499694548935	0.0559359193771	0.0564359031215	0.0550344579654
a0	0.277513118736	0.179175954905	0.048113622407	0.0495266176374	0.050611900142	0.0504162402426	0.0504327057053	0.0503424308681	0.0506886988321	0.0432829259645	0.0498709411257	0.0506244777072	0.0494003479885
a18	0.381581119579	0.209169944968	0.038348577469	0.0378493128791	0.0380756413807	0.0377687787475	0.0378091019018	0.037742202956	0.0382436202774	0.0302695739882	0.0372529780419	0.0380794592357	0.0378096946628
