 	io	non	so	cosa	è	da	scrivere	</S>
a48	0.007226588265	0.013457262	0.00254087329	0.057586745	0.124067005	0.561511565	0.1156283133	0.1179816402
a31	0.00241622526179	0.00614260617473	0.000901278550043	0.0279197251	0.085609933	0.794282521667	0.0407386991333	0.0419890291667
a14	0.000805497029755	0.00205734389431	0.000302040625058	0.0128850611333	0.062376364	0.884906973889	0.0168531442111	0.0198136110222
a37	0.012139285289	0.0277842569594	0.00807193639002	0.0557925030444	0.0725109396667	0.615893551296	0.0114010290704	0.196406509341
a10	0.0867587084297	0.134027695653	0.08347481813	0.111488291015	0.0605477738889	0.246439999099	0.00976301169013	0.267499692447
a31	0.196619699477	0.243996611884	0.153457149377	0.133160227005	0.0462446876296	0.102451951033	0.00798112823004	0.116088549149
a28	0.197054174826	0.226475513961	0.162924819792	0.122458987335	0.0465954982099	0.0820068496777	0.0173580640767	0.14512609205
a31	0.108086704942	0.129670593987	0.120208449931	0.0743501591117	0.0656616727366	0.0949917098926	0.0596534813589	0.347377210683
a42	0.0979788099807	0.0863368039957	0.12293223331	0.0960558413706	0.0976317809122	0.0947263266309	0.0826183337863	0.321719848561
a23	0.197014329994	0.126154644665	0.13879115977	0.132125480457	0.109539400304	0.0954018322103	0.0761586879288	0.12481444252
a8	0.283115426665	0.155253374888	0.0844551602567	0.115286322152	0.101385123435	0.0941176640701	0.0856531059763	0.0807338221733
</S>	0.302497078333	0.150016812444	0.0666699326283	0.111279414076	0.101835061718	0.097407477035	0.0916953379881	0.0785989010866
