 	se	si	era	vestito	la	figlia	l'	avessi	portata	alla	chiesa	</S>
a31	0.0018504918622	0.045637104365	0.19379475	0.19735996	0.100087928	0.0949189657	0.1568851385	0.02004084485	0.0615001805	0.0430994558	0.03155466553	0.053270539725
a20	0.000618138395909	0.0152291833254	0.155318322	0.0908121773333	0.090594261	0.0981618942333	0.161031962833	0.0559142186167	0.217349325167	0.0299716608	0.0435905321967	0.041408319725
a37	0.000209101528679	0.00513282918223	0.0762307526667	0.0454682597778	0.0499768386667	0.0553518337444	0.098225697611	0.181485911206	0.344511768389	0.0473907286	0.0539899053989	0.042026364575
a24	8.93784225597e-05	0.00183785403741	0.0561757848889	0.0398573619259	0.0598259162222	0.0694099892481	0.0921343192037	0.301248080402	0.23503387613	0.0923956162	0.0302177897996	0.021774033525
a31	5.00671291866e-05	0.000691187573803	0.0475585356296	0.0337235319753	0.0580283550741	0.069007864416	0.0913001230679	0.289492573467	0.25006681871	0.106048632067	0.0323518109332	0.0216805098417
a39	2.24206719622e-05	0.000364420662601	0.0327234778765	0.0203910209918	0.047796151358	0.0534493838053	0.0822047876893	0.265744847822	0.304998546237	0.138062860689	0.0326704333111	0.0215716292806
a31	4.08795912207e-05	0.000282685830867	0.0304039852922	0.0151723286639	0.0568800031193	0.0819764336018	0.111326985896	0.224606702607	0.263275815412	0.151667436896	0.0300550977704	0.0343115910935
a24	7.55457070736e-05	0.000758295680289	0.0474444917641	0.0313648662213	0.0968254937064	0.121440127867	0.125285054299	0.155753845869	0.197253863804	0.135238378965	0.0492641972568	0.0392957830312
a31	0.000466354402358	0.0011504814601	0.0495874022547	0.0338521300738	0.105860553235	0.134143939289	0.164174183766	0.10451705029	0.143890153268	0.121615809655	0.0817885790856	0.0589533203437
a28	0.000600409334119	0.00201034272003	0.0365566540849	0.0310408766913	0.080382529745	0.112459573096	0.169888936922	0.11147960343	0.148231051089	0.136522739885	0.100833434695	0.0699937967812
a24	0.00229574587804	0.0123785898067	0.054431087695	0.0346189168971	0.129903033248	0.110719504365	0.0972229493073	0.106657660477	0.130751650363	0.144063408962	0.135331223232	0.0416261535937
a8	0.00311492393935	0.0179039546022	0.058488941565	0.044613252299	0.151788377749	0.141035921455	0.0767780191024	0.0997765128257	0.0951850134543	0.108105885321	0.157372001077	0.0458371425312
