 	i	bambini	non	si	vestono	da	soli	</S>
a31	0.0034359797287	0.008207969573	0.1192106931	0.092750105	0.19803354	0.154512685	0.27348877	0.15036026
a0	0.00114647798338	0.00275298986293	0.04127178853	0.0612528158333	0.304218916667	0.148271376333	0.204036373333	0.237049276667
a31	0.000383861983474	0.00091904077981	0.013787912279	0.0352972361111	0.402474298889	0.088662800111	0.134010196444	0.324464698889
a17	0.000130031125725	0.000307983195537	0.00461092511867	0.040378793037	0.485160066296	0.079275690037	0.143525084148	0.246611472963
a20	5.30600348083e-05	0.000106544173879	0.00160138590956	0.160956525346	0.417582132099	0.0732980890123	0.146176653049	0.200225644321
a31	4.05731169361e-05	4.24244189597e-05	0.000757085833187	0.265994621782	0.294587244033	0.0648678940041	0.110079562683	0.263630628107
a37	0.000149930688312	2.64018086532e-05	0.0012183894244	0.267325123927	0.195884143011	0.0664599933347	0.201248504228	0.267687522702
a15	0.000233049876104	3.06673228844e-05	0.0051339052748	0.271144547976	0.123552476004	0.0830454377782	0.344761401409	0.172098468901
a46	0.000224038092035	8.90152442948e-05	0.0171565164249	0.182513039992	0.0838916970013	0.145551025926	0.45834380047	0.1122308243
a24	0.0154381291907	0.0124981821814	0.0328722688083	0.0704708164307	0.0537332953338	0.156437915309	0.414524796823	0.244024594767
a31	0.0380398583969	0.0303210707271	0.0445625429361	0.0397636212436	0.0537558764446	0.153111668436	0.337041742274	0.303403651589
a18	0.0419679924656	0.025969872909	0.0406681776454	0.0312802500812	0.0533251131482	0.190954736145	0.394955140758	0.220878747196
a11	0.0594311784885	0.019951751303	0.0461011158818	0.0213384730271	0.0368104837161	0.193754322048	0.408828966919	0.213783719065
a35	0.0781320028295	0.017347746301	0.0478961076273	0.0223966973424	0.0350318912387	0.224883370683	0.384197778973	0.190114406355
a31	0.117681830943	0.0577849546337	0.0323702588758	0.0214521421141	0.0315164094129	0.224500073561	0.341751259658	0.172943062118
a13	0.163449923648	0.0896363698779	0.0576886282919	0.019924229038	0.028106870471	0.18331626452	0.271268236553	0.186609460706
a11	0.200997617883	0.0982717782926	0.102746134097	0.0200620076793	0.0274552954903	0.161542968173	0.208624695518	0.180299480235
a31	0.270297385961	0.146498806098	0.0873895010323	0.0186613118931	0.0213566848301	0.134433696058	0.168311591839	0.153050990078
a46	0.212304484987	0.122815573699	0.108219190011	0.0422923602977	0.0576463559434	0.143032702019	0.165427863946	0.148261456693
a31	0.172457547996	0.168623409566	0.123924597337	0.0543991697659	0.0744512713145	0.132685500673	0.142564974649	0.130893534231
a24	0.210484955999	0.274034803189	0.156744593112	0.0410755785886	0.0484159877715	0.088235585891	0.093429409883	0.087579066077
a35	0.211616388666	0.31423116773	0.212929764371	0.0388320218629	0.0414941479238	0.059915558297	0.061872555961	0.059108377359
a31	0.276481949555	0.36641403591	0.14516888679	0.0333630039543	0.0341552433079	0.0478845077657	0.0489952063203	0.0475371771197
a46	0.261291109852	0.338519408637	0.18276090093	0.0376246129848	0.036725493436	0.0475923769219	0.0483053344401	0.0471807843732
a31	0.248285969951	0.345547646212	0.196781186977	0.0392585006616	0.0379084921453	0.044192559974	0.0444967671467	0.0435288747911
</S>	0.298355944975	0.403776363106	0.118981923489	0.0324905923308	0.0318060740727	0.038225801487	0.0385526035733	0.0378106773955
