 	devo	comprare	il	pane	ogni	ogni	giorno	</S>
a31	0.0066785473225	0.0287745368	0.201109855	0.35658363	0.179244964	0.0338507915	0.043815556	0.1499421405
a20	0.00223579988397	0.009979367268	0.0771313405	0.373454343333	0.259010654667	0.0411293971667	0.083029696	0.1540294305
a31	0.00074605906189	0.00336643636733	0.0276545356667	0.482662314444	0.196392722889	0.0341710503889	0.097154064	0.1578528165
a20	0.00025323709673	0.00124808274911	0.0115104300556	0.533764478148	0.166703218963	0.0975941547963	0.0556568906667	0.133269495167
a31	8.91387868433e-05	0.00054195685137	0.00597214665187	0.505726932716	0.165387346321	0.142700216265	0.0479249655556	0.131657290056
a20	5.65977715478e-05	0.000456387035457	0.00482044825062	0.563744604239	0.150368478774	0.148318240088	0.0475710265185	0.0846641930187
a31	0.00116863521552	0.00338539064515	0.0138687136502	0.470543514746	0.175791582925	0.172743890029	0.0820963388395	0.0804018856729
a35	0.00171959033851	0.00504065424838	0.0188138475501	0.467762714915	0.177333124308	0.146784683343	0.10059530628	0.081950033891
a31	0.0341909493795	0.0144130317828	0.02499944885	0.349973624972	0.183699221436	0.181861431114	0.12652126876	0.0843409866303
a15	0.0450349077598	0.0173152096609	0.0269906882833	0.331555504991	0.184543787145	0.176864247038	0.133732258253	0.0839633655434
a18	0.0197780602199	0.0192933816203	0.0559164614278	0.422878554997	0.176599869048	0.094291092346	0.111818484751	0.0994240951811
a31	0.05936707174	0.0439538965401	0.0780543204759	0.259305118332	0.180343299683	0.136305077449	0.138562154917	0.104109068394
a20	0.0685973167467	0.04303848618	0.0669341001586	0.249494519444	0.207349896561	0.145325401816	0.129756351639	0.089503907798
a7	0.0248146775489	0.0255958157267	0.100187580053	0.361406399815	0.225173268854	0.077773544272	0.100574608546	0.0844740875993
a31	0.0480213616496	0.0461283115756	0.112947956684	0.253959053938	0.204257146285	0.118988129091	0.123780594182	0.0919174311998
a7	0.0548513423832	0.0495001505252	0.106031235561	0.256015568646	0.199114028762	0.125582994364	0.120404684727	0.0884999977333
a6	0.0196630228611	0.0293533368417	0.14787458852	0.372905969549	0.192782496254	0.072608942788	0.087571604909	0.0772400565778
a20	0.0132822468537	0.0845338056139	0.258160839507	0.288626813183	0.149443172085	0.0626465629293	0.0745321316363	0.0687744075259
a3	0.0126228229512	0.125559288538	0.368622216502	0.205725261061	0.114344040695	0.0547386563098	0.0611594738788	0.0572282125086
a7	0.0240219539837	0.137951926179	0.418137452167	0.16830554202	0.0950613652317	0.0521353844366	0.0543025079596	0.0500838525029
</S>	0.0381670839919	0.166031913089	0.435614656084	0.12563251851	0.0808363201158	0.0534312607183	0.0525521389798	0.0477340887515
