 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a20	0.007133303155	0.03256391375	0.023471381	0.02255124	0.189875392	0.109983385	0.10931546	0.240544845	0.264561065
a13	0.00247697833167	0.0125007341833	0.0234503503333	0.0289640973333	0.1796392337	0.080338699	0.054204032	0.267380695	0.351045185
a20	0.00129880842056	0.00722847199443	0.0315016804444	0.0358325317778	0.102798394267	0.148821567	0.068610976	0.270169575	0.333738028333
a7	0.00111722737352	0.00464825833148	0.0449255824815	0.0305780319259	0.115470691422	0.349821945667	0.0962349936667	0.157862048333	0.199341262778
a36	0.000648678874507	0.00255787121049	0.0932441808272	0.0421476269753	0.152359507141	0.422212681889	0.0775202682222	0.0930999487777	0.116209287593
a7	0.000483103374836	0.00167554323683	0.173416726942	0.0835230276584	0.16646983038	0.345727143963	0.0852343080741	0.0678599479259	0.0756104168643
a31	0.00155036889161	0.00332950897894	0.172968450981	0.0938276858861	0.129553198127	0.351239231321	0.120003912691	0.0603529783086	0.0671746852881
a37	0.00186534945054	0.00386048269298	0.156471038994	0.0826448452954	0.125882852709	0.397729367107	0.105411722564	0.0517153061029	0.0744190257627
a31	0.00495128897018	0.00908627493099	0.131562741665	0.0703965400985	0.129904944236	0.445781855702	0.0793507158547	0.0462766913676	0.0826888839209
a37	0.00598646387339	0.0110829774437	0.090087707555	0.0577816416995	0.140177894745	0.488480361901	0.0738677319516	0.0514359197892	0.0810992646403
a41	0.00267400774113	0.00620527478123	0.0888372225183	0.0614024462332	0.168953054915	0.476719263967	0.0698242539839	0.0578588092631	0.0675256705468
a21	0.00178591728038	0.00582000242708	0.0762476858394	0.0535311277444	0.207505131638	0.458839854656	0.0735933146613	0.063386682421	0.0592902815156
a31	0.00821898189346	0.0149209414757	0.0492930846131	0.0385510669148	0.189611603879	0.434972691552	0.139808434887	0.078750790807	0.0458724155052
a39	0.0107445207645	0.0188254968252	0.042776970871	0.0523299433049	0.174665214626	0.376687763851	0.158610998296	0.119556790269	0.0458022911684
a13	0.0102124873882	0.0348617152751	0.0444069036237	0.0705197377683	0.188211788209	0.29033189795	0.135328949432	0.17437238009	0.0517541260561
a31	0.0178056094627	0.0572210927584	0.0246890778746	0.0483011732561	0.158375052736	0.283093905983	0.194782339811	0.17912558003	0.0366061836854
a20	0.0172642348209	0.0554876885861	0.0330885709582	0.105759681752	0.163311180912	0.244711735328	0.17988321327	0.167286193343	0.0332075458951
a31	0.0242258299403	0.0885708461954	0.0360084996527	0.129265604584	0.173371996971	0.199141298443	0.152898487757	0.164674401114	0.031843104965
a35	0.0251209984801	0.0930952300651	0.114561080884	0.177082595528	0.13917169899	0.160581081148	0.132678704919	0.134914477038	0.0227941959883
a31	0.0414174123267	0.142209208022	0.142522756628	0.201702136176	0.11221170633	0.116039962049	0.100273213973	0.117903802346	0.0257198669961
a26	0.0476877980089	0.172091072674	0.169113355209	0.211214953059	0.09533835011	0.0956455713497	0.086092871991	0.099562790782	0.0232532886654
a9	0.036280859903	0.179480180891	0.228909961736	0.285973367686	0.0716887557033	0.0594844934499	0.050144687997	0.0664763762607	0.0215613275551
a33	0.0502684666343	0.24335306363	0.160922197245	0.260176892562	0.0692637609011	0.0589794534833	0.052859723999	0.0617843880869	0.0423920858517
a31	0.0553789055448	0.19518709121	0.0848472705483	0.174968957521	0.0918031183004	0.100635181161	0.0999565426663	0.104566679362	0.0926562986172
a39	0.0656210985149	0.16829938707	0.0536434896494	0.12387477584	0.0987992914335	0.121208780387	0.123342990889	0.128353924787	0.116856269539
a24	0.0827415428383	0.251866639023	0.0469466262165	0.112802928613	0.0870427391445	0.103524593462	0.10428787363	0.109679779929	0.101107256513
a37	0.0947283209461	0.351717413008	0.0277704124055	0.0738331655377	0.0816073947148	0.0923671444873	0.0932457945433	0.0953904999763	0.0893398205043
a7	0.109709346982	0.414218527669	0.0241884561352	0.0596470611792	0.0727039465716	0.0800429548291	0.0807386015144	0.0819650366588	0.0767860431681
a17	0.122412858994	0.428922249223	0.0331223000451	0.0603998670597	0.0660791198572	0.072386644943	0.0734890605048	0.0743087488863	0.0688791457227
a24	0.138775869665	0.432047443074	0.034671147015	0.0588420056866	0.0630176709524	0.0682617683143	0.0693946768349	0.0698027696288	0.0651866585742
a34	0.152287726555	0.333800504358	0.0265909646717	0.0582386365622	0.0821669136508	0.0875799861048	0.0884846556116	0.0882752432096	0.0825753861914
a37	0.138271225518	0.279178448119	0.0292870002239	0.0682685301874	0.0923232512169	0.0989081553683	0.0997624652039	0.0998715610699	0.0941293973971
a31	0.168178605173	0.26653463604	0.032884725408	0.0723847133958	0.088387693739	0.0939886817894	0.0946226104013	0.0948510603566	0.0881673011324
a37	0.186291651724	0.294602065347	0.041964727136	0.0713834327986	0.0796950632463	0.0830235305965	0.0829923494671	0.0835629934522	0.0764841860441
a41	0.227654720575	0.381759088449	0.046595397712	0.0618381159329	0.0558652824154	0.0571968991988	0.0567882138224	0.0577832904841	0.0545190230147
a31	0.326434953525	0.293886602816	0.0400774925707	0.055127649311	0.0567713584718	0.0577843620663	0.0577067799408	0.0579256774947	0.0542851296716
a28	0.297158484508	0.301679874272	0.0510532041902	0.0607601237703	0.0579518034906	0.0587579590221	0.0585353219803	0.0590021038316	0.0551010822239
a20	0.283794508169	0.373515758091	0.0561480660634	0.0565652665901	0.0460420521635	0.0463177713407	0.0459973719934	0.0467048422772	0.044914356408
a17	0.32484096939	0.367181852697	0.0482327126878	0.04925801853	0.0420746013878	0.0422213621136	0.0421272176645	0.0423944117591	0.041668862136
a31	0.331380769797	0.295062440899	0.0479145835626	0.05531452051	0.0538076991293	0.0542173357045	0.0542438835548	0.0543207239197	0.0537380340453
a24	0.299666609932	0.290529283633	0.0503662491875	0.0605102188367	0.0593755620431	0.0599479552348	0.0599895965183	0.0600775146399	0.0595370040151
a20	0.304592063311	0.356514007878	0.0478674533958	0.0528248182789	0.0473944410144	0.0477033734116	0.0477067198394	0.0478366215466	0.0475605273384
</S>	0.354551431656	0.342102153939	0.0433496601979	0.0470406291395	0.0424619175072	0.0426297742058	0.0426364264197	0.0427138857733	0.0425141686692
