 	perché	aveva	lavorato	molto	</S>
a46	0.05173439338	0.0691567415	0.2609698735	0.101654935175	0.51648405
a31	0.0461475117133	0.261928258167	0.280152991167	0.0382916235083	0.37347961
a17	0.0536902839044	0.361205619389	0.162059072056	0.0378736341694	0.385171383333
a31	0.0366300796348	0.26161496313	0.129129185685	0.0363049453898	0.536320814444
a37	0.0410249512116	0.229420926043	0.116878928562	0.0291547644633	0.583520414815
a31	0.0544869617372	0.194035840348	0.079868656854	0.0419746448211	0.629633904938
a18	0.0624978439124	0.182260713449	0.0407322512847	0.069738971607	0.644770224979
a10	0.149963207971	0.23631718115	0.0240490934282	0.077212644869	0.512457858326
a31	0.28133265599	0.27063894705	0.0190127671427	0.065863072623	0.363152552775
a46	0.221166838663	0.166063943683	0.0264633220476	0.0785374408743	0.507768447592
a20	0.116585109554	0.143903722561	0.0316379386825	0.0871714536248	0.620701762531
a11	0.102260286518	0.18400384752	0.0623025725608	0.0949481845416	0.556485120844
a18	0.0901892938393	0.161915502507	0.11316432752	0.118291728181	0.516439173615
a31	0.106379432946	0.0971113878357	0.114412812507	0.183583889394	0.498512491205
a0	0.103332890982	0.104095366279	0.146062060836	0.210185346465	0.436324350402
a31	0.0969910736607	0.11123220976	0.186914560279	0.218453202155	0.386408990134
a8	0.0948304112202	0.23525327092	0.166531623426	0.201598354052	0.301786393378
a31	0.0956723337401	0.291023281973	0.177152791142	0.187822494684	0.248329151126
a7	0.114271237913	0.296359185658	0.177738707047	0.185128502895	0.226502407042
a31	0.118205565971	0.315997705219	0.181005622349	0.180632495632	0.204158632347
</S>	0.114356047986	0.228139767609	0.206949076174	0.214393282816	0.236161841174
