 	tutto	il	cibo	vuole	girato	</S>
a31	0.019365801885	0.0517431312	0.262023451	0.147878835	0.073412571925	0.44557621
a8	0.00649815645133	0.0182088976	0.257524696333	0.0611229933333	0.026023981125	0.63062125
a31	0.00254945071678	0.0100944826	0.0918113134443	0.0233767694444	0.024380439575	0.847787516667
a29	0.00259793157226	0.0105659420333	0.0440567831481	0.0148838114815	0.0349896798583	0.892905858889
a20	0.00448313175742	0.0111367488444	0.043052347716	0.0259755094938	0.0474046119528	0.867947672963
a39	0.00597259881914	0.0109201176148	0.057507442572	0.0686942371646	0.0664287143176	0.790476874321
a31	0.0387419639397	0.0709400732049	0.144991677524	0.0986318457215	0.0733372917725	0.573357124774
a0	0.0500795813132	0.095567149735	0.163732643508	0.12141598524	0.0708565859242	0.498348058258
a31	0.0490347971044	0.088606405245	0.107145158836	0.196253308413	0.0819686419747	0.476991669419
a24	0.0482996011681	0.0910754530817	0.083770270612	0.188228776138	0.0963446239916	0.492281239806
a36	0.0303903225227	0.0601774390272	0.049291871204	0.139333208713	0.128130501331	0.592676646602
a11	0.0427481775076	0.0555271090091	0.0350042817347	0.163727562904	0.19939379711	0.503599082201
a17	0.0383892131692	0.0624690656697	0.0278094359116	0.166896010968	0.231403635703	0.473032660734
a31	0.0283718867231	0.0553213538899	0.0255634276372	0.201769513656	0.239253138568	0.449720720245
a6	0.0297412039077	0.0596117549633	0.0259180222124	0.191433111219	0.270157696189	0.423138233415
a31	0.0408174446359	0.0670632319878	0.0257897867375	0.19485662374	0.276218565396	0.395254364472
a24	0.0606005315453	0.126509979329	0.0266161979125	0.201897637913	0.257746355132	0.326629298157
a6	0.160635687182	0.191630996443	0.0336360663042	0.140302489304	0.214779788377	0.259014952719
a31	0.197681630394	0.148217846814	0.0319629111014	0.177111929768	0.211681939459	0.233343720906
a46	0.210084748131	0.153255436938	0.0384213833671	0.170636148589	0.20570507982	0.221897166969
a39	0.32275110271	0.176714255646	0.0496210744557	0.123375568196	0.15778147994	0.16975649899
a31	0.272182684237	0.143301308549	0.0476976681519	0.169396969399	0.17862252998	0.18879882633
a41	0.260601891412	0.163270386183	0.0460440750506	0.170396901133	0.175067303327	0.184619425443
a8	0.421042763804	0.187750682061	0.0453268440169	0.109779068378	0.115410407776	0.120690205148
</S>	0.498994061902	0.178492181031	0.0438222920085	0.089128139189	0.093088448888	0.096474837574
