 	lo	posso	finire	di	scrivere	</S>
a20	0.007734906825	0.01568422375	0.0353339615	0.29551691	0.415831155	0.2298988775
a31	0.00269323349	0.0207056175833	0.0364509535	0.34963869	0.507486868333	0.08302463196
a39	0.000930931341667	0.0132740696278	0.1424810065	0.354068456667	0.408074306111	0.0811712151133
a24	0.0100484442939	0.125090371643	0.326392742167	0.163532102222	0.260483020037	0.114453305038
a18	0.071243545098	0.218856723881	0.336767057389	0.065983693074	0.117176511346	0.189972435013
a24	0.0864286816993	0.180349221294	0.249634752463	0.0342511430247	0.0720013731153	0.377334811671
a31	0.0658347425664	0.122336520431	0.167356741821	0.0280321106749	0.0962885737051	0.52015130389
a20	0.101015332855	0.064518123477	0.0845179229403	0.040997045225	0.213739151235	0.49521243463
a31	0.143336767618	0.062106933159	0.0708293136468	0.069298510075	0.279052850412	0.375375631543
a1	0.263239109206	0.086113333053	0.0889182875489	0.0959050466917	0.217361944804	0.248462257181
a31	0.304735143069	0.114852571018	0.115790867516	0.119997668897	0.166958999601	0.177664722394
</S>	0.249338531535	0.132477355509	0.132933903758	0.138176359448	0.1709568948	0.176116926197
