 	aveva	lavorato	tutta	la	settimana	</S>
a31	0.128823401	0.193532685	0.46957694	0.082809157	0.04061775465	0.084640019
a20	0.068442733	0.146543235	0.644265226667	0.0797343723333	0.0153310968833	0.0456832923333
a31	0.0798538496667	0.187848011667	0.597425922222	0.0700316521111	0.00785872642777	0.0569818241111
a28	0.0756415115222	0.145554000689	0.432602674074	0.0424968053704	0.0172066660426	0.286498348037
a31	0.0270771006074	0.069827681363	0.373883134691	0.0258337418901	0.0221616816809	0.481216689346
a13	0.0108616158691	0.0446351234543	0.308365281564	0.0304438940634	0.085179656227	0.520514469782
a18	0.00624794435637	0.0359426564848	0.317193053855	0.0944048246878	0.120856820409	0.425354739927
a31	0.0360269333188	0.154766405495	0.437381671285	0.114131080896	0.061572968703	0.196120957309
a27	0.0610696831063	0.319291718498	0.435915137095	0.0817133062987	0.024917952301	0.0770921967697
a31	0.142575106369	0.419933906166	0.312546165698	0.0714472887662	0.0155240279337	0.0379735242566
a20	0.163259190456	0.373340862055	0.275706961899	0.132848886255	0.0206293206446	0.0342147987522
a31	0.150166291819	0.316460380685	0.265610783966	0.200123895418	0.0321070412149	0.0355315929174
a39	0.150787451273	0.301512153562	0.263452911322	0.216332881806	0.0327928187383	0.0351217626391
a31	0.113616457758	0.279676204521	0.262503573774	0.273223677269	0.0360541292461	0.034925948213
a33	0.130245909253	0.298624068174	0.244963981258	0.252858235756	0.0365064524154	0.0368013384043
</S>	0.132462439627	0.289589194087	0.315475890629	0.193170182878	0.0277310817077	0.0415711927021
