 	i	genitori	non	li	dimentichiamo	mai	</S>
a33	0.0921311771856	0.0163877298	0.075169502	0.09119877	0.30210529	0.21636097	0.2066466
a31	0.0309792139523	0.1851779268	0.130140805333	0.0708572643333	0.249982775667	0.159444596667	0.173417433333
a8	0.0106430194541	0.329584608933	0.190670358444	0.116665425778	0.141910354222	0.0791942532223	0.131332001111
a31	0.00360747283137	0.327735012978	0.175803616148	0.157749658593	0.151471148074	0.0573102820741	0.12632280037
a8	0.00121849625046	0.257644308326	0.148886502049	0.147349579531	0.260947912691	0.0639501406914	0.120003048457
a31	0.000423723682487	0.198782530109	0.14400861735	0.12052353251	0.319849810897	0.0739582935638	0.142453484486
a46	0.000157845417329	0.168711032703	0.13606640245	0.0896816868367	0.375637310299	0.0811423978546	0.148603304829
a31	0.000323663359943	0.186397333568	0.12198652415	0.0691965056122	0.394741923433	0.0971177039515	0.13023629161
a39	0.000440399009981	0.191456427856	0.124864241383	0.0550956572041	0.365370307811	0.143420572651	0.119352317203
a31	0.00576966059333	0.130860065952	0.089355731461	0.054977501068	0.396678735937	0.21974584755	0.102612425734
a24	0.00793643643111	0.121472531984	0.069165081487	0.0406350570227	0.322951118646	0.32082567585	0.117014115245
a15	0.0032267106037	0.0674021079947	0.059907134829	0.0566761423409	0.334552949549	0.364294965283	0.113939978415
a31	0.0080528734279	0.0375290333316	0.046363475943	0.0837444107803	0.37427193985	0.353643355094	0.0963949094717
a28	0.00987698997597	0.0261306144439	0.056469791981	0.0914172702601	0.324908023283	0.356514475031	0.134682886491
a31	0.0109039678253	0.018909334148	0.061410551327	0.0997824967534	0.289641961094	0.341499671677	0.17785204883
a18	0.0124197929418	0.022227402716	0.0814696444423	0.114299845584	0.269034967031	0.312997113892	0.18755122961
a31	0.0160511006473	0.0228953552387	0.0952919724808	0.131343928528	0.251990692344	0.284839331297	0.197587606537
a20	0.0222664352158	0.0252871380796	0.10484364516	0.150874766176	0.239186554115	0.259259947099	0.198281528846
a11	0.0640729424053	0.0424719980265	0.12927501372	0.157892645392	0.208518794705	0.2181036157	0.179665049615
a13	0.117534914135	0.0536704253422	0.128704559907	0.152657515131	0.183664508235	0.1893263819	0.174441766538
a17	0.146430431378	0.0527063921141	0.134391406636	0.15243310171	0.170930892745	0.1740869073	0.169020915513
a20	0.201954080459	0.0419203637047	0.129500768879	0.14672913057	0.159190187582	0.161207545767	0.159497941838
a39	0.279906593486	0.0362830852349	0.119128419626	0.133850486857	0.142837399194	0.144267961922	0.143726080613
</S>	0.320928716743	0.0381421126174	0.115864919813	0.126095913428	0.132429119597	0.133415675961	0.133123585306
