 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.9320311	0.06099008	0.006835706	8.1581326e-05	5.5466116e-05	6.041205e-06	3.68281e-08	6.12194e-09
g	0.3869442	0.049690373	0.523498	0.017878156	0.00087919505	0.021108512	4.7940335e-07	1.0981021e-06
r	0.025395647	0.01756547	0.95616406	0.0004963019	0.00022953506	0.000138356	3.5141622e-06	7.0295346e-06
a	0.16532652	0.17417446	0.65807396	0.0013753239	0.0010370995	1.2556698e-05	9.040498e-08	1.1416827e-08
t	0.08469459	0.3680804	0.22342975	0.32343903	0.00034547184	1.0763175e-05	1.0650366e-09	4.904343e-11
s	0.06473376	0.00978901	0.90749127	0.0018686285	0.016015759	1.286793e-05	3.635693e-05	5.2321386e-05
a	0.04792058	0.22918114	0.6353473	0.08004726	0.007446481	5.690085e-05	2.2926264e-07	6.5881835e-08
è	0.003299613	0.013558047	0.09506443	0.8271504	0.060468704	0.00045445852	4.226111e-06	1.3329263e-07
n	0.00059704203	0.00037957757	0.7311071	0.003866918	0.25715607	0.005001585	0.0018821856	9.559301e-06
a	0.011257257	0.0052132886	0.09724281	0.048982564	0.8308716	0.0055163535	0.00083132525	8.4768406e-05
n	0.0005403075	0.0012316421	0.0071607386	0.23953097	0.7191501	0.032039057	0.00033533855	1.1833288e-05
g	0.0010128866	0.00047126433	0.012556984	0.0071356134	0.94941205	0.020500476	0.008689575	0.000221133
r	0.0123656	0.015230933	0.03634154	0.089125745	0.81064814	0.025336016	0.0059272856	0.0050246897
à	0.0061623827	0.008916662	0.036552936	0.07310361	0.6740671	0.023054758	0.16243759	0.015705016
m	0.0015901419	0.0012355789	0.01231113	0.00533636	0.3308002	0.003813423	0.6283166	0.016596584
m	0.3387571	0.15005228	0.25404698	0.027761037	0.20802192	0.0014092571	0.019348092	0.0006033851
a	0.07707176	0.04464614	0.018354556	0.07408032	0.3637468	0.09901801	0.02094692	0.30213544
u	0.002543516	0.0031791616	0.0012915308	0.03847927	0.043053087	0.88197184	0.0045451135	0.024936408
d	0.0002895029	0.0002148299	0.00047921247	0.0016531576	0.021711592	0.81573915	0.15838332	0.0015292673
e	0.0048067938	0.0010579616	0.0085568605	0.00062289095	0.1067853	0.008966452	0.8615268	0.007676976
r	0.0006231274	0.00073490787	0.00095495867	0.004575831	0.0355222	0.56197435	0.27168155	0.123933084
f	0.00017985608	7.3766416e-05	0.00068580685	5.1495244e-05	0.005427665	0.0004419304	0.99271905	0.00042046895
ù	0.036238704	0.02788537	0.018286742	0.02967293	0.09994406	0.05641218	0.113959804	0.6176002
m	0.000326279	0.00026721077	0.00047522353	0.00041970317	0.0048058648	0.0055750385	0.90720844	0.08092228
m	0.2696563	0.12729368	0.06673411	0.03540935	0.13025928	0.01182662	0.35751918	0.0013014348
u	0.002302578	0.0012832857	0.00044831517	0.0012052415	0.003528297	0.010447485	0.010736261	0.9700486
</S>	0.015570165	0.013003202	0.0062047555	0.016940756	0.014079786	0.10968996	0.0038740835	0.8206372
