 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
i	0.96997863	0.009713657	0.00051786384	0.0096212085	2.5234708e-06	0.009764648	5.8866345e-07	0.00039883534	8.880998e-08	1.1781991e-06	3.0406284e-08	6.091754e-08	3.334676e-09	6.8280036e-07	7.0924366e-10	2.6058544e-10	4.1936185e-10	4.5379042e-10	1.2788454e-09	2.643655e-11	6.444166e-10	1.1751428e-09
m	0.37475055	0.621546	0.0015358467	1.7851047e-05	8.495905e-07	0.0021383518	9.769079e-09	1.0160304e-05	2.7648808e-10	4.933262e-09	5.3807825e-10	6.410085e-11	3.355683e-12	3.8049922e-07	1.1711372e-10	4.8324806e-11	1.01462956e-10	7.1120373e-11	2.0744972e-09	7.290418e-12	1.5813031e-10	2.5978147e-11
à	0.08543393	0.88807124	0.010508603	0.0003452162	0.0005864076	0.0031333542	0.00023757652	2.9985138e-05	1.1044484e-05	1.9118177e-06	1.979963e-06	6.6832195e-07	5.211299e-07	0.0002652297	3.3894228e-06	8.205474e-06	0.00019635791	3.6416972e-05	0.0025040216	0.00013399834	0.005705356	0.0027845784
n	0.16218054	0.8201555	0.016715625	0.00060477323	5.077764e-06	0.00031571163	1.3082967e-08	2.2575192e-05	9.90096e-10	7.493628e-08	2.3007516e-09	1.1580209e-09	6.1118666e-11	7.1651565e-09	4.981581e-11	6.1504426e-12	1.7356486e-13	1.02398975e-11	1.9551175e-11	8.549808e-14	3.6627244e-13	3.073036e-14
a	0.24997643	0.61384183	0.116523825	0.018215826	3.7645117e-05	0.0013764228	2.9414202e-06	2.4836148e-05	1.4768395e-07	6.720398e-08	5.505034e-09	2.554075e-09	1.5289602e-10	5.1727933e-09	1.2788545e-10	2.9424807e-10	2.0570093e-10	3.3412448e-10	3.3141112e-10	5.929839e-11	1.7553037e-10	6.355331e-09
c	0.030359779	0.6609534	0.30479795	0.0037957858	1.2656837e-05	7.725087e-05	1.6290802e-07	3.0439564e-06	3.975821e-09	1.7810713e-08	1.5843494e-09	6.8798495e-11	2.6523778e-11	1.2765777e-11	3.1991524e-11	6.724241e-13	5.301177e-15	9.0224665e-13	4.127494e-13	2.1156792e-16	2.1027815e-16	3.513643e-18
e	0.034170136	0.12628384	0.6957139	0.13351798	0.0034218985	0.0065113264	0.00010948403	0.00026332447	6.1281376e-06	1.7983887e-06	7.0620644e-08	2.3284796e-08	7.615193e-10	5.0475473e-09	3.3015024e-10	3.053082e-10	7.1902505e-11	3.8130965e-10	1.7835902e-10	3.7772487e-11	2.0750475e-10	4.0925453e-08
o	0.011875139	0.30409825	0.66095424	0.02140949	0.0008357654	0.0007275889	3.863291e-05	5.851894e-05	1.2641622e-06	9.0375755e-07	1.3456891e-07	1.1733666e-08	8.212366e-09	2.6834687e-10	2.3011104e-09	6.511284e-11	1.3519693e-12	1.7114685e-10	7.922082e-11	1.2526701e-13	2.0692154e-13	1.2868106e-14
c	0.0016194127	0.037646174	0.7556631	0.08424845	0.11034248	0.008837571	0.00017951935	0.0014274573	6.7165433e-06	2.6956228e-05	1.3976594e-06	4.9742874e-07	2.6464269e-08	1.3157616e-07	5.348405e-09	5.4210963e-10	6.4678006e-11	1.4487669e-09	8.105426e-09	1.4338101e-12	4.06956e-12	7.7143864e-14
i	0.008575976	0.04478006	0.5870388	0.112122454	0.17875132	0.051316507	0.0019502939	0.014724806	0.00033036838	0.00039107396	1.29682685e-05	4.1207827e-06	1.0075618e-07	8.352151e-08	2.2807745e-08	1.0976764e-08	4.7401827e-10	1.4279229e-08	9.522214e-10	8.379445e-10	1.5719434e-09	1.05464e-06
ù	0.0028104153	0.029944262	0.753259	0.1782831	0.029995067	0.0041250493	0.0008169401	0.00069551053	4.546323e-05	2.2388278e-05	2.5343838e-06	1.8122091e-07	1.3221434e-07	1.0280418e-09	3.0796816e-08	9.149873e-10	1.5061483e-11	2.8956475e-09	5.9135324e-10	1.0424132e-11	1.3338162e-11	5.7957285e-13
r	0.0026358545	0.028052066	0.47107485	0.14940482	0.28649622	0.043355502	0.0004141329	0.01809571	5.5411292e-05	0.00037535568	8.4563835e-06	3.0344647e-05	2.6704228e-07	9.0130214e-07	6.34389e-09	3.0433385e-09	4.3111467e-10	4.150216e-09	4.9025806e-09	7.406555e-12	3.469079e-12	9.724134e-12
i	0.004355134	0.0056317793	0.12092973	0.28511563	0.5228818	0.032515675	0.009280228	0.01540148	0.0023466207	0.0014642053	5.5402033e-05	2.167695e-05	3.805562e-07	4.5455987e-08	3.9144126e-08	4.1821497e-08	3.380443e-09	3.558896e-08	2.1316648e-09	2.5971297e-10	8.845091e-11	8.791501e-08
e	0.0005070915	0.0016534925	0.0453705	0.19493298	0.53766996	0.108397126	0.034480646	0.06581478	0.0056259693	0.0053171334	0.00017749275	4.774174e-05	4.8998627e-06	2.2487889e-08	1.7745236e-07	8.411722e-09	2.4740335e-10	1.31830085e-08	1.3237478e-09	2.8676896e-11	4.3091485e-12	3.733198e-13
n	0.00040645912	0.00058197684	0.009213284	0.024040472	0.5788978	0.18945648	0.019115208	0.1662522	0.0034394874	0.008017968	0.0003659866	0.00020913118	2.2977918e-06	1.022107e-06	1.4995564e-07	3.7639587e-08	2.349555e-09	2.9698509e-08	1.6102236e-08	2.05791e-11	7.281962e-12	9.952801e-13
è	0.00043147968	0.0007654541	0.010619669	0.018600171	0.789165	0.029667724	0.014628693	0.07142512	0.009817332	0.04587895	0.004298116	0.0045292764	9.217311e-05	2.959724e-05	6.2635763e-06	1.3439474e-05	3.114535e-06	1.3162323e-05	2.2384027e-06	7.6580044e-08	4.1521172e-08	1.2797487e-05
e	4.2517717e-05	9.4521936e-05	0.0022890023	0.011742875	0.44087607	0.13424873	0.03706417	0.28377023	0.020995583	0.05109278	0.0027805015	0.014864525	9.773327e-05	3.6897603e-05	1.3017557e-06	1.103882e-06	5.027544e-07	5.876707e-07	2.4538514e-07	1.308612e-09	8.054989e-11	4.0931428e-10
n	0.00020932294	0.00015289242	0.00074772537	0.0016100887	0.08331847	0.15086989	0.047323525	0.47500342	0.040505085	0.13328123	0.023301654	0.043183114	0.00039251943	8.815514e-05	7.0379624e-06	3.8928674e-06	4.0440582e-07	1.2773555e-06	3.233991e-07	1.1093682e-09	9.955314e-11	3.5236383e-11
è	0.00022282563	0.00020759967	0.001515645	0.0038482796	0.28987968	0.040434636	0.04479412	0.18713939	0.061748996	0.27124786	0.042436276	0.055299234	0.00089108926	9.483348e-05	3.6222587e-05	0.00011381873	1.9976389e-05	5.8371017e-05	6.244855e-06	1.7254341e-07	6.282355e-08	4.6433765e-06
n	1.3712038e-05	1.7533783e-05	0.00011045092	0.00040112596	0.029403847	0.040893454	0.041392613	0.21684968	0.07248728	0.20324449	0.053167075	0.33606085	0.0043775183	0.0014274415	3.7962396e-05	5.1123174e-05	4.5804147e-05	1.2114191e-05	5.8945393e-06	6.166152e-08	3.4854728e-09	3.6638246e-09
o	0.0014331178	0.0006881137	0.0021426647	0.004950468	0.049620938	0.059968907	0.06293226	0.22552298	0.15822624	0.24712752	0.07644846	0.10884756	0.0016859624	0.00011522	0.0001128959	0.00013316401	1.14445675e-05	3.0603544e-05	1.209572e-06	6.1532546e-08	3.3923977e-09	1.3507571e-07
s	5.555183e-05	6.1901665e-05	0.00012715528	0.00029066825	0.004225991	0.020967001	0.042590883	0.09312501	0.08485597	0.20653675	0.2826599	0.16901237	0.09067429	0.0008098279	0.0032462545	0.00055405986	3.5592893e-05	0.00015524958	1.1341855e-05	3.820704e-06	3.048791e-07	1.0717497e-08
c	0.0008428888	0.0003108016	0.0008279732	0.0022048142	0.013383873	0.033257827	0.060351536	0.098938085	0.1882785	0.19030236	0.23926713	0.15774727	0.009760873	0.0005066502	0.0014141945	0.002183167	0.00015596909	0.00025837633	6.9369084e-06	5.4809794e-07	3.209015e-08	1.9388547e-07
e	0.00016691849	0.00015445093	0.00034736155	0.0010536758	0.006621853	0.007879126	0.051067244	0.040944718	0.23465301	0.28150055	0.21522924	0.12281332	0.029297147	0.00027038655	0.0051418142	0.002366093	2.9260762e-05	0.0004379675	6.5007016e-06	1.4298823e-05	3.9957717e-06	1.0744775e-06
r	1.3144316e-05	1.9219762e-05	5.0856706e-05	0.00015409065	0.0034949353	0.008391155	0.030608997	0.05114463	0.080402516	0.23400457	0.23445481	0.24490702	0.10273604	0.00404133	0.0036167821	0.0011433547	0.0003660234	0.00030443087	9.912455e-05	2.836896e-05	1.3484813e-05	5.1557745e-06
r	0.00051671726	0.0007986445	0.001781299	0.002445763	0.043448944	0.008426075	0.012657707	0.05663566	0.041401118	0.36138892	0.08034854	0.37046307	0.015923586	0.0019430534	0.00039600863	0.0006382551	0.0003027987	0.00031889332	0.00013855178	1.6788333e-06	2.9441692e-06	2.1737582e-05
è	0.00010225194	0.00012957341	0.00027519884	0.00053946587	0.006769801	0.0027673175	0.023373622	0.020365434	0.0893866	0.2126962	0.13332532	0.40129182	0.08246647	0.010316422	0.00553521	0.0037252908	0.002749748	0.0013959992	0.0008128112	0.00040596497	0.001329593	0.00024000555
t	6.4126376e-05	9.362877e-05	0.00015941818	0.00025151894	0.0018872981	0.0017621785	0.00810541	0.009027854	0.035120502	0.059458278	0.065360926	0.66529715	0.12084599	0.019586178	0.0012198952	0.00079991383	0.010122381	0.00024871447	0.00043753104	7.644855e-05	1.7481341e-05	5.7209505e-05
s	0.005134262	0.003428104	0.006125987	0.011882786	0.03059081	0.018506246	0.0650148	0.042239115	0.19252257	0.2078308	0.21464418	0.1549385	0.03210698	0.00045930815	0.005668052	0.006729948	0.00049440644	0.00160619	4.163629e-05	7.747193e-06	1.6407589e-06	2.5918944e-05
o	5.0826624e-05	6.154029e-05	0.00015889821	0.00052288047	0.005862559	0.0053125867	0.03861793	0.035761457	0.19041106	0.28678074	0.17367773	0.21287265	0.039535787	0.0012863901	0.0046172454	0.0029617648	0.00021411148	0.0006899956	4.9371403e-05	0.00015971	4.6563666e-05	0.0003482587
m	6.7886256e-05	7.34017e-05	8.424218e-05	0.00011180389	0.0004918128	0.002217212	0.004664273	0.008165127	0.0124993585	0.03712941	0.16467378	0.12635663	0.5178185	0.009066131	0.09561289	0.011172302	0.0012035513	0.0066531138	0.0007902151	0.0009588312	0.00014284493	4.6683486e-05
a	0.0021302686	0.0017308592	0.0023115403	0.0035401084	0.0066337315	0.00826316	0.017542295	0.020479117	0.055930305	0.099252075	0.19827025	0.23768039	0.17053567	0.01052881	0.091138296	0.06165873	0.002189013	0.009628982	0.00042910772	8.7099e-05	3.440062e-05	5.7751095e-06
