 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.44749084	0.5501552	0.00013710551	0.002196661	2.0165153e-05	3.1961267e-08	3.7395007e-09	8.4131835e-10
p	0.9927549	0.0034734136	0.000106057916	0.0036606004	5.099079e-06	1.2168288e-08	9.230816e-10	9.7415756e-11
e	0.004592074	0.00050655537	0.96096206	0.033324692	0.0004184532	3.4267814e-05	4.8719714e-05	0.000113220995
t	0.94960046	0.01919359	0.024183216	0.007015811	6.0770676e-06	9.165354e-07	1.398426e-09	3.2717978e-10
à	0.014361023	0.004835481	0.92928135	0.035304032	0.015027943	1.1948114e-06	4.096706e-06	0.0011848895
c	0.071982086	0.015662814	0.8942405	0.017370112	0.00074393785	4.8593233e-07	3.4095373e-09	4.3374633e-09
i	0.10787252	0.0067344485	0.26749852	0.51253414	0.090011984	1.1138055e-06	5.4433845e-06	0.015341913
a	0.20650233	0.030551149	0.15160316	0.611105	0.00023229451	5.730054e-06	2.1754328e-08	1.9476971e-07
k	0.008239231	0.00064761186	0.1292571	0.8565174	0.0053245933	1.40267475e-05	3.8244785e-09	9.967466e-10
è	0.013883335	0.00051887875	0.052458428	0.28570494	0.643298	9.267784e-05	8.276296e-05	0.003960967
c	0.004212778	0.0016173719	0.8017679	0.110834874	0.081346355	0.00017642754	3.4077566e-05	1.0210213e-05
c	0.029116087	0.002385687	0.03366425	0.1024557	0.8067652	0.0010103803	0.0022945772	0.022308154
i	0.029203746	0.0033323148	0.025197102	0.21882997	0.6156699	0.018394751	0.05866848	0.030703725
a	0.004070367	0.0015295483	0.004976818	0.8906573	0.07324848	0.025052987	0.00015028802	0.0003141776
a	0.014507197	0.0051176664	0.0074117747	0.73881614	0.16552784	0.068502665	4.228663e-05	7.442883e-05
n	0.002001167	0.00021544199	0.008708719	0.22556353	0.47197065	0.290683	0.0008426268	1.4869438e-05
d	0.0016409218	0.00013000482	0.00148617	0.07244564	0.90547574	0.0113935955	0.001652405	0.0057754824
ì	0.02377407	0.017789243	0.007848019	0.14514521	0.5504542	0.21152271	0.02069428	0.022772366
n	0.00019076177	0.00010731332	0.003502416	0.019922165	0.85288566	0.10171271	0.017916497	0.0037625208
n	0.025078287	0.011039189	0.010323448	0.1336047	0.651565	0.12711403	0.021135898	0.02013939
u	0.0012473862	0.0008464597	0.0031396213	0.015244299	0.28301725	0.4845834	0.059082694	0.15283887
n	0.007152332	0.004188111	0.0015462597	0.019924775	0.006649823	0.793378	0.022956446	0.14420418
e	0.0033081989	0.00072714913	0.001901371	0.054298066	0.27688974	0.45457318	0.18574104	0.022561219
i	4.440161e-05	1.075453e-05	8.501674e-05	0.0018518935	0.01568244	0.79175055	0.17203349	0.018541457
g	0.0003722733	3.2121035e-05	0.0009131824	0.009631217	0.037160628	0.6274581	0.31880084	0.0056317193
e	6.49689e-05	9.366327e-06	9.072059e-05	0.00042922067	0.015159286	0.08488154	0.8844564	0.014908578
n	0.00012422202	7.030441e-05	0.00015219636	0.00053735345	0.002383372	0.4204533	0.51543206	0.060847174
i	0.00063363183	0.00018073614	0.006715355	0.0014059378	0.08389952	0.1783678	0.72699654	0.0018004345
t	0.0016414658	0.0009773927	0.005512017	0.0022230044	0.0025720263	0.12332611	0.5948697	0.2688783
ò	0.01627214	0.003861235	0.009767713	0.051326208	0.10404358	0.06951128	0.6737984	0.0714195
r	0.00027874732	0.00013241764	0.0031367196	0.00050810544	0.0050425255	0.027962435	0.67923135	0.28370768
i	0.004486743	0.0011848763	0.0032815167	0.007490849	0.010699174	0.021870526	0.85657257	0.09441372
</S>	0.014316856	0.009680283	0.0018346478	0.0075181695	0.00023294766	0.021641772	0.009762657	0.93501264
