 	è	che	stanno	ancora	alzati	</S>
è	0.9587147	0.040590007	0.00051441934	0.00017582647	5.159303e-06	1.2287946e-08
n	0.03576918	0.9334346	0.024474844	0.006312845	8.618556e-06	8.947878e-09
a	0.07534559	0.90498954	0.019363789	0.00029987333	1.0055002e-06	1.0445735e-07
s	0.034468118	0.9600106	0.0052443296	0.0002764038	5.7014773e-07	1.1266822e-10
t	0.17826177	0.57999724	0.24172024	1.0501806e-05	8.640947e-08	1.01416945e-05
a	0.22768538	0.66231436	0.109577686	0.00041782975	4.5482984e-06	1.7836811e-07
s	0.07369557	0.60681176	0.3123346	0.007129011	2.1585794e-05	7.4922914e-06
ù	0.13269237	0.09254573	0.7733669	0.00025862444	1.3430669e-05	0.0011229244
n	0.0054515204	0.34106585	0.6460513	0.001415239	0.005996752	1.940556e-05
e	0.022884138	0.080979496	0.87024593	0.024317335	0.000535848	0.0010373117
a	0.0018388394	0.006767152	0.07644283	0.91372633	0.00089335564	0.00033142036
n	0.00043424105	0.0043310598	0.10894778	0.80437297	0.08189143	2.2463862e-05
k	0.007488431	0.020606339	0.32389808	0.63804823	0.006929244	0.0030296694
ò	0.005632887	0.0064219474	0.04008511	0.83339757	0.024300052	0.090162516
r	0.00049925013	0.0009478744	0.015939906	0.25408643	0.09536181	0.6331647
a	0.087746955	0.043906022	0.14121161	0.30116463	0.10853904	0.31743178
o	0.018562313	0.010741557	0.012691342	0.035866898	0.4202095	0.5019284
r	0.010085941	0.010983941	0.008278172	0.0185247	0.93076575	0.021361547
t	0.23448077	0.14314052	0.22360061	0.031943392	0.04465888	0.32217577
ì	0.004394858	0.0038877807	0.006760791	0.036715712	0.061607458	0.8866334
</S>	0.00012659008	0.00012920558	0.0001654239	0.0003785282	0.03213718	0.96706307
