 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.9141261	0.082211666	0.001760002	0.0019006806	1.4947102e-06	3.316137e-08	1.7928968e-09
n	0.0039606155	0.995037	0.00031079294	0.00069025526	8.9913294e-07	3.377651e-07	2.5476012e-09
a	0.01408214	0.984533	0.0010058836	0.00034623596	8.226696e-06	2.4194618e-05	3.7822304e-07
a	0.0056356047	0.99422896	0.00013073666	4.7088247e-06	3.988488e-08	2.4200747e-10	1.5419428e-12
f	0.002307377	0.9937236	0.0034666962	0.00047860987	2.3553082e-05	2.557548e-07	3.2459524e-10
o	0.078641616	0.022929182	0.04874138	0.84611285	0.00044843106	0.0009968665	0.0021297182
r	0.036125857	0.8570775	0.10510811	0.0012641007	0.00039642802	2.7536376e-05	5.146229e-07
à	0.011809888	0.7857728	0.021596236	0.13577065	0.028378515	0.0150791835	0.0015926663
s	0.13447434	0.0648924	0.58280504	0.2101588	0.00758342	7.82774e-05	7.752043e-06
o	0.120595224	0.0100997025	0.074946314	0.7826986	0.0005047971	0.0005092917	0.010646121
t	0.030355027	0.010049843	0.8539047	0.10308385	0.0025891745	4.066795e-06	1.32963605e-05
o	0.005490069	0.00058146805	0.024728047	0.9672834	0.0008950594	0.00015437373	0.0008675391
t	0.0018628411	0.0027210598	0.1682414	0.6824545	0.14449987	0.0002168877	3.4863656e-06
s	0.0031832305	0.00012714551	0.0077774245	0.9769125	0.008420576	0.0016799677	0.0018991394
o	0.002714726	0.0052078767	0.11301434	0.8505818	0.01846702	0.00821603	0.0017983046
m	0.0007481825	0.0006325343	0.0054445323	0.04580493	0.94412106	0.0020516473	0.0011971907
ì	0.008042156	0.0033520905	0.012594321	0.41375312	0.17451468	0.36829084	0.019452835
p	0.0008311176	0.0007642258	0.010859959	0.29205182	0.5725668	0.088100955	0.03482507
à	0.048468333	0.0058409367	0.029689187	0.22588757	0.095432244	0.56997913	0.024702631
s	0.0013115606	0.00055244967	0.0033800635	0.03272912	0.47015896	0.27254733	0.21932054
s	0.27233097	0.02715453	0.19196956	0.42522773	0.022929221	0.045655914	0.014732082
i	0.00056717766	0.00023274518	0.0015131425	0.010488591	0.02523243	0.033840075	0.9281258
n	0.0026823427	0.0016997844	0.0035446011	0.0015413581	0.26002946	0.05593895	0.67456347
i	1.7380486e-05	3.4823881e-06	2.4240851e-05	0.001207014	0.07111693	0.8916917	0.035939336
m	6.707114e-05	3.8380083e-05	9.5643925e-05	0.0006846967	0.20160204	0.66555226	0.13195987
è	0.0035956558	0.0011484638	0.0026969644	0.011158786	0.034025297	0.905697	0.041677803
r	3.593863e-05	2.3352059e-05	6.7595654e-05	0.00066433643	0.04725809	0.5901379	0.3618128
a	0.0012147167	0.00026965683	0.0007163125	0.001808895	0.0073121213	0.810723	0.17795531
</S>	0.0027289612	0.0014758563	0.0020368933	0.0005656607	0.013282872	0.11891033	0.8609994
