 	non	mi	aspetti	che	non	vengo	</S>
m	0.102062024	0.89730257	0.00019477437	0.00022695983	0.00020736709	6.152339e-06	2.0613464e-09
ì	0.0010626556	0.21882604	0.77162635	0.008211335	0.00020264392	5.327261e-05	1.7665236e-05
m	0.0058925506	0.9504542	0.025439026	0.014511165	0.0036998633	3.1634581e-06	1.6852646e-09
e	0.0068536396	0.6286087	0.3520024	0.011331025	0.0009306244	0.00022431792	4.9293874e-05
m	0.050168034	0.9055886	0.012097936	0.03173012	0.0004079951	7.3062893e-06	5.192569e-08
ì	0.0007643325	0.048736665	0.8567751	0.05480382	0.0035718798	0.03511593	0.00023230001
n	0.013294463	0.36054698	0.497579	0.10716742	0.014913265	0.0064797457	1.9089282e-05
e	0.019835532	0.2058017	0.4993266	0.19807334	0.022000793	0.054611456	0.0003506174
k	0.004989668	0.016388655	0.0039877505	0.901846	0.07215789	0.00062370196	6.333039e-06
a	0.004750136	0.028685464	0.26955894	0.18634185	0.03343415	0.47103238	0.0061970707
e	0.00284448	0.0076560993	0.018936148	0.75190735	0.19020164	0.026180923	0.002273338
n	0.0017348849	0.0033270025	0.014227649	0.18941721	0.7200901	0.071069166	0.00013400885
è	0.0003071547	0.0009428614	0.013152527	0.012565564	0.013720038	0.94227046	0.017041463
r	0.00013493311	0.00015918352	0.0029832725	0.014008354	0.42619544	0.53927284	0.017245961
k	0.0017544145	0.0018458086	0.004902597	0.0071682883	0.025262395	0.915786	0.043280557
u	0.017774116	0.033726484	0.020273717	0.045572624	0.037707347	0.19555692	0.6493888
m	0.061050605	0.094904095	0.006095259	0.11180321	0.1644155	0.06189206	0.49983937
e	0.025801595	0.037087485	0.032372892	0.0419969	0.0494594	0.7308603	0.08242147
</S>	0.009835226	0.008538037	0.0013522954	0.022825787	0.09381039	0.26781964	0.59581864
