 	loro	non	vengono	non	li	aspettiamo	mangiamo	</S>
c	0.937833	0.04593463	0.004640401	0.011495382	8.62168e-05	1.0342735e-05	3.2236038e-09	2.9708729e-09
ì	0.93015575	0.0314237	0.01431558	0.023605598	0.0001985924	5.4762077e-05	1.75961e-05	0.00022831616
n	0.7096271	0.26201835	0.015320915	0.012951603	7.7342935e-05	4.704026e-06	1.920109e-11	1.14706626e-10
i	0.58841527	0.287081	0.11610099	0.008329802	2.9192543e-05	4.2634267e-05	8.916337e-09	1.1618155e-06
e	0.03804827	0.91172516	0.049825817	0.00036210674	3.4755696e-05	3.9119145e-06	1.5668605e-11	3.5419272e-12
n	0.70522577	0.25519246	0.032741908	0.0064472775	0.00037427974	1.831687e-05	8.5952e-10	2.0876499e-10
è	0.15627189	0.12136416	0.4706093	0.15246107	0.017981596	0.08094815	4.4751405e-06	0.0003593321
r	0.074083224	0.7196078	0.18159021	0.023302464	0.00065676146	0.00075959164	1.4309542e-09	6.7798958e-09
k	0.096730106	0.32434985	0.4521407	0.08898825	0.0040681777	0.033712912	1.2996229e-07	9.921618e-06
o	0.018424692	0.13036469	0.81038946	0.028854454	0.0070585073	0.0049030646	1.039078e-06	4.067468e-06
t	0.0011077357	0.06281305	0.78099626	0.12629595	0.028486282	0.00029558496	1.8946722e-07	4.917718e-06
t	0.032494728	0.056990664	0.41942406	0.22896327	0.06761058	0.1944492	4.717958e-06	6.279965e-05
e	0.007915295	0.03354071	0.5778604	0.16354717	0.08896898	0.12793665	0.00013692604	9.384163e-05
e	0.0006836181	0.008485858	0.06730747	0.31646413	0.57350063	0.03347337	1.40634065e-05	7.0890164e-05
t	0.00065079244	0.0010970206	0.0038528112	0.18654345	0.76465136	0.04306119	0.00014217122	1.1758138e-06
u	0.00037460215	0.00043905244	0.004025899	0.01126096	0.046332866	0.93594927	0.00082843314	0.0007889081
s	8.714139e-05	0.00034030224	0.00129743	0.093333386	0.7446891	0.1579811	0.0021841754	8.726946e-05
m	7.500634e-05	9.63557e-05	0.0012163641	0.0030913132	0.047568806	0.9446887	0.0027193038	0.0005441235
è	0.0033828856	0.005575133	0.022062894	0.033531692	0.13659507	0.6941744	0.08259797	0.022079945
n	0.00020208693	0.0004209528	0.0031915815	0.017000573	0.059090868	0.79076827	0.120806664	0.008519021
o	0.024123123	0.033644732	0.07095585	0.05035846	0.106929265	0.48101333	0.20835705	0.024618153
m	0.03176385	0.06713758	0.07799166	0.11452022	0.30004686	0.2935137	0.03484374	0.08018237
e	0.008185935	0.008836347	0.014799335	0.017757667	0.040114895	0.5261987	0.38148084	0.0026262992
t	0.0055207647	0.00881608	0.010597467	0.028531384	0.12487032	0.2804427	0.47026068	0.07096052
r	0.0044759926	0.0044129933	0.011294903	0.0095656505	0.037222795	0.82279956	0.10552573	0.004702466
ò	0.00088106893	0.0010757355	0.0017491827	0.0028480676	0.009672387	0.17809683	0.5579584	0.24771827
m	5.9119448e-05	7.66809e-05	8.819683e-05	0.0005420666	0.0032800771	0.2938534	0.3122808	0.38981965
e	0.002928944	0.0028306532	0.0033872153	0.0038918683	0.008365341	0.3582986	0.6126948	0.007602593
</S>	0.004455335	0.008040134	0.0067030066	0.0076698354	0.014739957	0.0068106805	0.08855624	0.86302483
