 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.9141261	0.082211666	0.001760002	0.0019006806	1.4947102e-06	3.316137e-08	1.7928968e-09
n	0.0039606155	0.995037	0.00031079294	0.00069025526	8.9913294e-07	3.377651e-07	2.5476012e-09
a	0.01408214	0.984533	0.0010058836	0.00034623596	8.226696e-06	2.4194618e-05	3.7822304e-07
v	0.0056356047	0.99422896	0.00013073666	4.7088247e-06	3.988488e-08	2.4200747e-10	1.5419428e-12
o	0.3830863	0.13964568	0.054526675	0.42167735	5.754715e-05	0.00018079473	0.00082565093
r	0.034306575	0.9466351	0.01879951	0.00019643841	5.9944512e-05	2.4078583e-06	3.8061735e-08
à	0.009610421	0.87821907	0.013867992	0.079973966	0.010545093	0.006910996	0.00087254256
s	0.23379451	0.17587766	0.47548714	0.10976531	0.0050383694	3.4247856e-05	2.7088988e-06
o	0.17324618	0.013726047	0.093529336	0.71107805	0.0002079822	0.0002132519	0.007999144
o	0.02739195	0.00880527	0.932042	0.031504657	0.00025358392	6.196723e-07	1.894986e-06
s	0.0025239286	0.0074543753	0.17612168	0.7686043	0.045246158	4.9567258e-05	3.5753313e-08
s	0.0038008553	0.00011509622	0.009040557	0.9850751	0.001254506	0.00014830209	0.00056557986
o	0.0036932414	0.0067086313	0.22231361	0.76342934	0.0032761428	0.0005028706	7.618888e-05
m	0.002753803	0.0021873557	0.0436035	0.24480365	0.70558494	0.0007238941	0.0003428384
ì	0.006283516	0.0016383507	0.01214465	0.6699625	0.08403763	0.2096203	0.016313087
k	0.001407174	0.0015116755	0.034661304	0.62947094	0.26907727	0.05200964	0.011862041
a	0.07496635	0.009732775	0.056412827	0.47528368	0.07575466	0.29258808	0.015261604
m	0.0038453103	0.0016346715	0.010900466	0.01947278	0.8633865	0.061536204	0.039224043
è	0.001158182	4.7016543e-05	0.00037842192	0.022555187	0.06860078	0.8956265	0.011633833
r	0.0023145962	0.0007038049	0.004474256	0.027968442	0.32902044	0.5466257	0.088892765
i	0.040848255	0.00422376	0.023645272	0.06903025	0.024083309	0.7397387	0.09843041
</S>	0.010962095	0.004220249	0.008547769	0.0016287804	0.0986167	0.046552394	0.829472
