 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a	0.9924711	0.0004082502	0.0056552263	0.00015590117	0.00075893156	2.6499456e-06	0.0005477855	2.1823338e-08	2.6122624e-10	1.1505515e-07	3.0843356e-08	6.700779e-10	9.075543e-11	7.679946e-10
n	0.87674844	0.0025096836	0.11975081	5.9024776e-05	1.8505096e-05	1.8307278e-06	0.00091124943	1.0188636e-07	1.123084e-08	6.176857e-08	8.532609e-08	8.2222115e-08	2.0195992e-08	2.1688047e-09
ì	0.000100761106	0.9942258	0.0055404613	7.6696175e-05	4.8732113e-06	5.0085932e-06	4.4948858e-05	6.8812517e-07	5.3030996e-10	5.6247266e-08	4.3985086e-08	1.00012345e-08	6.3933294e-07	9.280685e-08
c	0.00025853625	0.9599419	0.039408166	0.00027930693	5.4870173e-07	2.3502139e-07	0.000111236004	4.744066e-10	1.3815119e-12	1.0586214e-09	6.359824e-10	9.832319e-11	6.898781e-11	7.415208e-13
h	0.00033706237	0.9281592	0.07090394	0.00046080278	1.24768585e-05	2.868424e-06	0.00012357486	1.2161573e-08	1.7864687e-11	3.079648e-08	5.613421e-09	1.391572e-10	8.796466e-10	7.728788e-09
e	0.033636827	0.6438143	0.28633338	0.025273653	0.0025592977	8.759724e-05	0.008285322	2.1279936e-07	2.8466494e-09	6.9164757e-06	2.4635171e-06	3.208595e-08	1.1815604e-09	9.0933684e-11
t	0.00061369	0.006138194	0.99287087	0.00034992103	2.711933e-05	8.15062e-09	2.828127e-07	1.833355e-11	8.77629e-12	1.5049885e-10	4.6802817e-10	5.858213e-12	1.0222844e-14	2.1019937e-17
o	0.00021306802	0.088342935	0.71280843	0.18257406	0.014996637	0.0004894082	0.0005740208	1.0866945e-06	4.417074e-08	2.2816138e-07	7.556536e-09	3.025596e-10	1.7016755e-10	1.2013541e-07
r	0.0001256972	0.09850108	0.87551856	0.025110073	0.0006547304	1.03585835e-05	7.941994e-05	3.5132896e-08	5.4079397e-10	1.4988192e-08	1.8801913e-08	5.630859e-10	6.039446e-12	6.543694e-14
ì	0.00016078122	0.49287602	0.10121037	0.3913879	0.0034542894	0.004951532	0.005919763	1.3241031e-05	1.3520497e-07	1.9197432e-05	5.3870474e-07	4.7337343e-09	3.6158954e-09	6.1751816e-06
s	3.289343e-05	0.12056249	0.12109183	0.75667125	0.0011443435	0.00043094627	6.4031876e-05	2.1465885e-06	5.687451e-10	9.532431e-08	8.062268e-09	9.380737e-11	2.7537266e-13	1.3199256e-12
o	0.00092337845	0.04913956	0.23255292	0.6324166	0.07635633	0.0063013313	0.0022900242	1.4576978e-05	4.260271e-07	4.357939e-06	9.3256794e-08	8.907379e-10	9.871401e-11	4.18972e-07
n	0.00076551	0.0073561147	0.2740888	0.27103752	0.44082782	0.0044156667	0.0014997653	6.762873e-06	2.1405431e-07	8.198703e-07	9.1172876e-07	5.2979523e-08	3.934345e-10	1.705622e-12
t	0.00012461896	0.015631542	0.04869852	0.6617776	0.17322372	0.08837374	0.011968899	0.00015594836	3.7281157e-07	4.3141856e-05	1.7949769e-06	1.4785818e-08	1.0044617e-09	5.1216904e-08
a	0.0011464349	0.031903796	0.06303199	0.78373945	0.107431136	0.00998869	0.0026508442	4.845671e-05	9.762881e-06	4.109703e-05	7.827127e-06	5.335588e-07	8.404891e-10	1.1340389e-09
c	0.0005153656	0.0046414235	0.037760913	0.11914054	0.7630363	0.061213646	0.01319014	0.00046744687	4.6260957e-06	1.6698785e-05	1.1957324e-05	9.3600295e-07	1.3928671e-08	1.520809e-10
e	0.003121598	0.008198782	0.05614233	0.23355082	0.42954248	0.25010613	0.015954217	0.0014659009	0.0002463858	0.0015749439	7.199322e-05	6.7233043e-07	2.9871593e-08	2.3710503e-05
r	0.0003294295	0.0065102004	0.015261584	0.20553282	0.52125186	0.23092097	0.014915174	0.004946504	2.7430448e-05	0.00018196848	0.00010594605	1.4783708e-05	1.1264203e-06	1.76082e-07
ò	0.000404858	0.07608461	0.009590769	0.5296764	0.012497801	0.34891593	0.014899524	0.0063248877	5.588191e-06	0.0014880357	7.050953e-05	3.1190817e-07	3.3910872e-08	4.0705487e-05
o	6.697202e-05	0.008079316	0.001604359	0.07793468	0.044420287	0.7344104	0.007950314	0.12505378	0.00016543138	0.00028534993	2.7233187e-05	1.6544241e-06	2.503892e-08	1.393257e-07
c	5.0549384e-05	0.0026833664	0.0009826323	0.01036777	0.080532946	0.5805584	0.1900354	0.13230026	0.0003076775	0.0018656406	0.000289615	2.5436888e-05	1.8424741e-07	1.1928601e-09
e	0.00012979569	0.0036900935	0.0032868765	0.016129998	0.028170884	0.7758043	0.024627853	0.100379966	0.003595278	0.042327613	0.0014627619	9.054146e-06	1.6093458e-06	0.00038395845
r	0.00021281313	0.0013029014	0.0016891643	0.011019042	0.1969018	0.46543413	0.14972706	0.16113254	0.002242343	0.0066626435	0.002870555	0.0006983806	8.318049e-05	2.350668e-05
ò	0.00014614651	0.01922228	0.0015261136	0.04276696	0.004928897	0.7969208	0.010941272	0.11367078	9.009288e-05	0.009015551	0.00061785	4.616573e-06	5.6450614e-07	0.00014813319
e	2.39232e-05	0.0017762732	0.00016420321	0.002623775	0.0028125437	0.16133212	0.018873699	0.79994833	0.005358857	0.0063716946	0.0006330819	7.3358875e-05	1.4522717e-06	6.6733437e-06
n	2.9203886e-05	0.0018434108	0.0002536166	0.0012600761	0.007034436	0.16580747	0.26581332	0.5155444	0.0058287554	0.031648785	0.004325033	0.0006046317	6.8293543e-06	8.4860915e-08
ì	9.69713e-06	0.0014773518	0.0001683793	0.001261789	0.0025383658	0.343696	0.03358729	0.5014852	0.00415205	0.105446905	0.005758858	0.00012098576	7.3234505e-06	0.00028974895
c	2.7216763e-07	8.2478975e-05	4.063805e-06	0.00012287023	0.00018428372	0.06107862	0.034324024	0.880614	0.0066093206	0.015123664	0.0014167986	0.00042930403	7.2164785e-06	3.1414124e-06
h	1.3850996e-05	0.0037814262	0.00021459952	0.0028370277	0.0017865524	0.28468004	0.027494652	0.64529175	0.01014106	0.02112494	0.0020301247	0.00038164802	2.4492649e-05	0.00019779302
e	0.025871092	0.1828215	0.06721193	0.043088503	0.08013235	0.072274454	0.054327663	0.26116434	0.12424056	0.058203258	0.015239753	0.011042842	0.0024686982	0.0019130292
è	0.002297525	0.0069348323	0.0033504402	0.00090713106	0.007743336	0.008738175	0.130664	0.10582076	0.019114207	0.23062573	0.31332293	0.13482581	0.024589421	0.01106562
r	3.479725e-05	0.0035037107	0.00021762348	0.0012889105	0.0010823497	0.058401227	0.06151304	0.76594675	0.013523824	0.07838059	0.013326943	0.0027164673	5.2544387e-05	1.1231024e-05
t	0.00064575445	0.0034933602	0.0026693472	0.002259236	0.013737554	0.01834619	0.0501991	0.037021026	0.46180132	0.29302406	0.07795206	0.03474073	0.0014483463	0.002661956
o	4.6218775e-05	8.861011e-05	0.0001136655	0.00029743847	0.0026518367	0.01254897	0.03023743	0.0723742	0.71110594	0.09256974	0.02960829	0.04093615	0.0025875056	0.0048340326
n	3.356706e-05	1.9214804e-05	4.9901053e-05	1.5597081e-05	0.00043511542	0.00068560283	0.046821952	0.008970128	0.0071643507	0.13055244	0.38995558	0.3499435	0.059460238	0.0058928886
t	2.650374e-06	0.00021574882	3.1585452e-05	0.00015307244	0.0006371471	0.020582058	0.08376957	0.2125182	0.09965508	0.38694844	0.11249361	0.0739154	0.008208077	0.0008693657
a	0.00032064092	0.003015122	0.00062068243	0.00097402954	0.0029911243	0.012158694	0.029913286	0.10910956	0.31015188	0.24141979	0.12006086	0.16161275	0.005712494	0.0019391638
n	8.885768e-06	4.9734175e-05	1.7943412e-05	1.3666846e-05	0.000118991105	0.00055256503	0.01295209	0.015162116	0.0051832455	0.11014664	0.23765609	0.51125735	0.09461551	0.012265215
a	8.817998e-06	0.0003718763	6.702806e-05	0.00019646091	0.00082287635	0.014231269	0.038833935	0.11608996	0.17161791	0.43273598	0.12813608	0.08506508	0.007233707	0.0045889206
s	8.7967453e-07	4.493838e-05	4.685197e-06	1.0587646e-05	5.0518545e-05	0.0015368874	0.021544341	0.06818717	0.006921843	0.13062295	0.161029	0.47909302	0.11518195	0.01577124
e	0.00010503717	0.0023165261	0.0005450556	0.0007940551	0.0035683124	0.019373477	0.040329833	0.076390736	0.22083056	0.47104913	0.11799562	0.042390015	0.0014010107	0.0029106722
g	3.9122025e-07	1.9947953e-05	2.1916426e-06	5.0521626e-06	2.3781902e-05	0.0007621437	0.011498708	0.03994176	0.0054140217	0.08802978	0.116984434	0.5315124	0.15483662	0.050968792
r	0.00011227525	0.0010353618	0.00039635214	0.0006472629	0.0014905784	0.013475632	0.009320728	0.11683195	0.26235142	0.41390824	0.11394104	0.03713083	0.01186083	0.01749749
à	2.6524915e-05	0.00025146658	6.451301e-05	0.0001401948	0.0005350207	0.005587504	0.0065503865	0.17662238	0.17228836	0.08159178	0.04610732	0.093403086	0.24311796	0.17371342
n	5.595823e-05	0.002145751	0.00011478117	0.00028251682	0.00021428861	0.0019753443	0.0017967224	0.0553925	0.027075764	0.030904474	0.022984479	0.037889227	0.030719688	0.7884486
i	0.0014916558	0.012904962	0.0033856663	0.0030429792	0.007423858	0.012913563	0.01403398	0.038275003	0.37000328	0.25475407	0.11758814	0.11205497	0.020137103	0.031990856
ò	0.00017985184	0.0003523046	0.0001874605	4.3711476e-05	0.0002213776	0.00015062923	0.0025776324	0.0013319398	0.000632112	0.020942278	0.10572335	0.23482406	0.24165645	0.3911768
l	3.9981147e-05	0.0057919114	0.00019926974	0.0010568728	0.00043928064	0.019255042	0.024689663	0.31251562	0.020996109	0.19121145	0.14053346	0.1797849	0.049314648	0.054171834
o	0.00055552705	0.006601211	0.0016767483	0.0019276454	0.004033142	0.0102212	0.014035275	0.02414771	0.16823192	0.18639147	0.11838584	0.161647	0.1199732	0.18217203
</S>	5.622611e-05	0.00013580474	6.7777146e-05	2.9831432e-05	0.00010832441	0.000121480596	0.0010807434	0.0013383636	0.0008402234	0.015150024	0.053877063	0.15603435	0.26456293	0.50659686
