 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
e	0.96456313	0.022924883	0.0031758507	0.00029720948	0.008982952	3.502897e-05	1.9446048e-05	1.1366099e-06	3.3404257e-07	5.9370504e-09	6.55035e-10
d	0.9458128	0.013709981	0.012641729	0.00095494185	0.026848935	6.6002585e-06	7.033977e-06	9.226522e-06	8.695673e-06	8.440063e-10	2.3192273e-10
e	0.027791386	0.9486144	0.016213905	0.002887709	0.0041005453	0.00024264616	5.42015e-05	1.3449882e-06	1.0964474e-07	7.7672135e-05	1.6006981e-05
r	0.51614547	0.2986758	0.17343265	0.007395304	0.0038241236	7.222944e-05	1.2690772e-05	0.00033758362	0.00010411479	6.706311e-10	4.9643817e-10
f	0.006607474	0.9743669	0.011089026	0.004171691	0.0036216432	2.001017e-05	6.729767e-05	4.5726303e-09	2.4871713e-10	3.128404e-06	5.2976513e-05
ì	0.0888137	0.6478217	0.19072402	0.05483513	0.016323028	0.0014429513	3.9235903e-05	1.5341118e-07	4.1368732e-08	1.0409777e-08	4.0393164e-08
m	0.004637703	0.9653215	0.029014483	0.0007848658	0.00023062155	7.0728856e-06	3.6707788e-06	2.3247277e-07	5.472517e-08	2.6180733e-10	1.5280936e-10
u	0.032078803	0.91929245	0.041376997	0.0049571726	0.0022258793	2.3094513e-05	1.0552889e-05	2.0467863e-09	1.4652987e-10	2.5617926e-08	3.4978624e-05
e	0.0064332183	0.0090878885	0.8720255	0.105938874	0.0062705046	0.00023431791	3.2904588e-06	3.011368e-06	3.2638375e-06	2.5178502e-09	2.6240905e-08
n	0.007387027	0.0047421516	0.33642998	0.55822086	0.08376889	0.008793629	0.00054488576	9.714176e-05	1.537532e-05	7.345497e-10	1.7248919e-10
è	0.0057553425	0.16354458	0.15357976	0.6146721	0.033375993	0.020008644	0.00902956	3.878762e-07	1.68178e-08	4.2703758e-07	3.321322e-05
e	0.0020012027	0.0570719	0.21813828	0.5429633	0.16328017	0.010232806	0.006308058	3.2342589e-06	8.8921934e-07	4.527277e-08	5.8080182e-08
r	0.0076527973	0.0056010503	0.034907196	0.2825991	0.42508996	0.10674392	0.13582109	0.0012912304	0.0002926384	8.456059e-07	1.8447223e-07
t	0.001699692	0.016817054	0.032392565	0.47287458	0.06751831	0.12603153	0.28217807	0.00027124514	2.1588787e-05	2.9195144e-05	0.00016618076
o	0.00792442	0.045153856	0.08325844	0.3581791	0.0750471	0.2769301	0.13826086	0.0071401005	0.0039494876	0.0033119738	0.00084464345
m	0.002549971	0.0007436503	0.016108735	0.12332942	0.21086863	0.43634978	0.14768489	0.029986713	0.03091351	0.001043457	0.00042130717
è	0.015802288	0.036748484	0.051109448	0.1891234	0.06716184	0.3796255	0.24237588	0.014033199	0.0028892944	0.00021299263	0.0009176989
n	0.00047633494	0.0021227484	0.009535421	0.1391688	0.096081585	0.5074454	0.21629038	0.0076165167	0.004040941	0.015210119	0.0020118183
a	0.013554726	0.023823023	0.042397384	0.14154369	0.076223806	0.47886774	0.19015686	0.018026143	0.010647139	0.001911705	0.0028478918
a	0.0012343342	9.4373034e-05	0.0032992023	0.018112585	0.056253932	0.104577914	0.082513325	0.21246989	0.50269115	0.014466687	0.004286631
n	0.00030397667	6.720631e-05	0.00067579304	0.0075375536	0.04444579	0.08169422	0.3082106	0.23164429	0.32120013	0.0041186824	0.000101756144
k	0.0009896675	0.0024242485	0.0035750694	0.038419895	0.023831876	0.22151227	0.65856636	0.0366199	0.010015224	0.00096070307	0.0030847725
ò	0.0010853481	0.0011279045	0.0022698003	0.007341028	0.008489385	0.06197045	0.06747254	0.38585868	0.31825212	0.11578798	0.030344686
r	4.6358702e-05	0.00014956755	0.00028715355	0.0039065806	0.0070559	0.064774476	0.1690311	0.14815168	0.08669645	0.4631991	0.056701675
a	0.0020768608	0.004419744	0.004560083	0.012761638	0.01181965	0.07596407	0.10436604	0.10125933	0.09834504	0.4589922	0.12543537
e	0.00023178603	6.236334e-05	0.00039657662	0.0010603537	0.0021291578	0.005741097	0.009801872	0.060024478	0.17737581	0.61277395	0.13040254
t	0.0008451633	0.0002256587	0.0009798177	0.00317739	0.010672101	0.01660995	0.059049644	0.19252962	0.54710335	0.15239263	0.016414706
t	0.0060891774	0.009842004	0.010702239	0.04304881	0.032117207	0.14966759	0.31686154	0.10181203	0.07772199	0.029060092	0.22307725
ù	7.401851e-05	9.49911e-05	0.00014015744	0.0004705913	0.0008518874	0.0049271453	0.011771814	0.16769975	0.20891471	0.26787803	0.33717683
</S>	8.509867e-06	8.124533e-06	1.501271e-05	5.666251e-05	0.00014741551	0.00054756884	0.0021822075	0.013218068	0.034586053	0.20688903	0.7423413
