 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
ì	0.9992762	0.00043460465	7.334982e-05	0.00021549255	2.1816548e-07	1.07909145e-07	3.6723377e-10	2.2267355e-10
s	0.9563014	0.043524213	0.00016632922	7.929706e-06	1.0485299e-08	1.0325088e-07	5.40664e-10	1.4080195e-10
o	0.82630837	0.1727984	0.0008834758	6.083899e-06	1.16816814e-07	3.489384e-06	3.3700463e-08	7.558289e-08
t	0.98986405	0.010025853	0.000109539214	5.7344954e-07	1.017905e-09	4.45043e-09	4.8883553e-12	1.5160896e-13
r	0.09666253	0.8988093	0.00448396	4.3847678e-05	4.7668085e-08	3.310759e-07	1.6137951e-09	1.160473e-08
a	0.99180883	0.004591841	0.0032864981	0.00031176358	6.744372e-07	3.4256612e-07	2.946815e-10	2.0473002e-11
ù	0.5857452	0.13101427	0.28076014	0.0024659089	8.678629e-06	5.768222e-06	5.1638214e-09	3.5407208e-10
d	0.0009231809	0.5353729	0.46285167	0.00070674106	2.5485222e-06	0.00014288568	1.0504586e-08	2.6953937e-09
i	0.010117288	0.6664232	0.29686132	0.02648426	5.1457373e-05	6.181902e-05	1.8159753e-07	4.952738e-07
ì	0.010787027	0.022491252	0.8734294	0.09310391	0.00018129782	7.1915056e-06	1.877627e-08	1.8212779e-09
r	0.000553677	0.051793046	0.92586184	0.02165864	4.8881e-05	8.3964085e-05	1.0140207e-08	4.714292e-10
t	0.015799873	0.16545063	0.49039066	0.32494	0.0024052563	0.0010122185	7.9063364e-07	5.342812e-07
e	0.005299828	0.061282616	0.421402	0.50253624	0.008433493	0.0010205825	2.4128649e-05	1.1615632e-06
g	0.0071684243	0.0007089269	0.10071226	0.8038513	0.08689109	0.00064272503	2.2156964e-05	3.1210516e-06
r	0.004240821	0.031424787	0.1332215	0.7576704	0.066355005	0.006812517	0.00023007138	4.4900287e-05
a	0.0014124975	0.005311801	0.2043672	0.687022	0.07973334	0.010680348	0.011210609	0.0002621386
m	0.0041259285	0.002128112	0.08111577	0.45091334	0.44370946	0.01721744	0.0004919927	0.00029793958
m	0.014757626	0.061603773	0.09383834	0.59304965	0.16806239	0.051250044	0.016256224	0.0011819152
è	0.0062020314	0.013846104	0.029888067	0.2712869	0.3972864	0.05943139	0.21903302	0.0030261332
n	0.0024902269	0.0058763023	0.09478507	0.5971802	0.27539164	0.0093248375	0.010315859	0.0046359203
o	0.010007973	0.026934374	0.07186823	0.4176345	0.35625803	0.07038523	0.044320416	0.0025912824
t	0.0068007032	0.00039423894	0.012910064	0.124570966	0.66682535	0.18179935	0.0042597647	0.002439592
è	0.0016414609	0.010143656	0.010209165	0.09588043	0.48354504	0.39037102	0.0068491725	0.0013600949
s	2.1882182e-05	0.000441593	0.010316182	0.036957245	0.40480492	0.5405212	0.0065208687	0.00041607997
s	0.020501627	0.07423583	0.05392622	0.09279939	0.31919503	0.41321027	0.023998108	0.0021335005
e	0.00073501375	0.0016295861	0.005047652	0.08450644	0.695772	0.08927838	0.058068346	0.06496255
r	0.002083555	4.0696556e-05	0.0010938428	0.016303737	0.22886844	0.59587985	0.10015087	0.055578988
u	0.00022021109	0.0005670156	0.002530722	0.009296941	0.16646565	0.7488534	0.068525724	0.003540345
c	0.00018460273	5.9665803e-05	0.00078945473	0.005006658	0.09177354	0.7795326	0.084776305	0.03787714
h	0.002722142	0.005463364	0.008501516	0.023370048	0.10727667	0.18073896	0.66240066	0.009526636
r	0.00033193917	0.0004234701	0.0007588789	0.003191549	0.031367164	0.027057158	0.88763493	0.049234923
ò	0.00016993546	0.00019608815	0.00059006386	0.0028949138	0.04227748	0.03795574	0.84859675	0.067319036
n	0.00042783358	0.00044073933	0.0011576778	0.0018006575	0.009356469	0.027754316	0.4766268	0.48243552
u	0.008558299	0.016668122	0.015458777	0.030916447	0.085130736	0.11713303	0.7036509	0.02248368
a	0.01386481	0.00021631786	0.001963347	0.0028335939	0.0059597464	0.028390566	0.03306457	0.91370714
m	0.0038035954	0.0010649725	0.0068817455	0.002753894	0.011580536	0.64002395	0.16658244	0.16730884
p	0.00038000822	0.00076631084	0.0007167224	0.0013157837	0.007842197	0.047192216	0.93378395	0.008002746
ì	0.0011518281	0.0012094423	0.0010195376	0.0014400041	0.0071935146	0.021412674	0.92329615	0.0432768
</S>	0.0013894568	0.00090480654	0.0019238878	0.001600281	0.0040376503	0.012049129	0.5585013	0.41959348
