 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
a	0.92414457	0.004023002	0.06804204	0.002159584	0.0013967905	0.00019211513	3.988198e-05	1.924674e-06	1.2856661e-08	1.5572881e-09	7.975934e-11	4.3974113e-10
n	0.17759788	0.81296533	0.005765235	0.0011984196	0.0014939079	0.0009383494	1.39048e-05	2.6917472e-05	5.359911e-09	2.0844373e-09	9.786057e-08	3.3431272e-10
è	0.00077908876	0.0005879547	0.8998642	0.08836544	0.010223516	0.00011298498	2.4846553e-05	3.8926624e-05	2.1496264e-08	6.403318e-08	2.6110542e-06	2.6511773e-07
r	0.000576769	0.008107343	0.96962905	0.017998096	0.0035375636	0.000118174954	3.293457e-05	8.1369995e-09	1.7227367e-09	5.033513e-10	2.681199e-10	1.0984006e-11
t	0.0003736715	0.0016300201	0.7978706	0.18731324	0.012697588	0.0001103839	4.4229337e-06	1.437916e-09	1.1143615e-09	1.4799083e-10	1.6427022e-10	6.087591e-10
i	0.0019151905	0.00797224	0.64137363	0.28925735	0.058391232	0.001034127	5.6101126e-05	7.9236486e-08	9.450291e-09	4.658037e-10	2.2153057e-13	1.2153939e-12
n	0.00074554357	0.024875646	0.31631288	0.2775824	0.3659664	0.014503202	1.3801136e-05	6.323901e-08	4.4268242e-09	1.3239634e-10	2.55686e-13	2.7399072e-15
è	2.897571e-05	0.00029770186	0.29549345	0.54964745	0.15175726	0.0027318671	4.3288706e-05	2.2845594e-09	1.1181538e-08	5.3719823e-10	7.083123e-10	2.560738e-09
s	2.4061768e-05	0.0023082155	0.43113542	0.45640278	0.108816296	0.0012571345	5.6008226e-05	2.720646e-09	6.6743966e-09	3.321478e-10	4.9373296e-12	1.7369582e-12
s	0.00044497786	0.00028134935	0.4458502	0.3690418	0.17973171	0.004568761	8.121242e-05	1.1034722e-09	3.2735343e-08	4.5035312e-10	5.5533705e-10	1.2511761e-08
u	0.0005655518	0.0021146503	0.057824768	0.32829893	0.5731012	0.03782829	0.0002581422	5.3489113e-10	8.4482535e-06	5.311808e-08	1.2027472e-10	1.273593e-10
m	0.00021612084	0.0015498218	0.0016777917	0.0054800315	0.27234483	0.7177842	0.0009469128	5.997348e-08	2.0787337e-07	2.2569069e-09	2.2837825e-11	2.4858738e-11
u	0.000816068	0.0008825839	0.043554265	0.14096293	0.5038893	0.30225813	0.0076304935	5.8197003e-08	5.9990975e-06	6.151673e-08	5.866136e-09	2.872867e-08
k	0.00011602231	0.001143193	0.0016594446	0.0066750324	0.23626438	0.73057014	0.023446376	0.000107900334	1.6323422e-05	1.2021422e-06	6.898597e-09	4.699869e-09
u	0.000178888	0.00096976815	0.097409956	0.21748818	0.2135934	0.30208308	0.16774026	6.2721556e-06	0.00022824355	2.2682376e-05	2.1597056e-05	0.00025766273
à	0.00014617098	0.00053934543	0.0009917824	0.0025365658	0.08343176	0.79691356	0.1133386	0.0019722963	0.00012117711	8.525659e-06	7.177222e-08	1.8658386e-07
i	0.00014345157	0.0011468024	0.04704794	0.014542943	0.05696182	0.2525804	0.6241599	0.0027662911	0.0005354459	0.00011466717	3.0676796e-07	2.986003e-08
s	7.806367e-05	0.00022205611	0.0033095353	0.0014709845	0.0066739153	0.06687926	0.8959755	0.011666191	0.0127947815	0.00092503976	4.562561e-06	4.3995335e-08
à	0.00030184395	0.0008447587	0.04548693	0.039180852	0.030044025	0.09534188	0.7589185	0.0029607592	0.021192389	0.0031671885	0.0015380379	0.0010227822
m	1.31042e-06	8.285846e-06	0.00019051103	0.00017760597	0.00079910987	0.012688286	0.7251785	0.19213924	0.045911837	0.02160587	0.0012787483	2.0684205e-05
b	4.110699e-05	0.00020390455	0.010208256	0.00493402	0.005402464	0.021559373	0.61933714	0.0126124695	0.15957777	0.103296556	0.05934486	0.003482054
