 	avete	cucinato	le	verdure	</S>
m	0.9880965	0.011347298	0.00018722238	0.0003688906	1.1293936e-07
a	0.94861746	0.04866052	0.0018911271	3.9417723e-06	0.0008269503
r	0.02928955	0.97048855	0.00021630757	5.4749853e-06	1.2750132e-07
è	0.19465521	0.79088503	0.006002084	0.0030615488	0.0053960937
t	0.14606014	0.84785897	0.0056472253	0.00038612357	4.763756e-05
s	0.84270734	0.08061911	0.06175996	0.001458837	0.013454743
a	0.18515831	0.31774133	0.47395656	0.004172763	0.018971028
t	0.03023983	0.08209004	0.8814067	3.1483047e-05	0.0062318905
o	0.1666255	0.01888537	0.7364932	0.031092059	0.046903964
t	0.00088319805	0.0109407045	0.9858986	0.0016999769	0.0005775832
a	0.021025319	0.0061733644	0.90713984	0.037980475	0.02768098
l	0.0002494122	0.0019967377	0.971347	0.008722373	0.01768449
à	0.0015035787	0.0030616543	0.3388016	0.564747	0.0918861
c	0.000264728	0.0009645274	0.09844205	0.55217034	0.34815833
h	0.0038962765	0.0030470549	0.06309237	0.9104056	0.019558787
a	0.0035337876	0.0012224398	0.31316403	0.66969967	0.012379975
n	0.011929207	0.0024176857	0.64757854	0.31664515	0.021429481
a	0.07678227	0.01618259	0.66388255	0.23093829	0.0122143505
</S>	0.1259417	0.031986423	0.08779753	0.0029820695	0.7512923
