 	puoi	non	parlare	di	questo	con	Anna	</S>
i	0.97365046	0.01862022	0.004552345	0.0031710614	5.6620843e-06	1.7653014e-07	3.8626165e-08	9.078551e-09
s	0.99956554	0.00039720684	3.1948424e-05	5.342189e-06	1.39856065e-08	5.0840643e-10	1.3720476e-10	1.6323313e-12
ò	0.99095273	0.008643135	0.00038023305	2.3673201e-05	1.1739387e-07	3.952572e-08	4.2145913e-08	3.338789e-08
z	0.84804136	0.15138043	0.0005732252	5.0001545e-06	1.6692686e-08	5.185571e-10	3.50548e-11	1.6932675e-12
i	0.8053582	0.14822757	0.045952298	0.00045945545	2.4164992e-06	1.318084e-07	1.3372731e-08	2.9958542e-08
m	0.0049997284	0.8196994	0.16436577	0.010886045	4.6966623e-05	2.0015839e-06	1.0150108e-07	2.403495e-10
i	0.00080372975	0.06411765	0.88066775	0.054210152	0.00019656529	2.3389566e-06	2.55954e-07	1.6037254e-06
m	0.0013445063	0.2375564	0.686802	0.07323876	0.00095900183	9.869803e-05	6.5634293e-07	8.421022e-09
i	0.001614615	0.03620766	0.65722173	0.2980323	0.0066291317	0.0001455748	3.519965e-05	0.000113799906
l	0.0006526277	0.06758509	0.6830788	0.24261431	0.0056067556	0.000460937	1.1404569e-06	3.3437504e-07
ì	0.016285395	0.3032452	0.47747287	0.16757107	0.016880477	0.0006054105	0.0012230008	0.016716551
s	0.00011517775	0.026826587	0.5439336	0.40707293	0.021836147	0.00010327056	0.000112022295	1.9588572e-07
i	0.012570208	0.016293965	0.3362782	0.5802586	0.053910263	0.0003858293	0.00010881788	0.00019419337
a	0.00044812163	0.0026638994	0.014654796	0.3932137	0.5484964	0.04046207	5.961957e-05	1.3405221e-06
t	0.0085775005	0.004017327	0.0110067045	0.13967454	0.8208723	0.014795822	0.0010556349	8.774334e-08
s	0.015770016	0.0039335517	0.04338604	0.2574622	0.67088836	0.0054762997	0.0028301768	0.00025329675
è	0.00066529366	0.002143546	0.025230056	0.26602557	0.6781962	0.015251416	0.012344469	0.00014347433
t	0.00015307876	0.0005841422	0.0043398337	0.0767177	0.73621774	0.13099515	0.050074536	0.0009178482
ù	0.2597562	0.009017104	0.031924725	0.05564469	0.5961987	0.017787829	0.028769981	0.00090085564
o	0.00018139783	0.00024754144	0.001453617	0.033441912	0.5702659	0.29951528	0.079279356	0.015614943
m	0.0014333719	0.0002825738	0.00022097207	0.0027109873	0.073375374	0.7471188	0.17424965	0.00060822285
e	0.003618303	0.0042006928	0.0109589035	0.03186154	0.26282164	0.105261385	0.5798338	0.0014437141
t	0.0001299549	0.0002103687	0.00033638516	0.0040913657	0.105771914	0.77481234	0.09720166	0.017446017
i	0.021431675	0.020016052	0.03283355	0.07111234	0.2897916	0.03833633	0.5193913	0.0070871687
n	0.00012229063	6.611729e-05	4.843767e-05	0.0003465187	0.0049178735	0.25147405	0.7295174	0.013507328
A	0.0021282993	0.0005567778	0.0011732363	0.0029832963	0.029608518	0.049422357	0.90242064	0.011706909
n	6.2290455e-05	8.464165e-06	1.3297358e-05	6.436271e-05	0.003567503	0.038075373	0.9203125	0.037896227
n	0.00951655	0.0021741914	0.00147284	0.002075948	0.011104133	0.025505502	0.9259593	0.022191571
a	0.00226584	0.0037847036	0.0039820606	0.0062972037	0.014383142	0.086384706	0.29191238	0.5909899
</S>	0.009163315	0.009672384	0.0042075724	0.008630106	0.011840702	0.1626357	0.09770988	0.6961404
