 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
k	0.9955989	0.0029492725	0.00011749405	0.0013319256	2.1885749e-06	2.3518807e-07	7.448104e-09	1.20736e-10
u	0.97287375	0.024758078	0.00037901013	0.0019681782	2.0611965e-06	3.12395e-06	3.865154e-07	1.5441088e-05
à	0.7947125	0.19317527	0.009916021	0.0009403215	0.0012559112	5.3672093e-09	2.7853865e-08	2.5832362e-11
i	0.026863972	0.91487753	0.05793226	0.00032270845	3.4537484e-06	1.7749952e-09	4.1953317e-08	3.0286937e-10
m	0.005103349	0.906195	0.08858752	0.00010596623	8.184285e-06	3.6113496e-10	2.8903735e-09	1.8766603e-12
è	0.006745276	0.5867777	0.39140216	0.015067082	2.3950665e-07	1.0861248e-06	4.2807305e-06	2.1245748e-06
r	0.02354727	0.41180214	0.56158066	0.0030460318	2.286394e-05	6.2902495e-07	3.7549262e-07	3.801192e-09
i	0.005405113	0.124306485	0.86124897	0.0090232985	5.710382e-06	5.1890663e-07	8.836489e-06	1.0660287e-06
n	0.0040671905	0.04600985	0.877213	0.069515415	0.0031875311	6.9788894e-06	5.5317862e-08	8.041946e-09
g	0.0035316637	0.09087171	0.7855907	0.11963215	0.00034205336	3.1989443e-06	2.7273694e-05	1.22962e-06
h	0.023100406	0.08102058	0.77585155	0.11005778	0.007866285	0.0016837803	0.00041779017	1.852909e-06
ì	0.020896222	0.0771467	0.79576457	0.07905043	0.0073388447	0.0016374537	0.018124718	4.1076946e-05
z	0.0030506782	0.027513321	0.8763551	0.08208489	0.010302443	0.00041157866	0.00021410493	6.797589e-05
i	0.09831099	0.27229512	0.47434708	0.14311486	0.0024686288	9.8788514e-05	0.008721562	0.00064300693
n	0.0021083397	0.004030456	0.043487642	0.49994624	0.44558415	0.004730767	3.0145768e-05	8.223169e-05
a	0.0067470525	0.033783693	0.17797914	0.5561048	0.21433237	0.0005264338	0.010339819	0.00018674675
v	0.0010662234	0.0017796217	0.009358824	0.26469785	0.6998228	0.02282813	0.00044163936	4.822449e-06
o	0.00301711	0.016784532	0.03443543	0.11425391	0.02457333	0.0023952837	0.7980176	0.0065227523
r	0.00020350635	0.00052723323	0.004198482	0.07360826	0.8984891	0.021110356	0.0015517785	0.0003112866
à	0.0024549086	0.009989511	0.045778375	0.04395803	0.32151726	0.00034780338	0.5624264	0.013527718
s	0.0015067009	0.0026400073	0.009726522	0.055996273	0.5731508	0.06566699	0.2119615	0.07935124
o	0.010851937	0.0374372	0.030656433	0.12840737	0.007968055	0.0060916943	0.7626694	0.015917996
m	0.0036389804	0.0023520852	0.0028928989	0.038723387	0.3037279	0.493207	0.036256414	0.11920131
e	4.529562e-05	0.000120803634	0.0001781829	0.00070935464	0.00066148135	0.0037062224	0.99072015	0.0038584915
o	0.00084806065	0.0008838111	0.0017286608	0.017047392	0.23590074	0.48095238	0.09936274	0.16327626
t	0.0035694707	0.004650285	0.0061047957	0.034670938	0.23731175	0.24282297	0.42194116	0.048928645
s	0.0012615201	0.0037280743	0.0025638565	0.011566115	0.00097149174	0.0038615367	0.94853526	0.027512169
o	0.0001248987	0.00016280155	0.00031414727	0.002081116	0.01955229	0.041629586	0.67858213	0.25755304
m	0.00029798478	0.00027460666	0.00034324918	0.00214789	0.011840093	0.07562849	0.09764482	0.81182295
ì	0.00017137322	0.00031049206	0.00037719877	0.0007599958	0.001089792	0.0033861415	0.98535246	0.008552542
</S>	1.3735023e-05	1.8232497e-05	3.513588e-05	0.00014492273	0.0014091892	0.008979684	0.18345998	0.80593914
