 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.9141261	0.082211666	0.001760002	0.0019006806	1.4947102e-06	3.316137e-08	1.7928968e-09
n	0.0039606155	0.995037	0.00031079294	0.00069025526	8.9913294e-07	3.377651e-07	2.5476012e-09
a	0.01408214	0.984533	0.0010058836	0.00034623596	8.226696e-06	2.4194618e-05	3.7822304e-07
v	0.0056356047	0.99422896	0.00013073666	4.7088247e-06	3.988488e-08	2.4200747e-10	1.5419428e-12
o	0.3830863	0.13964568	0.054526675	0.42167735	5.754715e-05	0.00018079473	0.00082565093
r	0.034306575	0.9466351	0.01879951	0.00019643841	5.9944512e-05	2.4078583e-06	3.8061735e-08
à	0.009610421	0.87821907	0.013867992	0.079973966	0.010545093	0.006910996	0.00087254256
s	0.23379451	0.17587766	0.47548714	0.10976531	0.0050383694	3.4247856e-05	2.7088988e-06
o	0.17324618	0.013726047	0.093529336	0.71107805	0.0002079822	0.0002132519	0.007999144
t	0.02739195	0.00880527	0.932042	0.031504657	0.00025358392	6.196723e-07	1.894986e-06
o	0.0072528278	0.0007837582	0.04114412	0.9498102	0.00032079488	6.953646e-05	0.0006187442
t	0.0026548821	0.004693653	0.3798367	0.5787305	0.034033176	5.0121835e-05	8.4593785e-07
s	0.0026318925	9.5494375e-05	0.009383956	0.98335993	0.0030438732	0.00059325853	0.0008916488
o	0.0035343627	0.0077977013	0.18473075	0.7906144	0.008784859	0.0038866648	0.0006513235
m	0.0013616617	0.0011884744	0.014433047	0.110263824	0.87072587	0.0012635599	0.00076355576
ì	0.007358724	0.0029988065	0.012435884	0.5106523	0.13044718	0.31437138	0.021735815
k	0.001173024	0.0011078321	0.020987414	0.4889493	0.41748703	0.052663844	0.017631516
a	0.06102503	0.0078647705	0.03979296	0.34733763	0.0906239	0.4335145	0.019841244
i	0.0038510663	0.0016772014	0.008664635	0.01253104	0.8103092	0.101590276	0.06137655
m	0.004453554	0.0023219606	0.005828859	0.012240046	0.9225132	0.05062488	0.00201739
è	0.0014248589	7.1840645e-05	0.0004022824	0.011700216	0.03863967	0.9341059	0.0136552425
r	0.0010572305	0.00046622756	0.0015351201	0.008137864	0.20535909	0.690349	0.09309549
i	0.0014653704	0.000114029004	0.00059645274	0.0034340299	0.0051524397	0.91269934	0.07653832
</S>	0.009931216	0.0042810463	0.0066580707	0.0010741267	0.032767545	0.06646997	0.87881804
