 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
e	0.69320637	0.30500877	0.0015482724	0.00014287335	7.545818e-05	7.709817e-06	1.3327538e-06	7.149958e-06	1.9845213e-06	4.9095362e-08	4.681173e-09	7.8585985e-11
n	0.89759105	0.058267683	0.04227978	0.0017440468	8.882774e-05	2.2259053e-05	5.0765498e-06	8.0314254e-07	3.7162212e-07	4.028672e-09	9.318509e-09	2.3348015e-10
è	0.008480021	0.45866254	0.49288684	0.039881166	6.272604e-05	8.527917e-07	2.696167e-07	1.587385e-05	6.40223e-06	4.4656037e-08	5.664555e-07	2.581626e-06
n	0.08112938	0.7900537	0.10780751	0.020994503	1.3958687e-05	1.10546736e-07	3.586142e-08	7.083974e-07	1.3822336e-07	4.0842107e-10	3.9569882e-11	8.338283e-12
a	0.044351824	0.61437714	0.29803512	0.043201968	3.32876e-05	7.433774e-08	3.261308e-09	5.872236e-07	2.4800276e-08	1.9343867e-11	9.072099e-12	5.4973615e-10
l	0.021647569	0.21600798	0.7034631	0.057812024	0.0010558182	1.2399169e-05	8.856542e-07	1.594192e-07	5.3077205e-08	9.895353e-10	1.1884035e-12	1.828795e-14
l	0.0011053167	0.01649278	0.21736063	0.7575082	0.0074876714	9.587381e-06	2.1259157e-07	3.480673e-05	8.037773e-07	1.0420151e-09	1.5977321e-10	1.0717807e-07
i	0.021492636	0.21520855	0.33291978	0.39542547	0.034054775	0.0006036687	2.129201e-05	0.00026218657	1.1400574e-05	2.4620917e-07	2.6272067e-09	1.359713e-09
m	0.006877628	0.038713835	0.13812499	0.736037	0.0794127	0.00079076656	3.303762e-05	7.777425e-06	1.9966367e-06	1.6206545e-07	1.3323069e-09	6.613638e-10
o	0.002605696	0.015086129	0.11917526	0.7337514	0.12560178	0.000862558	2.748431e-05	0.0027893614	8.580721e-05	1.4953993e-07	1.7356541e-08	1.4331498e-05
n	0.006938967	0.013443699	0.06781333	0.48104626	0.4220325	0.008499149	0.00021871972	5.7151724e-06	1.4263901e-06	1.3594331e-07	3.654648e-08	3.752257e-08
ì	0.0052006706	0.009550525	0.065999605	0.6693038	0.22325099	0.0040173414	0.00051591283	0.01966403	0.0024765658	8.894422e-06	2.2155447e-08	1.1620167e-05
s	0.0023804635	0.0050955587	0.0107754115	0.47567475	0.49409428	0.011097541	0.00046951819	0.0003713208	3.843117e-05	2.6349717e-06	4.3239312e-10	4.7697335e-10
u	0.023417255	0.044356838	0.13920069	0.5782721	0.19937734	0.005017473	0.00015307851	0.0097628515	0.0003306887	5.8467793e-07	1.3370576e-08	0.00011114269
m	0.0004090048	0.00026740384	0.0010809406	0.019102521	0.59739435	0.3528982	0.028677164	0.00013104246	3.511642e-05	3.9260904e-06	3.1596713e-07	5.9553753e-09
e	0.0015575062	0.003965651	0.014069528	0.1635015	0.64428174	0.13226749	0.015399899	0.022251494	0.0025880707	7.673621e-05	2.7591463e-07	4.0052684e-05
m	0.00022458084	0.00026804509	0.00097260904	0.01686254	0.5248872	0.40202606	0.054196324	0.00036536722	0.00015303104	3.6440033e-05	6.027467e-06	1.8035383e-06
a	0.00128099	0.004259841	0.019885564	0.17027661	0.51475626	0.12927814	0.03440483	0.1052712	0.019482562	0.00045494107	5.276671e-06	0.0006437452
i	0.00027713727	0.00026257455	0.00068212603	0.006656492	0.3155325	0.54973155	0.1258689	0.000590175	0.00027334018	8.491532e-05	2.6595499e-05	1.3706128e-05
t	0.001299944	0.0009016548	0.0017140061	0.012399	0.15634768	0.4354652	0.3444355	0.032416437	0.012468025	0.0025504993	1.7199293e-06	1.9088941e-07
u	0.0025575636	0.005378021	0.025953341	0.1035985	0.2383587	0.16696015	0.09755285	0.29033306	0.0657428	0.002434873	4.555792e-06	0.0011255518
s	7.6018085e-05	3.144664e-05	8.275232e-05	0.0013471289	0.02254498	0.20968126	0.5822326	0.09665965	0.07041612	0.01651937	0.0003299234	7.876891e-05
t	0.0002312015	0.00045509025	0.0029745738	0.026983451	0.10252146	0.18204519	0.16404282	0.4141576	0.09952012	0.0045400327	1.5441807e-05	0.0025130303
a	0.00021413884	0.00030110189	0.00058157253	0.0060382523	0.098143734	0.3709372	0.44022495	0.017840046	0.014558768	0.027413694	0.01679013	0.006956405
c	0.00012093994	8.1142556e-05	0.00011882434	0.00033248877	0.0042292154	0.037506443	0.208307	0.12412274	0.22567879	0.3445308	0.049417824	0.005553815
i	0.00040997536	0.0010920338	0.0027402092	0.012950676	0.0504132	0.118696995	0.31139633	0.23419257	0.16847584	0.08361432	0.00063440716	0.015383466
ù	0.00017956925	0.000159397	0.00020537614	0.00047457602	0.0064682737	0.06818112	0.33414203	0.09073302	0.13805464	0.30818084	0.03769476	0.015526396
r	0.000595609	0.00032648168	0.00050083327	0.0041258973	0.01285538	0.05675642	0.19820835	0.42519602	0.20368174	0.09610453	5.748892e-05	0.0015913018
i	0.0009411377	0.001354518	0.0026956643	0.006722909	0.009740771	0.017105224	0.037683118	0.35071895	0.23402227	0.22845984	0.00063572463	0.10991993
a	9.248517e-05	6.237143e-05	7.474207e-05	0.00010358154	0.0007240124	0.0057359613	0.03626901	0.056983408	0.1759112	0.4360183	0.23965845	0.048366565
m	0.00025113122	9.36743e-05	0.000120484314	0.00034206535	0.00053960516	0.0030044694	0.01896255	0.22489846	0.40917033	0.30028987	0.020956557	0.02137082
