 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
m	0.9972345	0.0020725483	5.302534e-05	0.00063769915	1.9091203e-06	8.072558e-08	2.4632442e-07	5.008177e-09	2.0889375e-09	2.0372342e-09	1.3490892e-10	1.8396162e-10	1.0952339e-10
ò	0.99781585	0.0020729902	5.128973e-05	5.629777e-05	3.432495e-07	8.9088324e-08	1.830011e-07	2.951835e-08	6.163945e-08	9.826317e-07	5.972728e-08	1.3755629e-06	4.1952575e-07
t	0.5255205	0.4741985	0.00026911084	1.1697442e-05	2.59898e-07	2.5769895e-09	1.6728164e-08	6.5107766e-11	5.1581753e-11	2.9325722e-11	8.955904e-13	2.4610468e-15	3.5773362e-14
t	0.97852397	0.020298926	0.00048796023	0.0006888151	9.127636e-08	9.0271136e-08	1.8963155e-08	2.9267404e-09	2.0846296e-09	1.3127521e-09	2.99981e-10	3.4647751e-09	1.341311e-07
e	0.45723575	0.53934556	0.001678494	0.0017399107	1.7761352e-07	1.1695073e-07	5.089035e-09	7.6938775e-11	1.2749582e-10	2.5499863e-13	8.4545076e-14	2.1584594e-18	2.3856304e-15
j	0.055207223	0.9400001	0.004739784	5.2432264e-05	4.0086778e-07	4.7656528e-08	2.6695998e-08	4.9654336e-10	1.0879295e-09	7.099857e-11	1.1505729e-11	4.989045e-17	2.2834477e-15
è	0.64573777	0.20182954	0.13150029	0.020919044	8.503152e-06	4.1874837e-06	3.9801793e-07	1.6830564e-08	1.6982833e-08	7.9371004e-10	2.9575964e-10	9.304192e-09	3.795929e-07
n	0.02960163	0.94115496	0.02875414	0.0004853397	3.4352972e-06	3.5363013e-07	1.4469087e-07	6.025182e-09	1.3616568e-09	2.6676056e-10	1.8469674e-11	8.7369945e-16	9.249807e-14
o	0.08198073	0.17682026	0.69772094	0.043418277	4.155274e-05	1.6564927e-05	1.6673265e-06	4.5580666e-08	2.017159e-08	3.8005518e-10	8.334529e-11	3.2716998e-12	1.6871837e-09
m	0.008215528	0.057318907	0.9219058	0.012378033	0.00017588193	3.6320716e-06	2.2326176e-06	2.3600128e-08	1.5238957e-08	3.887159e-09	2.2904302e-10	1.1593317e-16	1.6593316e-14
e	0.035981074	0.010273237	0.6668445	0.2859648	0.00066345604	0.00025750365	1.47438195e-05	4.3495055e-07	1.7292115e-07	1.5309929e-09	4.448506e-10	2.9446268e-10	1.3293825e-07
v	0.0026600077	0.057859704	0.92320836	0.015114221	0.0011070657	3.3273012e-05	1.6890655e-05	3.0765082e-07	2.3110292e-07	2.6375455e-08	4.8371422e-09	2.3096329e-14	1.0345204e-11
è	0.016987672	0.0024920336	0.72413784	0.2437914	0.010028931	0.0021883943	0.0003502932	1.1340336e-05	3.4874524e-06	1.785359e-08	1.4684143e-08	1.765697e-08	8.521664e-06
k	0.00089437613	0.005567568	0.9181854	0.07268035	0.0024599873	0.00018350182	2.56686e-05	2.8334011e-06	2.2128961e-07	3.5568885e-08	4.100367e-09	4.0933243e-14	3.2745362e-11
k	0.006394767	0.0005241248	0.34267887	0.61915904	0.020279301	0.010181188	0.0007455713	2.8731545e-05	6.446132e-06	2.4489516e-08	1.2869795e-08	2.2580375e-09	1.9166432e-06
i	0.002157323	0.0057861973	0.75827026	0.20162378	0.019891148	0.01083854	0.0011294675	0.00019165738	0.000107533015	8.9661967e-07	2.0117457e-06	7.861201e-09	1.1674146e-06
o	0.00061724364	0.0031806345	0.2584811	0.47398505	0.25064385	0.008773529	0.0042441697	5.397135e-05	1.8461527e-05	1.7058862e-06	3.4064988e-07	4.400142e-11	2.1207148e-08
p	0.0021623115	0.003695957	0.07328187	0.40942302	0.46007922	0.0331142	0.017930685	0.0002717214	3.7592486e-05	3.262557e-06	2.010702e-07	6.7829314e-14	7.077265e-11
u	0.01035223	0.00076444953	0.06957106	0.42773277	0.2565149	0.1843206	0.046358388	0.0036624463	0.00059889536	6.9248904e-06	2.0535379e-06	6.274517e-07	0.00011459577
l	0.00020101525	0.0005057968	0.023303255	0.16278987	0.6942458	0.061035626	0.05472226	0.0025341967	0.0005078636	0.00013829746	1.602035e-05	2.7958494e-10	5.192873e-08
ò	0.014299891	0.0029508246	0.1303087	0.18478997	0.42781588	0.12038117	0.098704755	0.01550808	0.0013985771	0.00016800381	3.4010714e-05	8.172304e-05	0.0035584352
t	0.00025653985	0.00039203628	0.01690086	0.13618863	0.5704212	0.16740239	0.08025713	0.026524508	0.0010023465	0.0006147273	3.9163293e-05	8.9915225e-10	4.40302e-07
o	0.002123498	0.0003115136	0.008616413	0.17678401	0.16617326	0.50944096	0.10731179	0.024023289	0.004948766	0.000114589675	1.7904133e-05	1.9343739e-07	0.00013380611
s	9.2081435e-05	0.0001189337	0.0007070597	0.014145496	0.296344	0.15491423	0.42847955	0.06337376	0.031695846	0.009547932	0.00057922653	4.557507e-08	1.8660428e-06
p	6.9733185e-05	2.1211838e-05	0.0006716544	0.01990759	0.067272626	0.5560909	0.207129	0.13399026	0.013295309	0.0013542821	8.384029e-05	2.0736339e-07	0.00011339925
