 	voglio	che	Maria	venga	domani	</S>
i	0.99343586	0.006107931	1.8636843e-05	0.00034711932	9.029959e-05	2.0689984e-07
t	0.6772857	0.14129904	0.05111695	0.13012373	0.00017332261	1.3003256e-06
è	0.8070493	0.19029105	0.0008839445	5.8297897e-05	0.0014376777	0.00027972585
l	0.73097324	0.26313442	0.002723532	0.0027956858	0.00036765297	5.5106148e-06
o	0.76619923	0.23332646	1.1665488e-05	7.752659e-06	0.00014851756	0.00030635225
n	0.072289445	0.86221766	0.062067874	0.0033691812	5.2436022e-05	3.3841377e-06
a	0.0732401	0.9252811	0.0011926655	0.000110786845	0.00014682165	2.8412043e-05
r	0.011034556	0.6611812	0.3212537	0.0062665436	0.00015247514	0.00011153022
t	0.025217984	0.95817506	0.0041912133	0.00087606	0.007055736	0.004484009
i	0.01594501	0.040441316	0.09570625	0.0102161355	0.8056269	0.03206438
à	0.09515253	0.60411745	0.03397755	0.13502862	0.008983653	0.12274011
v	0.0027194642	0.025354238	0.054137565	0.0515583	0.86421764	0.0020127664
v	0.0060013765	0.08027511	0.0001651224	0.0004514066	0.27349228	0.63961476
r	0.15448879	0.33223683	0.0006554055	0.0046606925	0.30289125	0.20506696
i	0.009347036	0.023329446	0.00037098117	0.0058985124	0.24850853	0.7125455
i	0.021837624	0.035264682	0.0010653704	0.56736183	0.0020973478	0.37237313
M	0.04133665	0.05096313	0.009250324	0.5445879	0.28318918	0.07067276
a	0.08125778	0.43417466	0.00020328979	0.0044290624	0.16206536	0.3178698
r	0.018798517	0.03110317	0.018559573	0.60199594	0.1135825	0.21596037
ì	0.05986115	0.22869916	0.016262844	0.026685623	0.6385964	0.02989474
a	0.003596588	0.009007407	0.0047502113	0.019701706	0.75296867	0.20997544
</S>	0.023103248	0.025496386	0.023365235	0.10720192	0.25385314	0.5669801
