 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
m	0.9910659	0.008074531	0.00016717483	0.00069004257	2.2904107e-06	1.8811498e-08	2.6381215e-09	6.190877e-10	1.5986426e-10
ò	0.99440396	0.00466399	0.00049251755	0.0004238901	8.653247e-06	1.7929156e-07	2.0198964e-08	6.2211143e-06	5.937896e-07
t	0.76868886	0.22434343	0.0055619944	0.0014048475	8.33342e-07	6.8319577e-09	6.3584025e-08	2.4279992e-12	3.712978e-12
t	0.85655886	0.13737504	0.0055115917	0.0005537806	2.1353196e-07	1.3855026e-09	7.343521e-12	1.0786554e-10	4.9556934e-07
e	0.21729945	0.7376193	0.044282436	0.0007987984	5.128602e-09	1.262721e-10	4.5547045e-11	2.7656557e-16	1.5858761e-12
è	0.0123254815	0.7321787	0.2550528	0.0004429677	2.4678831e-08	1.0406827e-09	5.981184e-08	2.2017594e-13	2.2602766e-12
s	0.054486055	0.8352971	0.057701465	0.052490406	2.491429e-05	1.2491817e-07	9.331874e-09	1.55798e-11	9.003466e-10
t	0.17013744	0.55037045	0.15754887	0.12194111	1.7360067e-06	3.731002e-09	1.4488306e-11	7.415936e-13	2.9631784e-07
a	0.015108742	0.41942695	0.5419326	0.02353102	6.6984535e-07	1.5216681e-08	1.6520315e-09	9.610058e-14	2.1897721e-09
s	0.0013530821	0.09226148	0.8353188	0.07106392	2.5693507e-06	1.5676122e-08	5.798924e-08	4.3371908e-12	2.4890046e-09
e	0.0070807636	0.02909124	0.09953052	0.86396915	0.00031760312	1.1040693e-06	9.363508e-10	9.2719235e-11	9.599939e-06
o	0.0003109811	0.008500267	0.109905526	0.8804076	0.00087030564	4.398273e-06	9.76148e-07	2.1699896e-10	6.6199815e-09
G	0.000112986934	0.0007281719	0.0049704965	0.96816474	0.025892701	0.00012442462	6.5331324e-06	3.2418193e-09	9.893164e-09
i	0.045455247	0.028948097	0.21106006	0.61321855	0.09841963	0.00073157455	6.0485064e-07	1.93611e-07	0.0021661012
u	0.0013622893	0.011215434	0.109761834	0.8241136	0.05275884	0.00064491417	0.00010265741	1.7450933e-05	2.2850567e-05
v	0.00065948226	0.0007090389	0.0027630208	0.1633322	0.8227471	0.009613779	0.00017450875	7.4377493e-07	5.26924e-08
à	0.014974865	0.0048855753	0.031055462	0.1022328	0.82544315	0.011633982	5.7814427e-06	2.6503906e-06	0.009765756
n	0.0007571444	0.0019194182	0.0072135106	0.13213271	0.84380186	0.014096294	4.2500415e-05	3.6299507e-06	3.2983866e-05
n	0.018120963	0.013133876	0.048446972	0.22369333	0.64946306	0.03953314	5.8394533e-05	9.558786e-07	0.007549323
i	0.0009305153	0.0016806414	0.004646054	0.06079679	0.8658171	0.064142585	0.0010963365	0.000105471416	0.00078451907
t	0.009491003	0.014678978	0.022741113	0.061037865	0.1529085	0.6059985	0.12482567	0.007110406	0.0012078488
i	0.06044046	0.056059644	0.07612642	0.5405964	0.08231985	0.17330764	0.00842746	1.5157162e-06	0.0027205767
n	2.5147534e-05	5.6505167e-05	0.00017604118	0.024255186	0.17586465	0.51297843	0.2845706	0.0015433643	0.0005300885
A	0.0016658372	0.0012893971	0.003489303	0.05901993	0.59137124	0.33196473	0.007609337	2.3478588e-05	0.0035667869
n	1.35868395e-05	2.315404e-05	6.628637e-05	0.0060465164	0.43528253	0.5265729	0.028003339	0.0014231974	0.0025684414
n	0.0043060887	0.0049039247	0.0059997854	0.07150376	0.2827873	0.5486126	0.06636962	0.0002645957	0.0152523825
a	0.0010342388	0.001306928	0.0018868024	0.007028272	0.091823004	0.6632889	0.1465873	0.04722599	0.039818574
ì	0.0010288152	0.0012498894	0.0016568793	0.0027121687	0.0050170748	0.16303085	0.48807544	0.30799413	0.02923477
s	2.3771961e-05	3.575745e-05	3.2869753e-05	0.0020756423	0.054185268	0.88855565	0.051582366	0.0014694112	0.0020391224
t	0.029885063	0.04834071	0.030516446	0.2721854	0.024260972	0.3171936	0.10328226	0.00048982265	0.17384572
i	0.00011505592	0.0001732625	0.00020434284	0.0014804198	0.00474639	0.11361259	0.14397761	0.0059791184	0.7297112
